Element 1: (3, (18, 7), ['.', '%', '%', '%'], [(17, 11), (5, 10), (12, 2)], [False, True, True, True], 98, False, [True, False, False, False], 29, 'West', (17, 7))
Element 2: (3, (17, 7), ['.', '.', '%', ''], [(18, 11), (6, 10), (13, 2)], [False, False, True, False], 96, False, [True, True, False, False], 68, 'South', (17, 6))
Element 3: (3, (17, 6), ['.', '%', '', '%'], [(17, 11), (7, 10), (14, 2)], [False, True, False, True], 94, False, [True, False, False, False], 97, 'West', (16, 6))
Element 4: (3, (16, 6), ['.', '%', '.', ''], [(17, 10), (8, 10), (15, 2)], [False, True, False, False], 92, False, [True, False, True, False], 136, 'North', (16, 7))
Element 5: (3, (16, 7), ['.', '', '%', ''], [(17, 9), (8, 11), (15, 1)], [False, False, True, False], 90, False, [True, False, False, False], 1165, 'West', (15, 7))
Element 6: (3, (15, 7), ['.', '.', '%', ''], [(18, 9), (9, 11), (14, 1)], [False, False, True, False], 88, False, [True, True, False, False], 1204, 'South', (15, 6))
Element 7: (3, (15, 6), ['.', '%', '', ''], [(17, 9), (9, 12), (13, 1)], [False, True, False, False], 86, False, [True, False, False, False], 2223, 'West', (14, 6))
Element 8: (3, (14, 6), ['.', '%', '.', ''], [(16, 9), (10, 12), (12, 1)], [False, True, False, False], 84, False, [True, False, True, False], 2262, 'North', (14, 7))
Element 9: (3, (14, 7), ['.', '', '.', ''], [(15, 9), (11, 12), (11, 1)], [False, False, False, False], 82, False, [True, False, True, False], 2301, 'North', (14, 8))
Element 10: (3, (14, 8), ['.', '', '.', '%'], [(15, 10), (12, 12), (11, 2)], [False, False, False, True], 80, False, [True, False, True, False], 2340, 'North', (14, 9))
Element 11: (3, (14, 9), ['.', '', 'G', ''], [(14, 10), (13, 12), (11, 3)], [False, False, False, False], 78, False, [True, False, False, False], 2379, 'West', (13, 9))
Element 12: (3, (13, 9), ['.', '.', 'G', ''], [(13, 10), (14, 12), (10, 3)], [False, False, False, False], 76, False, [True, True, False, False], 2418, 'South', (13, 8))
Element 13: (3, (13, 8), ['.', '.', '', ''], [(13, 11), (15, 12), (10, 2)], [False, False, False, False], 74, False, [True, True, False, False], 2457, 'South', (13, 7))
Element 14: (3, (13, 7), ['.', '.', '', ''], [(12, 11), (16, 12), (9, 2)], [False, False, False, False], 72, False, [True, True, False, False], 2496, 'South', (13, 6))
Element 15: (3, (13, 6), ['.', '.', '', ''], [(12, 10), (16, 13), (9, 3)], [False, False, False, False], 70, False, [True, True, False, False], 2535, 'South', (13, 5))
Element 16: (3, (13, 5), ['.', '%', '', '%'], [(12, 9), (15, 13), (9, 2)], [False, True, False, True], 68, False, [True, False, False, False], 2564, 'West', (12, 5))
Element 17: (3, (12, 5), ['.', '%', '.', ''], [(12, 8), (14, 13), (10, 2)], [False, True, False, False], 66, False, [True, False, True, False], 2593, 'North', (12, 6))
Element 18: (3, (12, 6), ['.', '', 'G', ''], [(12, 7), (13, 13), (10, 3)], [False, False, False, False], 64, False, [True, False, False, False], 2622, 'West', (11, 6))
Element 19: (3, (11, 6), ['.', '.', 'G', ''], [(11, 7), (12, 13), (9, 3)], [False, False, False, False], 62, False, [True, True, False, False], 2651, 'South', (11, 5))
Element 20: (3, (11, 5), ['.', '%', '', ''], [(10, 7), (13, 13), (10, 3)], [False, True, False, False], 60, False, [True, False, False, False], 2670, 'West', (10, 5))
Element 21: (3, (10, 5), ['.', '%', '.', ''], [(10, 8), (14, 13), (11, 3)], [False, True, False, False], 58, False, [True, False, True, False], 3679, 'North', (10, 6))
Element 22: (3, (10, 6), ['.', '', '', ''], [(9, 8), (15, 13), (11, 2)], [False, False, False, False], 56, False, [True, False, False, False], 3698, 'West', (9, 6))
Element 23: (3, (9, 6), ['.', '.', 'G', ''], [(9, 7), (16, 13), (10, 2)], [False, False, False, False], 54, False, [True, True, False, False], 3717, 'South', (9, 5))
Element 24: (3, (9, 5), ['.', '%', 'G', ''], [(9, 6), (16, 12), (11, 2)], [False, True, False, False], 52, False, [True, False, False, False], 3726, 'West', (8, 5))
Element 25: (3, (8, 5), ['.', '%', 'G', ''], [(8, 6), (16, 11), (11, 1)], [False, True, False, False], 50, False, [True, False, False, False], 3745, 'West', (7, 5))
Element 26: (3, (7, 5), ['.', '%', 'G', ''], [(7, 6), (17, 11), (12, 1)], [False, True, False, False], 48, False, [True, False, False, False], 3764, 'West', (6, 5))
