Element 1: (0, (1, 4), ['%', '%', '%', '.'], [(3, 1), (10, 7), (11, 10)], [True, True, True, False], 98, False, [False, False, False, True], 0, 'East', (2, 4))
Element 2: (0, (2, 4), ['', '.', '.', '.'], [(4, 1), (10, 8), (12, 10)], [False, False, False, False], 96, False, [False, True, True, True], 1029, 'East', (3, 4))
Element 3: (0, (3, 4), ['', '.', '.', '%'], [(5, 1), (9, 8), (13, 10)], [False, False, False, True], 94, False, [False, True, True, False], 1068, 'North', (3, 5))
Element 4: (0, (3, 5), ['.', '', '.', '.'], [(6, 1), (9, 7), (14, 10)], [False, False, False, False], 92, False, [True, False, True, True], 1107, 'East', (4, 5))
Element 5: (0, (4, 5), ['', '%', '.', '.'], [(7, 1), (9, 6), (15, 10)], [False, True, False, False], 90, False, [False, False, True, True], 1146, 'East', (5, 5))
Element 6: (0, (5, 5), ['', '%', '.', '.'], [(8, 1), (10, 6), (15, 9)], [False, True, False, False], 88, False, [False, False, True, True], 1185, 'East', (6, 5))
Element 7: (0, (6, 5), ['', 'F', '.', '.'], [(7, 1), (11, 6), (16, 9)], [False, False, False, False], 86, False, [False, False, True, True], 1214, 'South', (6, 4))
Element 8: (0, (6, 4), ['%', '.', '', '%'], [(6, 1), (12, 6), (17, 9)], [True, False, False, True], 84, False, [False, True, False, False], 2233, 'South', (6, 3))
Element 9: (0, (6, 3), ['.', 'G', '', '%'], [(6, 2), (13, 6), (18, 9)], [False, False, False, True], 82, False, [True, False, False, False], 2272, 'West', (5, 3))
Element 10: (0, (5, 3), ['.', 'G', '%', ''], [(5, 2), (14, 6), (17, 9)], [False, False, True, False], 80, False, [True, False, False, False], 2301, 'West', (4, 3))
Element 11: (0, (4, 3), ['.', 'G', '%', ''], [(4, 2), (15, 6), (17, 10)], [False, False, True, False], 78, False, [True, False, False, False], 2340, 'West', (3, 3))
Element 12: (0, (3, 3), ['.', 'G', '', ''], [(3, 2), (16, 6), (17, 11)], [False, False, False, False], 76, False, [True, False, False, False], 2379, 'West', (2, 3))
Element 13: (0, (2, 3), ['%', 'G', '', ''], [(2, 2), (17, 6), (18, 11)], [True, False, False, False], 74, False, [False, False, False, False], 2418, 'East', (3, 3))
Element 14: (0, (3, 3), ['', '', '', ''], [(2, 1), (17, 7), (17, 11)], [False, False, False, False], 72, False, [False, False, False, False], 2437, 'East', (4, 3))
Element 15: (0, (4, 3), ['', '', '%', ''], [(1, 1), (18, 7), (16, 11)], [False, False, True, False], 70, False, [False, False, False, False], 2466, 'East', (5, 3))
Element 16: (0, (5, 3), ['', '', '%', ''], [(1, 2), (17, 7), (16, 12)], [False, False, True, False], 68, False, [False, False, False, False], 2485, 'East', (6, 3))
Element 17: (0, (6, 3), ['', '', '', '%'], [(1, 1), (16, 7), (16, 13)], [False, False, False, True], 66, False, [False, False, False, False], 2504, 'North', (6, 4))
Element 18: (0, (6, 4), ['%', '', '', '%'], [(2, 1), (15, 7), (15, 13)], [True, False, False, True], 64, False, [False, False, False, False], 2523, 'North', (6, 5))
Element 19: (0, (6, 5), ['', '', '.', '.'], [(2, 2), (14, 7), (15, 12)], [False, False, False, False], 62, False, [False, False, True, True], 2542, 'East', (7, 5))
