Element 1: (1, (2, 10), ['.', '.', 'G', '.'], [(15, 7), (2, 11), (16, 9)], [False, False, False, False], 98, False, [True, True, False, True], 9, 'East', (3, 10))
Element 2: (1, (3, 10), ['', '.', 'G', '.'], [(16, 7), (3, 11), (17, 9)], [False, False, False, False], 96, False, [False, True, False, True], 48, 'East', (4, 10))
Element 3: (1, (4, 10), ['', '.', 'G', '.'], [(17, 7), (4, 11), (18, 9)], [False, False, False, False], 94, False, [False, True, False, True], 87, 'East', (5, 10))
Element 4: (1, (5, 10), ['', '.', 'G', '.'], [(18, 7), (5, 11), (17, 9)], [False, False, False, False], 92, False, [False, True, False, True], 116, 'East', (6, 10))
Element 5: (1, (6, 10), ['', '%', 'G', '.'], [(17, 7), (6, 11), (17, 10)], [False, True, False, False], 90, False, [False, False, False, True], 145, 'East', (7, 10))
Element 6: (1, (7, 10), ['', '%', 'G', '.'], [(17, 6), (7, 11), (17, 11)], [False, True, False, False], 88, False, [False, False, False, True], 184, 'East', (8, 10))
Element 7: (1, (8, 10), ['', '%', 'G', '.'], [(16, 6), (8, 11), (18, 11)], [False, True, False, False], 86, False, [False, False, False, True], 1213, 'East', (9, 10))
Element 8: (1, (9, 10), ['', '%', 'G', '.'], [(15, 6), (9, 11), (17, 11)], [False, True, False, False], 84, False, [False, False, False, True], 1242, 'East', (10, 10))
Element 9: (1, (10, 10), ['', '%', '.', '.'], [(14, 6), (9, 12), (16, 11)], [False, True, False, False], 82, False, [False, False, True, True], 2271, 'East', (11, 10))
Element 10: (1, (11, 10), ['', '.', '.', '.'], [(13, 6), (10, 12), (16, 12)], [False, False, False, False], 80, False, [False, True, True, True], 2310, 'East', (12, 10))
Element 11: (1, (12, 10), ['', '.', '.', '.'], [(13, 7), (11, 12), (16, 13)], [False, False, False, False], 78, False, [False, True, True, True], 2349, 'East', (13, 10))
Element 12: (1, (13, 10), ['', '.', '.', '.'], [(13, 8), (12, 12), (15, 13)], [False, False, False, False], 76, False, [False, True, True, True], 2388, 'East', (14, 10))
Element 13: (1, (14, 10), ['', '.', '%', '.'], [(14, 8), (13, 12), (15, 12)], [False, False, True, False], 74, False, [False, True, False, True], 2427, 'East', (15, 10))
Element 14: (1, (15, 10), ['', '.', '%', '%'], [(14, 9), (14, 12), (15, 13)], [False, False, True, True], 72, False, [False, True, False, False], 2456, 'South', (15, 9))
Element 15: (1, (15, 9), ['', '%', '', ''], [(13, 9), (14, 13), (15, 12)], [False, True, False, False], 70, False, [False, False, False, False], 2485, 'East', (16, 9))
