Element 1: (1, (1, 10), ['%', '.', '%', '.'], [(7, 10), (5, 10), (10, 12)], [True, False, True, False], 98, False, [False, True, False, True], 9, 'East', (2, 10))
Element 2: (1, (2, 10), ['', '.', '.', '.'], [(8, 10), (5, 11), (9, 12)], [False, False, False, False], 96, False, [False, True, True, True], 1038, 'East', (3, 10))
Element 3: (1, (3, 10), ['', '.', '.', '.'], [(8, 11), (6, 11), (9, 11)], [False, False, False, False], 94, False, [False, True, True, True], 2067, 'East', (4, 10))
Element 4: (1, (4, 10), ['', '.', '.', ''], [(9, 11), (7, 11), (10, 11)], [False, False, False, False], 92, False, [False, True, True, False], 2096, 'North', (4, 11))
Element 5: (1, (4, 11), ['.', '', '%', ''], [(9, 10), (8, 11), (11, 11)], [False, False, True, False], 90, False, [True, False, False, False], 2125, 'West', (3, 11))
Element 6: (1, (3, 11), ['.', '', '%', ''], [(10, 10), (9, 11), (12, 11)], [False, False, True, False], 88, False, [True, False, False, False], 2154, 'West', (2, 11))
Element 7: (1, (2, 11), ['%', '', '%', ''], [(11, 10), (10, 11), (13, 11)], [True, False, True, False], 86, False, [False, False, False, False], 2183, 'East', (3, 11))
Element 8: (1, (3, 11), ['', '', '%', ''], [(12, 10), (11, 11), (13, 12)], [False, False, True, False], 84, False, [False, False, False, False], 2202, 'East', (4, 11))
Element 9: (1, (4, 11), ['', '', '%', ''], [(13, 10), (11, 12), (14, 12)], [False, False, True, False], 82, False, [False, False, False, False], 2231, 'East', (5, 11))
Element 10: (1, (5, 11), ['', '', '.', ''], [(14, 10), (12, 12), (15, 12)], [False, False, False, False], 80, False, [False, False, True, False], 2260, 'North', (5, 12))
Element 11: (1, (5, 12), ['%', '', '.', '.'], [(15, 10), (12, 13), (16, 12)], [True, False, False, False], 78, False, [False, False, True, True], 2299, 'East', (6, 12))
Element 12: (1, (6, 12), ['', '', '%', '%'], [(15, 9), (13, 13), (16, 13)], [False, False, True, True], 76, False, [False, False, False, False], 2338, 'South', (6, 11))
Element 13: (1, (6, 11), ['', '', '', ''], [(16, 9), (14, 13), (15, 13)], [False, False, False, False], 74, False, [False, False, False, False], 2367, 'East', (7, 11))
Element 14: (1, (7, 11), ['', '', '%', ''], [(17, 9), (14, 12), (14, 13)], [False, False, True, False], 72, False, [False, False, False, False], 2376, 'East', (8, 11))
Element 15: (1, (8, 11), ['', '', '%', ''], [(18, 9), (15, 12), (13, 13)], [False, False, True, False], 70, False, [False, False, False, False], 2385, 'East', (9, 11))
Element 16: (1, (9, 11), ['', '', '', ''], [(17, 9), (16, 12), (12, 13)], [False, False, False, False], 68, False, [False, False, False, False], 2384, 'East', (10, 11))
Element 17: (1, (10, 11), ['', '', '', ''], [(17, 10), (16, 11), (12, 12)], [False, False, False, False], 66, False, [False, False, False, False], 2403, 'East', (11, 11))
Element 18: (1, (11, 11), ['', '', 'G', ''], [(17, 9), (17, 11), (11, 12)], [False, False, False, False], 64, False, [False, False, False, False], 2412, 'East', (12, 11))
Element 19: (1, (12, 11), ['', '', 'G', ''], [(16, 9), (18, 11), (12, 12)], [False, False, False, False], 62, False, [False, False, False, False], 2421, 'East', (13, 11))
Element 20: (1, (13, 11), ['', '', '', '%'], [(15, 9), (17, 11), (12, 13)], [False, False, False, True], 60, False, [False, False, False, False], 2420, 'North', (13, 12))
Element 21: (1, (13, 12), ['', '', 'G', ''], [(14, 9), (17, 10), (13, 13)], [False, False, False, False], 58, False, [False, False, False, False], 2429, 'East', (14, 12))
Element 22: (1, (14, 12), ['', '%', 'G', ''], [(14, 8), (17, 9), (14, 13)], [False, True, False, False], 56, False, [False, False, False, False], 2438, 'East', (15, 12))
Element 23: (1, (15, 12), ['', '%', 'G', ''], [(14, 7), (18, 9), (15, 13)], [False, True, False, False], 54, False, [False, False, False, False], 2447, 'East', (16, 12))
Element 24: (1, (16, 12), ['', '', 'G', '%'], [(15, 7), (17, 9), (16, 13)], [False, False, False, True], 52, False, [False, False, False, False], 2456, 'South', (16, 11))
Element 25: (1, (16, 11), ['%', '%', 'G', ''], [(16, 7), (16, 9), (16, 12)], [True, True, False, False], 50, False, [False, False, False, False], 2465, 'East', (17, 11))
Element 26: (1, (17, 11), ['G', '', '%', ''], [(17, 7), (15, 9), (16, 11)], [False, False, True, False], 48, False, [False, False, False, False], 2474, 'East', (18, 11))
Element 27: (1, (18, 11), ['G', '%', '%', '%'], [(18, 7), (15, 10), (17, 11)], [False, True, True, True], 46, False, [False, False, False, False], 2483, 'Stop', (18, 11))
Element 28: (1, (18, 11), ['', '%', '%', '%'], [(17, 7), (14, 10), (17, 10)], [False, True, True, True], 44, False, [False, False, False, False], 2482, 'West', (17, 11))
Element 29: (1, (17, 11), ['', '', '%', ''], [(17, 6), (14, 9), (17, 9)], [False, False, True, False], 42, False, [False, False, False, False], 2491, 'Stop', (17, 11))
Element 30: (1, (17, 11), ['', '', '%', ''], [(16, 6), (13, 9), (18, 9)], [False, False, True, False], 40, False, [False, False, False, False], 2510, 'West', (16, 11))
Element 31: (1, (16, 11), ['%', '%', '', ''], [(15, 6), (13, 8), (17, 9)], [True, True, False, False], 38, False, [False, False, False, False], 2529, 'North', (16, 12))
Element 32: (1, (16, 12), ['', '', '', '%'], [(14, 6), (13, 7), (16, 9)], [False, False, False, True], 36, False, [False, False, False, False], 2548, 'West', (15, 12))
Element 33: (1, (15, 12), ['', '%', '', ''], [(15, 6), (13, 6), (15, 9)], [False, True, False, False], 34, False, [False, False, False, False], 2557, 'West', (14, 12))
Element 34: (1, (14, 12), ['', '%', '', ''], [(16, 6), (13, 5), (15, 10)], [False, True, False, False], 32, False, [False, False, False, False], 2566, 'West', (13, 12))
Element 35: (1, (13, 12), ['', '', '', ''], [(17, 6), (12, 5), (14, 10)], [False, False, False, False], 30, False, [False, False, False, False], 2575, 'West', (12, 12))
Element 36: (1, (12, 12), ['', '', '', ''], [(17, 7), (12, 6), (14, 9)], [False, False, False, False], 28, False, [False, False, False, False], 2584, 'North', (12, 13))
Element 37: (1, (12, 13), ['%', '', '%', ''], [(16, 7), (12, 7), (14, 8)], [True, False, True, False], 26, False, [False, False, False, False], 2593, 'East', (13, 13))
Element 38: (1, (13, 13), ['', '', '%', ''], [(16, 6), (12, 8), (14, 7)], [False, False, True, False], 24, False, [False, False, False, False], 2602, 'East', (14, 13))
Element 39: (1, (14, 13), ['', '', '%', ''], [(16, 7), (12, 9), (15, 7)], [False, False, True, False], 22, False, [False, False, False, False], 2611, 'East', (15, 13))
Element 40: (1, (15, 13), ['', '', '%', ''], [(15, 7), (11, 9), (15, 6)], [False, False, True, False], 20, False, [False, False, False, False], 2620, 'East', (16, 13))
Element 41: (1, (16, 13), ['', '', '%', '%'], [(15, 6), (11, 10), (16, 6)], [False, False, True, True], 18, False, [False, False, False, False], 2619, 'West', (15, 13))
Element 42: (1, (15, 13), ['', '', '%', ''], [(15, 7), (12, 10), (17, 6)], [False, False, True, False], 16, False, [False, False, False, False], 2618, 'West', (14, 13))
Element 43: (1, (14, 13), ['', '', '%', ''], [(14, 7), (13, 10), (17, 7)], [False, False, True, False], 14, False, [False, False, False, False], 2617, 'West', (13, 13))
Element 44: (1, (13, 13), ['', '', '%', ''], [(14, 6), (13, 11), (18, 7)], [False, False, True, False], 12, False, [False, False, False, False], 2616, 'West', (12, 13))
Element 45: (1, (12, 13), ['%', '', '%', ''], [(14, 7), (13, 12), (17, 7)], [True, False, True, False], 10, False, [False, False, False, False], 2615, 'South', (12, 12))
Element 46: (1, (12, 12), ['', '', '', ''], [(13, 7), (13, 11), (16, 7)], [False, False, False, False], 8, False, [False, False, False, False], 2614, 'West', (11, 12))
Element 47: (1, (11, 12), ['', '', '%', ''], [(13, 8), (12, 11), (17, 7)], [False, False, True, False], 6, False, [False, False, False, False], 2613, 'West', (10, 12))
Element 48: (1, (10, 12), ['', '', '%', ''], [(13, 9), (13, 11), (17, 6)], [False, False, True, False], 4, False, [False, False, False, False], 2612, 'West', (9, 12))
Element 49: (1, (9, 12), ['%', '', '%', ''], [(12, 9), (13, 10), (16, 6)], [True, False, True, False], 2, False, [False, False, False, False], 2611, 'East', (10, 12))
Element 50: (1, (10, 12), ['', '', '%', ''], [(12, 9), (12, 10), (16, 7)], [False, False, True, False], 0, False, [False, False, False, False], 2610, 'Stop', (10, 12))
Element 51: #0#
