Element 1: (0, (12, 3), ['.', '.', '%', '%'], [(2, 7), (15, 7), (17, 3)], [False, False, True, True], 98, False, [True, True, False, False], 0, 'South', (12, 2))
Element 2: (0, (12, 2), ['.', '.', '', '.'], [(3, 7), (16, 7), (18, 3)], [False, False, False, False], 96, False, [True, True, False, True], 39, 'East', (13, 2))
Element 3: (0, (13, 2), ['', '.', '%', '.'], [(4, 7), (17, 7), (17, 3)], [False, False, True, False], 94, False, [False, True, False, True], 68, 'East', (14, 2))
Element 4: (0, (14, 2), ['', '.', '%', '.'], [(4, 8), (18, 7), (16, 3)], [False, False, True, False], 92, False, [False, True, False, True], 107, 'East', (15, 2))
Element 5: (0, (15, 2), ['', '.', '%', '%'], [(5, 8), (17, 7), (16, 4)], [False, False, True, True], 90, False, [False, True, False, False], 136, 'South', (15, 1))
Element 6: (0, (15, 1), ['.', '%', '', '%'], [(6, 8), (17, 6), (15, 4)], [False, True, False, True], 88, False, [True, False, False, False], 1165, 'West', (14, 1))
Element 7: (0, (14, 1), ['.', '%', '', ''], [(7, 8), (16, 6), (14, 4)], [False, True, False, False], 86, False, [True, False, False, False], 1204, 'West', (13, 1))
Element 8: (0, (13, 1), ['.', '%', '', ''], [(8, 8), (15, 6), (15, 4)], [False, True, False, False], 84, False, [True, False, False, False], 1233, 'West', (12, 1))
Element 9: (0, (12, 1), ['.', '%', '', ''], [(9, 8), (14, 6), (16, 4)], [False, True, False, False], 82, False, [True, False, False, False], 1262, 'West', (11, 1))
Element 10: (0, (11, 1), ['%', '%', '.', ''], [(10, 8), (14, 7), (16, 3)], [True, True, False, False], 80, False, [False, False, True, False], 2281, 'North', (11, 2))
Element 11: (0, (11, 2), ['.', '', '.', ''], [(10, 7), (14, 8), (17, 3)], [False, False, False, False], 78, False, [True, False, True, False], 2310, 'North', (11, 3))
Element 12: (0, (11, 3), ['.', '', '%', ''], [(11, 7), (14, 9), (17, 3)], [False, False, True, False], 76, False, [True, False, False, False], 2339, 'West', (10, 3))
Element 13: (0, (10, 3), ['.', '.', '%', ''], [(12, 7), (15, 9), (18, 3)], [False, False, True, False], 74, False, [True, True, False, False], 2368, 'South', (10, 2))
Element 14: (0, (10, 2), ['.', '%', '', ''], [(13, 7), (16, 9), (17, 3)], [False, True, False, False], 72, False, [True, False, False, False], 2397, 'West', (9, 2))
Element 15: (0, (9, 2), ['%', '%', '.', ''], [(13, 8), (17, 9), (16, 3)], [True, True, False, False], 70, False, [False, False, True, False], 2426, 'North', (9, 3))
Element 16: (0, (9, 3), ['%', '', '%', ''], [(13, 9), (18, 9), (16, 4)], [True, False, True, False], 68, False, [False, False, False, False], 2455, 'South', (9, 2))
Element 17: (0, (9, 2), ['%', '%', '', ''], [(13, 10), (17, 9), (15, 4)], [True, True, False, False], 66, False, [False, False, False, False], 2464, 'East', (10, 2))
Element 18: (0, (10, 2), ['', '%', '', ''], [(14, 10), (17, 10), (14, 4)], [False, True, False, False], 64, False, [False, False, False, False], 2483, 'North', (10, 3))
Element 19: (0, (10, 3), ['', '', '%', ''], [(15, 10), (17, 11), (15, 4)], [False, False, True, False], 62, False, [False, False, False, False], 2502, 'West', (9, 3))
Element 20: (0, (9, 3), ['%', '', '%', ''], [(15, 9), (18, 11), (16, 4)], [True, False, True, False], 60, False, [False, False, False, False], 2511, 'East', (10, 3))
Element 21: (0, (10, 3), ['', '', '%', ''], [(16, 9), (17, 11), (16, 3)], [False, False, True, False], 58, False, [False, False, False, False], 2510, 'East', (11, 3))
Element 22: (0, (11, 3), ['', '', '%', ''], [(17, 9), (16, 11), (17, 3)], [False, False, True, False], 56, False, [False, False, False, False], 2519, 'South', (11, 2))
Element 23: (0, (11, 2), ['', '', '', ''], [(18, 9), (16, 12), (17, 3)], [False, False, False, False], 54, False, [False, False, False, False], 2528, 'West', (10, 2))
Element 24: (0, (10, 2), ['', '%', '', ''], [(17, 9), (16, 13), (18, 3)], [False, True, False, False], 52, False, [False, False, False, False], 2537, 'East', (11, 2))
Element 25: (0, (11, 2), ['', '', '', ''], [(17, 10), (15, 13), (17, 3)], [False, False, False, False], 50, False, [False, False, False, False], 2546, 'South', (11, 1))
Element 26: (0, (11, 1), ['%', '%', '', ''], [(17, 11), (15, 12), (16, 3)], [True, True, False, False], 48, False, [False, False, False, False], 2555, 'East', (12, 1))
Element 27: (0, (12, 1), ['', '%', '', ''], [(18, 11), (14, 12), (16, 4)], [False, True, False, False], 46, False, [False, False, False, False], 2564, 'East', (13, 1))
Element 28: (0, (13, 1), ['', '%', '', ''], [(17, 11), (14, 13), (15, 4)], [False, True, False, False], 44, False, [False, False, False, False], 2573, 'East', (14, 1))
Element 29: (0, (14, 1), ['', '%', '', ''], [(16, 11), (13, 13), (14, 4)], [False, True, False, False], 42, False, [False, False, False, False], 2582, 'East', (15, 1))
Element 30: (0, (15, 1), ['', '%', '', '%'], [(16, 12), (13, 12), (15, 4)], [False, True, False, True], 40, False, [False, False, False, False], 2591, 'North', (15, 2))
Element 31: (0, (15, 2), ['', '', '%', '%'], [(16, 13), (13, 11), (16, 4)], [False, False, True, True], 38, False, [False, False, False, False], 2600, 'West', (14, 2))
Element 32: (0, (14, 2), ['', '', '%', ''], [(15, 13), (12, 11), (16, 3)], [False, False, True, False], 36, False, [False, False, False, False], 2609, 'South', (14, 1))
Element 33: (0, (14, 1), ['', '%', '', ''], [(15, 12), (12, 12), (17, 3)], [False, True, False, False], 34, False, [False, False, False, False], 2618, 'North', (14, 2))
Element 34: (0, (14, 2), ['', '', '%', ''], [(14, 12), (12, 13), (17, 3)], [False, False, True, False], 32, False, [False, False, False, False], 2627, 'West', (13, 2))
Element 35: (0, (13, 2), ['', '', '%', ''], [(14, 13), (12, 12), (18, 3)], [False, False, True, False], 30, False, [False, False, False, False], 2626, 'South', (13, 1))
Element 36: (0, (13, 1), ['', '%', '', ''], [(13, 13), (11, 12), (17, 3)], [False, True, False, False], 28, False, [False, False, False, False], 2635, 'North', (13, 2))
Element 37: (0, (13, 2), ['', '', '%', ''], [(13, 12), (11, 11), (16, 3)], [False, False, True, False], 26, False, [False, False, False, False], 2644, 'West', (12, 2))
Element 38: (0, (12, 2), ['', '', '', ''], [(13, 11), (11, 10), (16, 4)], [False, False, False, False], 24, False, [False, False, False, False], 2653, 'South', (12, 1))
Element 39: (0, (12, 1), ['', '%', '', ''], [(12, 11), (12, 10), (15, 4)], [False, True, False, False], 22, False, [False, False, False, False], 2662, 'North', (12, 2))
Element 40: (0, (12, 2), ['', '', '', ''], [(12, 12), (12, 9), (14, 4)], [False, False, False, False], 20, False, [False, False, False, False], 2671, 'West', (11, 2))
Element 41: (0, (11, 2), ['', '', '', ''], [(12, 13), (12, 8), (15, 4)], [False, False, False, False], 18, False, [False, False, False, False], 2680, 'East', (12, 2))
Element 42: (0, (12, 2), ['', '', '', ''], [(12, 12), (13, 8), (16, 4)], [False, False, False, False], 16, False, [False, False, False, False], 2679, 'North', (12, 3))
Element 43: (0, (12, 3), ['', '', '%', '%'], [(11, 12), (13, 9), (16, 3)], [False, False, True, True], 14, False, [False, False, False, False], 2678, 'West', (11, 3))
Element 44: (0, (11, 3), ['', '', '%', ''], [(10, 12), (13, 10), (17, 3)], [False, False, True, False], 12, False, [False, False, False, False], 2687, 'East', (12, 3))
Element 45: (0, (12, 3), ['', '', '%', '%'], [(9, 12), (14, 10), (17, 3)], [False, False, True, True], 10, False, [False, False, False, False], 3686, 'Stop', (12, 3))
Element 46: (0, (12, 3), ['', '', '%', '%'], [(9, 11), (15, 10), (18, 3)], [False, False, True, True], 8, False, [False, False, False, False], 3695, 'South', (12, 2))
Element 47: (0, (12, 2), ['', '', '', ''], [(8, 11), (14, 10), (17, 3)], [False, False, False, False], 6, False, [False, False, False, False], 4694, 'East', (13, 2))
Element 48: (0, (13, 2), ['', '', '%', ''], [(8, 10), (13, 10), (16, 3)], [False, False, True, False], 4, False, [False, False, False, False], 4703, 'East', (14, 2))
Element 49: (0, (14, 2), ['', '', '%', ''], [(9, 10), (13, 9), (16, 4)], [False, False, True, False], 2, False, [False, False, False, False], 4712, 'East', (15, 2))
Element 50: (0, (15, 2), ['', '', '%', '%'], [(10, 10), (13, 8), (15, 4)], [False, False, True, True], 0, False, [False, False, False, False], 4721, 'Stop', (15, 2))
Element 51: #0#
