Element 1: (2, (6, 6), ['.', '.', '%', '.'], [(8, 10), (4, 5), (9, 6)], [False, False, True, False], 98, False, [True, True, False, True], 19, 'East', (7, 6))
Element 2: (2, (7, 6), ['', '.', '%', '.'], [(8, 11), (5, 5), (10, 6)], [False, False, True, False], 96, False, [False, True, False, True], 1048, 'East', (8, 6))
Element 3: (2, (8, 6), ['', '.', '%', ''], [(9, 11), (6, 5), (11, 6)], [False, False, True, False], 94, False, [False, True, False, False], 1087, 'South', (8, 5))
Element 4: (2, (8, 5), ['.', '%', '', '.'], [(9, 12), (6, 4), (12, 6)], [False, True, False, False], 92, False, [True, False, False, True], 3106, 'East', (9, 5))
Element 5: (2, (9, 5), ['', '%', '', '.'], [(10, 12), (6, 3), (13, 6)], [False, True, False, False], 90, False, [False, False, False, True], 3145, 'East', (10, 5))
Element 6: (2, (10, 5), ['', '%', '', '.'], [(11, 12), (6, 2), (14, 6)], [False, True, False, False], 88, False, [False, False, False, True], 3184, 'East', (11, 5))
Element 7: (2, (11, 5), ['', '%', '', '.'], [(12, 12), (6, 1), (15, 6)], [False, True, False, False], 86, False, [False, False, False, True], 3223, 'East', (12, 5))
Element 8: (2, (12, 5), ['', '%', '', '.'], [(13, 12), (7, 1), (16, 6)], [False, True, False, False], 84, False, [False, False, False, True], 3262, 'East', (13, 5))
Element 9: (2, (13, 5), ['', '%', '', '%'], [(14, 12), (8, 1), (17, 6)], [False, True, False, True], 82, False, [False, False, False, False], 3301, 'North', (13, 6))
Element 10: (2, (13, 6), ['', '', '.', ''], [(15, 12), (7, 1), (17, 7)], [False, False, False, False], 80, False, [False, False, True, False], 3320, 'North', (13, 7))
Element 11: (2, (13, 7), ['.', '', '.', '.'], [(16, 12), (6, 1), (18, 7)], [False, False, False, False], 78, False, [True, False, True, True], 3349, 'East', (14, 7))
Element 12: (2, (14, 7), ['', '', '.', '.'], [(16, 13), (5, 1), (17, 7)], [False, False, False, False], 76, False, [False, False, True, True], 3378, 'East', (15, 7))
Element 13: (2, (15, 7), ['', '', '%', 'G'], [(15, 13), (5, 2), (16, 7)], [False, False, True, False], 74, False, [False, False, False, False], 3417, 'South', (15, 6))
Element 14: (2, (15, 6), ['', '%', 'G', ''], [(14, 13), (5, 3), (15, 7)], [False, True, False, False], 72, False, [False, False, False, False], 3436, 'East', (16, 6))
Element 15: (2, (16, 6), ['', '%', '', ''], [(13, 13), (4, 3), (14, 7)], [False, True, False, False], 70, False, [False, False, False, False], 3455, 'East', (17, 6))
Element 16: (2, (17, 6), ['', '%', '', '%'], [(12, 13), (4, 2), (14, 8)], [False, True, False, True], 68, False, [False, False, False, False], 3484, 'North', (17, 7))
Element 17: (2, (17, 7), ['', '', '%', ''], [(13, 13), (4, 1), (14, 9)], [False, False, True, False], 66, False, [False, False, False, False], 3503, 'East', (18, 7))
