Element 1: (3, (17, 10), ['%', '.', '.', '%'], [(6, 4), (7, 10), (10, 2)], [True, False, False, True], 98, False, [False, True, True, False], 1019, 'North', (17, 11))
Element 2: (3, (17, 11), ['.', '', '%', '.'], [(6, 3), (8, 10), (11, 2)], [False, False, True, False], 96, False, [True, False, False, True], 1058, 'East', (18, 11))
Element 3: (3, (18, 11), ['', '%', '%', '%'], [(6, 2), (8, 11), (12, 2)], [False, True, True, True], 94, False, [False, False, False, False], 2087, 'West', (17, 11))
Element 4: (3, (17, 11), ['.', '', '%', ''], [(6, 1), (9, 11), (13, 2)], [False, False, True, False], 92, False, [True, False, False, False], 2116, 'West', (16, 11))
Element 5: (3, (16, 11), ['%', '%', '.', ''], [(7, 1), (9, 12), (14, 2)], [True, True, False, False], 90, False, [False, False, True, False], 3145, 'North', (16, 12))
Element 6: (3, (16, 12), ['.', '', '.', '%'], [(8, 1), (10, 12), (15, 2)], [False, False, False, True], 88, False, [True, False, True, False], 3184, 'North', (16, 13))
Element 7: (3, (16, 13), ['.', '', '%', '%'], [(7, 1), (11, 12), (15, 1)], [False, False, True, True], 86, False, [True, False, False, False], 3213, 'West', (15, 13))
Element 8: (3, (15, 13), ['.', '.', '%', ''], [(6, 1), (12, 12), (14, 1)], [False, False, True, False], 84, False, [True, True, False, False], 3242, 'South', (15, 12))
Element 9: (3, (15, 12), ['.', '%', '', ''], [(5, 1), (13, 12), (13, 1)], [False, True, False, False], 82, False, [True, False, False, False], 3281, 'West', (14, 12))
Element 10: (3, (14, 12), ['', '%', '.', ''], [(5, 2), (13, 13), (12, 1)], [False, True, False, False], 80, False, [False, False, True, False], 3320, 'North', (14, 13))
Element 11: (3, (14, 13), ['', '', '%', ''], [(5, 3), (12, 13), (11, 1)], [False, False, True, False], 78, False, [False, False, False, False], 3359, 'West', (13, 13))
Element 12: (3, (13, 13), ['', '', '%', ''], [(4, 3), (12, 12), (12, 1)], [False, False, True, False], 76, False, [False, False, False, False], 3368, 'South', (13, 12))
Element 13: (3, (13, 12), ['', '.', '', ''], [(4, 2), (11, 12), (13, 1)], [False, False, False, False], 74, False, [False, True, False, False], 3377, 'South', (13, 11))
Element 14: (3, (13, 11), ['.', '.', '', '%'], [(4, 1), (10, 12), (14, 1)], [False, False, False, True], 72, False, [True, True, False, False], 3396, 'South', (13, 10))
Element 15: (3, (13, 10), ['.', '.', '', '.'], [(3, 1), (11, 12), (15, 1)], [False, False, False, False], 70, False, [True, True, False, True], 3415, 'East', (14, 10))
Element 16: (3, (14, 10), ['', '.', '%', '.'], [(3, 2), (12, 12), (15, 2)], [False, False, True, False], 68, False, [False, True, False, True], 3434, 'East', (15, 10))
Element 17: (3, (15, 10), ['', '.', '%', '%'], [(3, 3), (12, 13), (14, 2)], [False, False, True, True], 66, False, [False, True, False, False], 3453, 'South', (15, 9))
Element 18: (3, (15, 9), ['.', '%', '', '.'], [(3, 4), (12, 12), (14, 1)], [False, True, False, False], 64, False, [True, False, False, True], 3472, 'East', (16, 9))
Element 19: (3, (16, 9), ['', '%', '%', '.'], [(3, 5), (12, 11), (14, 2)], [False, True, True, False], 62, False, [False, False, False, True], 3501, 'East', (17, 9))
Element 20: (3, (17, 9), ['', '%', '', '.'], [(4, 5), (12, 10), (13, 2)], [False, True, False, False], 60, False, [False, False, False, True], 3530, 'East', (18, 9))
Element 21: (3, (18, 9), ['', '%', '%', '%'], [(5, 5), (12, 9), (13, 1)], [False, True, True, True], 58, False, [False, False, False, False], 3559, 'West', (17, 9))
Element 22: (3, (17, 9), ['', '%', '', ''], [(5, 6), (13, 9), (13, 2)], [False, True, False, False], 56, False, [False, False, False, False], 3578, 'West', (16, 9))
Element 23: (3, (16, 9), ['', '%', '%', ''], [(6, 6), (14, 9), (12, 2)], [False, True, True, False], 54, False, [False, False, False, False], 3597, 'West', (15, 9))
Element 24: (3, (15, 9), ['', '%', '', ''], [(7, 6), (14, 8), (12, 3)], [False, True, False, False], 52, False, [False, False, False, False], 3626, 'West', (14, 9))
Element 25: (3, (14, 9), ['', '', '', ''], [(8, 6), (14, 7), (11, 3)], [False, False, False, False], 50, False, [False, False, False, False], 3655, 'South', (14, 8))
Element 26: (3, (14, 8), ['.', '', '', '%'], [(9, 6), (15, 7), (10, 3)], [False, False, False, True], 48, False, [True, False, False, False], 3684, 'West', (13, 8))
Element 27: (3, (13, 8), ['.', '.', '', ''], [(10, 6), (16, 7), (9, 3)], [False, False, False, False], 46, False, [True, True, False, False], 3723, 'South', (13, 7))
Element 28: (3, (13, 7), ['.', '.', '', ''], [(11, 6), (17, 7), (10, 3)], [False, False, False, False], 44, False, [True, True, False, False], 3752, 'South', (13, 6))
Element 29: (3, (13, 6), ['G', '.', '', '.'], [(12, 6), (18, 7), (11, 3)], [False, False, False, False], 42, False, [False, True, False, True], 3781, 'East', (14, 6))
Element 30: (3, (14, 6), ['', '%', '', '.'], [(12, 7), (17, 7), (12, 3)], [False, True, False, False], 40, False, [False, False, False, True], 3800, 'East', (15, 6))
Element 31: (3, (15, 6), ['', '%', '', '.'], [(12, 8), (17, 6), (12, 2)], [False, True, False, False], 38, False, [False, False, False, True], 3829, 'East', (16, 6))
Element 32: (3, (16, 6), ['', '%', '', ''], [(13, 8), (17, 7), (12, 1)], [False, True, False, False], 36, False, [False, False, False, False], 3838, 'East', (17, 6))
