Element 1: (2, (15, 1), ['.', '%', '.', '%'], [(12, 2), (3, 5), (16, 11)], [False, True, False, True], 98, False, [True, False, True, False], 19, 'North', (15, 2))
Element 2: (2, (15, 2), ['.', '', '%', '%'], [(13, 2), (4, 5), (17, 11)], [False, False, True, True], 96, False, [True, False, False, False], 58, 'West', (14, 2))
Element 3: (2, (14, 2), ['', '.', '%', ''], [(13, 1), (5, 5), (18, 11)], [False, False, True, False], 94, False, [False, True, False, False], 97, 'South', (14, 1))
Element 4: (2, (14, 1), ['', '%', '', ''], [(12, 1), (6, 5), (17, 11)], [False, True, False, False], 92, False, [False, False, False, False], 126, 'West', (13, 1))
Element 5: (2, (13, 1), ['', '%', '', ''], [(11, 1), (6, 4), (17, 10)], [False, True, False, False], 90, False, [False, False, False, False], 1145, 'North', (13, 2))
Element 6: (2, (13, 2), ['', '', '%', ''], [(12, 1), (6, 3), (17, 9)], [False, False, True, False], 88, False, [False, False, False, False], 1164, 'West', (12, 2))
Element 7: (2, (12, 2), ['', '', '.', ''], [(13, 1), (6, 2), (18, 9)], [False, False, False, False], 86, False, [False, False, True, False], 1183, 'North', (12, 3))
Element 8: (2, (12, 3), ['.', '', '%', '%'], [(13, 2), (6, 1), (17, 9)], [False, False, True, True], 84, False, [True, False, False, False], 1202, 'West', (11, 3))
Element 9: (2, (11, 3), ['.', '', '%', ''], [(12, 2), (7, 1), (16, 9)], [False, False, True, False], 82, False, [True, False, False, False], 1231, 'West', (10, 3))
Element 10: (2, (10, 3), ['.', '.', '%', ''], [(12, 3), (8, 1), (15, 9)], [False, False, True, False], 80, False, [True, True, False, False], 1260, 'South', (10, 2))
Element 11: (2, (10, 2), ['.', '%', '', ''], [(11, 3), (7, 1), (15, 10)], [False, True, False, False], 78, False, [True, False, False, False], 1279, 'West', (9, 2))
Element 12: (2, (9, 2), ['%', '%', '.', ''], [(10, 3), (6, 1), (14, 10)], [True, True, False, False], 76, False, [False, False, True, False], 1298, 'North', (9, 3))
Element 13: (2, (9, 3), ['%', '', '%', ''], [(10, 2), (5, 1), (14, 9)], [True, False, True, False], 74, False, [False, False, False, False], 1327, 'South', (9, 2))
Element 14: (2, (9, 2), ['%', '%', '', ''], [(10, 3), (5, 2), (14, 8)], [True, True, False, False], 72, False, [False, False, False, False], 1346, 'East', (10, 2))
Element 15: (2, (10, 2), ['', '%', '', ''], [(11, 3), (5, 3), (14, 7)], [False, True, False, False], 70, False, [False, False, False, False], 1365, 'East', (11, 2))
Element 16: (2, (11, 2), ['', '', '', ''], [(12, 3), (4, 3), (15, 7)], [False, False, False, False], 68, False, [False, False, False, False], 1384, 'South', (11, 1))
Element 17: (2, (11, 1), ['%', '%', '', ''], [(12, 2), (4, 2), (16, 7)], [True, True, False, False], 66, False, [False, False, False, False], 1403, 'East', (12, 1))
Element 18: (2, (12, 1), ['', '%', '', ''], [(11, 2), (4, 1), (17, 7)], [False, True, False, False], 64, False, [False, False, False, False], 1422, 'West', (11, 1))
