Element 1: (1, (10, 7), ['.', '.', 'F', '.'], [(11, 5), (11, 9), (12, 9)], [False, False, False, False], 98, False, [True, True, False, True], 9, 'North', (10, 8))
Element 2: (1, (10, 8), ['.', '', '%', '%'], [(12, 5), (11, 10), (13, 9)], [False, False, True, True], 96, False, [True, False, False, False], 1038, 'West', (9, 8))
Element 3: (1, (9, 8), ['.', '.', '%', ''], [(13, 5), (12, 10), (14, 9)], [False, False, True, False], 94, False, [True, True, False, False], 1077, 'South', (9, 7))
Element 4: (1, (9, 7), ['%', '.', '', ''], [(13, 6), (13, 10), (15, 9)], [True, False, False, False], 92, False, [False, True, False, False], 1116, 'South', (9, 6))
Element 5: (1, (9, 6), ['.', '.', '', '.'], [(14, 6), (14, 10), (16, 9)], [False, False, False, False], 90, False, [True, True, False, True], 1155, 'East', (10, 6))
Element 6: (1, (10, 6), ['', '', '', '.'], [(15, 6), (15, 10), (17, 9)], [False, False, False, False], 88, False, [False, False, False, True], 1194, 'East', (11, 6))
Element 7: (1, (11, 6), ['', '', '.', '.'], [(16, 6), (15, 9), (18, 9)], [False, False, False, False], 86, False, [False, False, True, True], 1223, 'East', (12, 6))
Element 8: (1, (12, 6), ['', '', '.', ''], [(17, 6), (16, 9), (17, 9)], [False, False, False, False], 84, False, [False, False, True, False], 1242, 'North', (12, 7))
Element 9: (1, (12, 7), ['.', '', '.', '.'], [(17, 7), (15, 9), (17, 10)], [False, False, False, False], 82, False, [True, False, True, True], 1271, 'East', (13, 7))
Element 10: (1, (13, 7), ['', '', '.', '.'], [(18, 7), (14, 9), (17, 11)], [False, False, False, False], 80, False, [False, False, True, True], 1300, 'East', (14, 7))
Element 11: (1, (14, 7), ['', '', 'G', '.'], [(17, 7), (14, 8), (18, 11)], [False, False, False, False], 78, False, [False, False, False, True], 1329, 'East', (15, 7))
Element 12: (1, (15, 7), ['', '', '%', 'G'], [(16, 7), (13, 8), (17, 11)], [False, False, True, False], 76, False, [False, False, False, False], 1358, 'South', (15, 6))
Element 13: (1, (15, 6), ['', '%', 'G', ''], [(15, 7), (12, 8), (16, 11)], [False, True, False, False], 74, False, [False, False, False, False], 1377, 'East', (16, 6))
Element 14: (1, (16, 6), ['', '%', '', ''], [(14, 7), (12, 9), (16, 12)], [False, True, False, False], 72, False, [False, False, False, False], 1386, 'East', (17, 6))
Element 15: (1, (17, 6), ['', '%', '', '%'], [(14, 8), (13, 9), (16, 13)], [False, True, False, True], 70, False, [False, False, False, False], 1395, 'North', (17, 7))
Element 16: (1, (17, 7), ['', '', '%', ''], [(14, 9), (12, 9), (15, 13)], [False, False, True, False], 68, False, [False, False, False, False], 1404, 'East', (18, 7))
Element 17: (1, (18, 7), ['', '%', '%', '%'], [(15, 9), (12, 8), (15, 12)], [False, True, True, True], 66, False, [False, False, False, False], 1413, 'West', (17, 7))
Element 18: (1, (17, 7), ['', '', '%', ''], [(16, 9), (12, 7), (14, 12)], [False, False, True, False], 64, False, [False, False, False, False], 1422, 'West', (16, 7))
Element 19: (1, (16, 7), ['', '', '%', ''], [(17, 9), (11, 7), (14, 13)], [False, False, True, False], 62, False, [False, False, False, False], 1441, 'East', (17, 7))
Element 20: (1, (17, 7), ['', '', '%', ''], [(18, 9), (11, 6), (13, 13)], [False, False, True, False], 60, False, [False, False, False, False], 1450, 'South', (17, 6))
Element 21: (1, (17, 6), ['', '%', '', '%'], [(17, 9), (12, 6), (13, 12)], [False, True, False, True], 58, False, [False, False, False, False], 1459, 'West', (16, 6))
Element 22: (1, (16, 6), ['', '%', '', ''], [(17, 10), (13, 6), (13, 11)], [False, True, False, False], 56, False, [False, False, False, False], 1468, 'North', (16, 7))
Element 23: (1, (16, 7), ['', '', '%', ''], [(17, 11), (14, 6), (12, 11)], [False, False, True, False], 54, False, [False, False, False, False], 1477, 'South', (16, 6))
Element 24: (1, (16, 6), ['G', '%', '', ''], [(18, 11), (15, 6), (12, 12)], [False, True, False, False], 52, False, [False, False, False, False], 1486, 'North', (16, 7))
Element 25: (1, (16, 7), ['', 'G', '%', ''], [(17, 11), (16, 6), (12, 13)], [False, False, True, False], 50, False, [False, False, False, False], 1495, 'South', (16, 6))
Element 26: (1, (16, 6), ['', '%', '', 'G'], [(16, 11), (17, 6), (12, 12)], [False, True, False, False], 48, False, [False, False, False, False], 1494, 'West', (15, 6))
Element 27: (1, (15, 6), ['', '%', '', ''], [(16, 12), (17, 7), (11, 12)], [False, True, False, False], 46, False, [False, False, False, False], 1503, 'North', (15, 7))
Element 28: (1, (15, 7), ['', '', '%', ''], [(16, 13), (18, 7), (11, 11)], [False, False, True, False], 44, False, [False, False, False, False], 1512, 'West', (14, 7))
Element 29: (1, (14, 7), ['', '', '', ''], [(15, 13), (17, 7), (10, 11)], [False, False, False, False], 42, False, [False, False, False, False], 1521, 'South', (14, 6))
Element 30: (1, (14, 6), ['', '%', '', ''], [(15, 12), (16, 7), (10, 12)], [False, True, False, False], 40, False, [False, False, False, False], 1530, 'West', (13, 6))
Element 31: (1, (13, 6), ['', '', '', ''], [(14, 12), (15, 7), (9, 12)], [False, False, False, False], 38, False, [False, False, False, False], 2529, 'South', (13, 5))
Element 32: (1, (13, 5), ['', '%', '', '%'], [(14, 13), (14, 7), (9, 11)], [False, True, False, True], 36, False, [False, False, False, False], 2538, 'West', (12, 5))
Element 33: (1, (12, 5), ['', '%', '', ''], [(13, 13), (13, 7), (8, 11)], [False, True, False, False], 34, False, [False, False, False, False], 3537, 'West', (11, 5))
Element 34: (1, (11, 5), ['', '%', '', ''], [(13, 12), (14, 7), (8, 10)], [False, True, False, False], 32, False, [False, False, False, False], 3546, 'West', (10, 5))
Element 35: (1, (10, 5), ['.', '%', '', ''], [(13, 11), (15, 7), (9, 10)], [False, True, False, False], 30, False, [True, False, False, False], 3555, 'West', (9, 5))
Element 36: (1, (9, 5), ['.', '%', '', ''], [(13, 10), (16, 7), (10, 10)], [False, True, False, False], 28, False, [True, False, False, False], 3574, 'West', (8, 5))
Element 37: (1, (8, 5), ['.', '%', '.', ''], [(14, 10), (17, 7), (11, 10)], [False, True, False, False], 26, False, [True, False, True, False], 3583, 'North', (8, 6))
Element 38: (1, (8, 6), ['.', '', '%', ''], [(15, 10), (17, 6), (12, 10)], [False, False, True, False], 24, False, [True, False, False, False], 3592, 'West', (7, 6))
Element 39: (1, (7, 6), ['.', '.', '%', ''], [(14, 10), (16, 6), (13, 10)], [False, False, True, False], 22, False, [True, True, False, False], 3601, 'South', (7, 5))
Element 40: (1, (7, 5), ['.', '%', '', ''], [(13, 10), (16, 7), (12, 10)], [False, True, False, False], 20, False, [True, False, False, False], 3610, 'West', (6, 5))
Element 41: (1, (6, 5), ['.', 'F', '.', ''], [(13, 9), (16, 6), (11, 10)], [False, False, False, False], 18, False, [True, False, True, False], 3619, 'South', (6, 4))
Element 42: (1, (6, 4), ['%', '.', '', '%'], [(13, 8), (15, 6), (11, 9)], [True, False, False, True], 16, False, [False, True, False, False], 4618, 'South', (6, 3))
Element 43: (1, (6, 3), ['.', '.', '', '%'], [(13, 7), (15, 7), (11, 10)], [False, False, False, True], 14, False, [True, True, False, False], 4627, 'South', (6, 2))
Element 44: (1, (6, 2), ['.', '.', '', '%'], [(12, 7), (15, 6), (10, 10)], [False, False, False, True], 12, False, [True, True, False, False], 4636, 'South', (6, 1))
Element 45: (1, (6, 1), ['.', '%', '', '.'], [(12, 8), (14, 6), (9, 10)], [False, True, False, False], 10, False, [True, False, False, True], 4645, 'East', (7, 1))
Element 46: (1, (7, 1), ['', '%', '%', '.'], [(12, 9), (14, 7), (8, 10)], [False, True, True, False], 8, False, [False, False, False, True], 4654, 'East', (8, 1))
Element 47: (1, (8, 1), ['', '%', '%', '%'], [(12, 10), (14, 6), (7, 10)], [False, True, True, True], 6, False, [False, False, False, False], 4673, 'West', (7, 1))
Element 48: (1, (7, 1), ['', '%', '%', ''], [(12, 11), (13, 6), (7, 11)], [False, True, True, False], 4, False, [False, False, False, False], 4682, 'West', (6, 1))
Element 49: (1, (6, 1), ['.', '%', '', ''], [(12, 12), (13, 7), (6, 11)], [False, True, False, False], 2, False, [True, False, False, False], 4691, 'West', (5, 1))
Element 50: (1, (5, 1), ['.', '%', '.', ''], [(12, 12), (13, 6), (6, 12)], [False, True, False, False], 0, False, [True, False, True, False], 4710, 'Stop', (5, 1))
