Element 1: (2, (4, 9), ['.', '.', '.', '.'], [(3, 10), (4, 11), (15, 2)], [False, False, False, False], 98, False, [True, True, True, True], 19, 'East', (5, 9))
Element 2: (2, (5, 9), ['', '.', '.', '%'], [(4, 10), (5, 11), (15, 1)], [False, False, False, True], 96, False, [False, True, True, False], 58, 'North', (5, 10))
Element 3: (2, (5, 10), ['', '', '', '.'], [(4, 11), (6, 11), (14, 1)], [False, False, False, False], 94, False, [False, False, False, True], 87, 'East', (6, 10))
Element 4: (2, (6, 10), ['', '%', '', '.'], [(5, 11), (7, 11), (14, 2)], [False, True, False, False], 92, False, [False, False, False, True], 116, 'East', (7, 10))
Element 5: (2, (7, 10), ['', '%', '', '.'], [(5, 12), (8, 11), (13, 2)], [False, True, False, False], 90, False, [False, False, False, True], 1145, 'East', (8, 10))
Element 6: (2, (8, 10), ['', '%', '', '.'], [(6, 12), (9, 11), (13, 1)], [False, True, False, False], 88, False, [False, False, False, True], 1184, 'East', (9, 10))
Element 7: (2, (9, 10), ['', '%', '', '.'], [(6, 11), (9, 12), (12, 1)], [False, True, False, False], 86, False, [False, False, False, True], 2203, 'East', (10, 10))
Element 8: (2, (10, 10), ['', '%', '.', '.'], [(7, 11), (10, 12), (12, 2)], [False, True, False, False], 84, False, [False, False, True, True], 2232, 'East', (11, 10))
Element 9: (2, (11, 10), ['', '.', '.', '.'], [(8, 11), (11, 12), (12, 3)], [False, False, False, False], 82, False, [False, True, True, True], 2261, 'East', (12, 10))
Element 10: (2, (12, 10), ['', '.', '.', '.'], [(9, 11), (12, 12), (11, 3)], [False, False, False, False], 80, False, [False, True, True, True], 2290, 'East', (13, 10))
Element 11: (2, (13, 10), ['', '.', '.', '.'], [(10, 11), (13, 12), (11, 2)], [False, False, False, False], 78, False, [False, True, True, True], 2329, 'East', (14, 10))
Element 12: (2, (14, 10), ['', '.', '%', '.'], [(11, 11), (14, 12), (11, 1)], [False, False, True, False], 76, False, [False, True, False, True], 2368, 'East', (15, 10))
Element 13: (2, (15, 10), ['', '.', '%', '%'], [(12, 11), (15, 12), (11, 2)], [False, False, True, True], 74, False, [False, True, False, False], 2397, 'South', (15, 9))
Element 14: (2, (15, 9), ['.', '%', '', '.'], [(13, 11), (16, 12), (10, 2)], [False, True, False, False], 72, False, [True, False, False, True], 2436, 'East', (16, 9))
Element 15: (2, (16, 9), ['', '%', '%', '.'], [(13, 12), (16, 13), (10, 3)], [False, True, True, False], 70, False, [False, False, False, True], 2465, 'East', (17, 9))
Element 16: (2, (17, 9), ['', '%', '.', '.'], [(13, 13), (15, 13), (9, 3)], [False, True, False, False], 68, False, [False, False, True, True], 2504, 'East', (18, 9))
Element 17: (2, (18, 9), ['', '%', '%', '%'], [(14, 13), (16, 13), (9, 2)], [False, True, True, True], 66, False, [False, False, False, False], 2533, 'West', (17, 9))
Element 18: (2, (17, 9), ['', '%', '.', ''], [(15, 13), (16, 12), (9, 3)], [False, True, False, False], 64, False, [False, False, True, False], 2532, 'North', (17, 10))
Element 19: (2, (17, 10), ['%', '', '.', '%'], [(16, 13), (16, 11), (10, 3)], [True, False, False, True], 62, False, [False, False, True, False], 2551, 'North', (17, 11))
Element 20: (2, (17, 11), ['G', '', '%', '.'], [(16, 12), (16, 11), (10, 2)], [False, False, True, False], 60, False, [False, False, False, True], 2560, 'East', (18, 11))
Element 21: (2, (18, 11), ['', '%', '%', '%'], [(15, 12), (16, 12), (9, 2)], [False, True, True, True], 58, False, [False, False, False, False], 2569, 'West', (17, 11))
Element 22: (2, (17, 11), ['', '', '%', ''], [(14, 12), (16, 13), (10, 2)], [False, False, True, False], 56, False, [False, False, False, False], 2568, 'South', (17, 10))
Element 23: (2, (17, 10), ['%', '', '', '%'], [(15, 12), (15, 13), (11, 2)], [True, False, False, True], 54, False, [False, False, False, False], 2567, 'South', (17, 9))
Element 24: (2, (17, 9), ['', '%', '', ''], [(16, 12), (15, 12), (11, 3)], [False, True, False, False], 52, False, [False, False, False, False], 2566, 'West', (16, 9))
Element 25: (2, (16, 9), ['', '%', '%', ''], [(16, 13), (15, 13), (10, 3)], [False, True, True, False], 50, False, [False, False, False, False], 2565, 'West', (15, 9))
Element 26: (2, (15, 9), ['.', '%', '', ''], [(16, 12), (15, 12), (11, 3)], [False, True, False, False], 48, False, [True, False, False, False], 2564, 'West', (14, 9))
Element 27: (2, (14, 9), ['.', '.', '', ''], [(16, 11), (14, 12), (12, 3)], [False, False, False, False], 46, False, [True, True, False, False], 2573, 'South', (14, 8))
Element 28: (2, (14, 8), ['.', '.', '', '%'], [(17, 11), (14, 13), (12, 2)], [False, False, False, True], 44, False, [True, True, False, False], 2582, 'South', (14, 7))
Element 29: (2, (14, 7), ['.', '.', '', '.'], [(18, 11), (13, 13), (11, 2)], [False, False, False, False], 42, False, [True, True, False, True], 2591, 'East', (15, 7))
Element 30: (2, (15, 7), ['', '.', '%', '.'], [(17, 11), (12, 13), (12, 2)], [False, False, True, False], 40, False, [False, True, False, True], 2610, 'East', (16, 7))
Element 31: (2, (16, 7), ['', '.', '%', '.'], [(17, 10), (13, 13), (12, 1)], [False, False, True, False], 38, False, [False, True, False, True], 2619, 'East', (17, 7))
Element 32: (2, (17, 7), ['', '.', '%', '.'], [(17, 9), (14, 13), (11, 1)], [False, False, True, False], 36, False, [False, True, False, True], 2628, 'East', (18, 7))
Element 33: (2, (18, 7), ['', '%', '%', '%'], [(18, 9), (14, 12), (12, 1)], [False, True, True, True], 34, False, [False, False, False, False], 2637, 'West', (17, 7))
Element 34: (2, (17, 7), ['', '.', '%', ''], [(17, 9), (14, 12), (13, 1)], [False, False, True, False], 32, False, [False, True, False, False], 2636, 'South', (17, 6))
Element 35: (2, (17, 6), ['.', '%', '', '%'], [(16, 9), (13, 12), (13, 2)], [False, True, False, True], 30, False, [True, False, False, False], 2645, 'West', (16, 6))
Element 36: (2, (16, 6), ['.', '%', '', ''], [(15, 9), (12, 12), (12, 2)], [False, True, False, False], 28, False, [True, False, False, False], 2654, 'West', (15, 6))
Element 37: (2, (15, 6), ['.', '%', '', ''], [(15, 10), (12, 13), (13, 2)], [False, True, False, False], 26, False, [True, False, False, False], 2663, 'West', (14, 6))
Element 38: (2, (14, 6), ['.', '%', '', ''], [(14, 10), (12, 12), (14, 2)], [False, True, False, False], 24, False, [True, False, False, False], 2672, 'West', (13, 6))
Element 39: (2, (13, 6), ['.', '.', '.', ''], [(14, 9), (12, 11), (14, 1)], [False, False, False, False], 22, False, [True, True, True, False], 2681, 'North', (13, 7))
Element 40: (2, (13, 7), ['.', '', '.', ''], [(13, 9), (13, 11), (13, 1)], [False, False, False, False], 20, False, [True, False, True, False], 2700, 'North', (13, 8))
Element 41: (2, (13, 8), ['.', '', '', ''], [(12, 9), (13, 10), (14, 1)], [False, False, False, False], 18, False, [True, False, False, False], 2719, 'West', (12, 8))
Element 42: (2, (12, 8), ['%', '.', '', ''], [(11, 9), (14, 10), (15, 1)], [True, False, False, False], 16, False, [False, True, False, False], 2738, 'South', (12, 7))
Element 43: (2, (12, 7), ['.', '.', '', ''], [(11, 10), (15, 10), (15, 2)], [False, False, False, False], 14, False, [True, True, False, False], 2747, 'South', (12, 6))
Element 44: (2, (12, 6), ['.', '.', '', ''], [(12, 10), (15, 9), (14, 2)], [False, False, False, False], 12, False, [True, True, False, False], 2756, 'South', (12, 5))
Element 45: (2, (12, 5), ['.', '%', '', '.'], [(13, 10), (16, 9), (15, 2)], [False, True, False, False], 10, False, [True, False, False, True], 2765, 'East', (13, 5))
Element 46: (2, (13, 5), ['', '%', '', '%'], [(12, 10), (17, 9), (15, 2)], [False, True, False, True], 8, False, [False, False, False, False], 2774, 'West', (12, 5))
Element 47: (2, (12, 5), ['.', '%', '', ''], [(11, 10), (18, 9), (15, 1)], [False, True, False, False], 6, False, [True, False, False, False], 2773, 'West', (11, 5))
Element 48: (2, (11, 5), ['.', '%', '.', ''], [(10, 10), (17, 9), (14, 1)], [False, True, False, False], 4, False, [True, False, True, False], 2782, 'North', (11, 6))
Element 49: (2, (11, 6), ['.', '', '.', ''], [(9, 10), (17, 10), (14, 2)], [False, False, False, False], 2, False, [True, False, True, False], 2791, 'North', (11, 7))
Element 50: (2, (11, 7), ['.', '', '%', ''], [(9, 10), (17, 10), (13, 2)], [False, False, True, False], 0, False, [True, False, False, False], 2800, 'Stop', (11, 7))
Element 51: #0#
