Element 1: (3, (14, 4), ['%', '%', '%', '.'], [(15, 6), (2, 6), (14, 7)], [True, True, True, False], 98, False, [False, False, False, True], 29, 'East', (15, 4))
Element 2: (3, (15, 4), ['', '%', '%', '.'], [(16, 6), (3, 6), (15, 7)], [False, True, True, False], 96, False, [False, False, False, True], 68, 'East', (16, 4))
Element 3: (3, (16, 4), ['', '.', '%', '%'], [(17, 6), (4, 6), (16, 7)], [False, False, True, True], 94, False, [False, True, False, False], 107, 'South', (16, 3))
Element 4: (3, (16, 3), ['%', '%', '', '.'], [(17, 7), (5, 6), (16, 6)], [True, True, False, False], 92, False, [False, False, False, True], 136, 'East', (17, 3))
Element 5: (3, (17, 3), ['', '%', '%', '.'], [(18, 7), (6, 6), (17, 6)], [False, True, True, False], 90, False, [False, False, False, True], 165, 'East', (18, 3))
Element 6: (3, (18, 3), ['', '%', '%', '%'], [(17, 7), (7, 6), (16, 6)], [False, True, True, True], 88, False, [False, False, False, False], 184, 'West', (17, 3))
Element 7: (3, (17, 3), ['', '%', '%', ''], [(16, 7), (8, 6), (15, 6)], [False, True, True, False], 86, False, [False, False, False, False], 193, 'West', (16, 3))
Element 8: (3, (16, 3), ['%', '%', '', ''], [(15, 7), (9, 6), (14, 6)], [True, True, False, False], 84, False, [False, False, False, False], 202, 'North', (16, 4))
Element 9: (3, (16, 4), ['', '', '%', '%'], [(14, 7), (10, 6), (13, 6)], [False, False, True, True], 82, False, [False, False, False, False], 221, 'West', (15, 4))
Element 10: (3, (15, 4), ['', '%', '%', ''], [(14, 8), (11, 6), (13, 5)], [False, True, True, False], 80, False, [False, False, False, False], 250, 'West', (14, 4))
Element 11: (3, (14, 4), ['%', '%', '%', ''], [(14, 9), (12, 6), (12, 5)], [True, True, True, False], 78, False, [False, False, False, False], 279, 'Stop', (14, 4))
Element 12: (3, (14, 4), ['%', '%', '%', ''], [(15, 9), (12, 7), (11, 5)], [True, True, True, False], 76, False, [False, False, False, False], 308, 'East', (15, 4))
Element 13: (3, (15, 4), ['', '%', '%', ''], [(16, 9), (12, 8), (10, 5)], [False, True, True, False], 74, False, [False, False, False, False], 337, 'East', (16, 4))
Element 14: (3, (16, 4), ['', '', '%', '%'], [(17, 9), (13, 8), (9, 5)], [False, False, True, True], 72, False, [False, False, False, False], 366, 'South', (16, 3))
Element 15: (3, (16, 3), ['%', '%', '', ''], [(18, 9), (13, 9), (8, 5)], [True, True, False, False], 70, False, [False, False, False, False], 395, 'East', (17, 3))
Element 16: (3, (17, 3), ['', '%', '%', ''], [(17, 9), (13, 10), (7, 5)], [False, True, True, False], 68, False, [False, False, False, False], 414, 'East', (18, 3))
Element 17: (3, (18, 3), ['', '%', '%', '%'], [(17, 10), (14, 10), (6, 5)], [False, True, True, True], 66, False, [False, False, False, False], 443, 'West', (17, 3))
Element 18: (3, (17, 3), ['', '%', '%', ''], [(17, 11), (15, 10), (6, 4)], [False, True, True, False], 64, False, [False, False, False, False], 1462, 'West', (16, 3))
