Element 1: (3, (18, 7), ['.', '%', '%', '%'], [(18, 11), (3, 9), (12, 3)], [False, True, True, True], 98, False, [True, False, False, False], 29, 'West', (17, 7))
Element 2: (3, (17, 7), ['.', '.', '%', ''], [(17, 11), (4, 9), (12, 2)], [False, False, True, False], 96, False, [True, True, False, False], 58, 'South', (17, 6))
Element 3: (3, (17, 6), ['.', '%', '', '%'], [(17, 10), (5, 9), (13, 2)], [False, True, False, True], 94, False, [True, False, False, False], 97, 'West', (16, 6))
Element 4: (3, (16, 6), ['.', '%', '.', ''], [(17, 9), (5, 10), (14, 2)], [False, True, False, False], 92, False, [True, False, True, False], 136, 'North', (16, 7))
Element 5: (3, (16, 7), ['.', '', '%', ''], [(18, 9), (6, 10), (15, 2)], [False, False, True, False], 90, False, [True, False, False, False], 175, 'West', (15, 7))
Element 6: (3, (15, 7), ['.', '.', '%', ''], [(17, 9), (7, 10), (15, 1)], [False, False, True, False], 88, False, [True, True, False, False], 204, 'South', (15, 6))
Element 7: (3, (15, 6), ['.', '%', '', ''], [(16, 9), (8, 10), (14, 1)], [False, True, False, False], 86, False, [True, False, False, False], 243, 'West', (14, 6))
Element 8: (3, (14, 6), ['.', '%', '.', ''], [(15, 9), (8, 11), (13, 1)], [False, True, False, False], 84, False, [True, False, True, False], 1272, 'North', (14, 7))
Element 9: (3, (14, 7), ['.', '', '.', ''], [(15, 10), (9, 11), (12, 1)], [False, False, False, False], 82, False, [True, False, True, False], 1311, 'North', (14, 8))
Element 10: (3, (14, 8), ['.', '', '.', '%'], [(14, 10), (9, 12), (11, 1)], [False, False, False, True], 80, False, [True, False, True, False], 2340, 'North', (14, 9))
Element 11: (3, (14, 9), ['.', '', '', ''], [(13, 10), (10, 12), (11, 2)], [False, False, False, False], 78, False, [True, False, False, False], 2379, 'West', (13, 9))
Element 12: (3, (13, 9), ['.', '.', '', ''], [(13, 11), (11, 12), (10, 2)], [False, False, False, False], 76, False, [True, True, False, False], 2418, 'South', (13, 8))
Element 13: (3, (13, 8), ['.', '.', '', ''], [(13, 12), (12, 12), (10, 3)], [False, False, False, False], 74, False, [True, True, False, False], 2457, 'South', (13, 7))
Element 14: (3, (13, 7), ['.', '.', '', ''], [(14, 12), (12, 13), (9, 3)], [False, False, False, False], 72, False, [True, True, False, False], 2496, 'South', (13, 6))
Element 15: (3, (13, 6), ['.', '.', '', ''], [(15, 12), (13, 13), (9, 2)], [False, False, False, False], 70, False, [True, True, False, False], 2535, 'South', (13, 5))
Element 16: (3, (13, 5), ['.', '%', '', '%'], [(16, 12), (14, 13), (9, 3)], [False, True, False, True], 68, False, [True, False, False, False], 2564, 'West', (12, 5))
Element 17: (3, (12, 5), ['.', '%', '.', ''], [(16, 13), (15, 13), (10, 3)], [False, True, False, False], 66, False, [True, False, True, False], 2593, 'North', (12, 6))
Element 18: (3, (12, 6), ['.', '', '.', ''], [(16, 12), (16, 13), (10, 2)], [False, False, False, False], 64, False, [True, False, True, False], 2602, 'North', (12, 7))
Element 19: (3, (12, 7), ['.', '', '.', ''], [(16, 11), (16, 12), (9, 2)], [False, False, False, False], 62, False, [True, False, True, False], 2621, 'North', (12, 8))
Element 20: (3, (12, 8), ['%', '', '.', ''], [(17, 11), (16, 11), (10, 2)], [True, False, False, False], 60, False, [False, False, True, False], 2630, 'North', (12, 9))
Element 21: (3, (12, 9), ['.', '', '.', ''], [(17, 11), (16, 12), (11, 2)], [False, False, False, False], 58, False, [True, False, True, False], 2639, 'North', (12, 10))
