Element 1: (2, (4, 9), ['.', 'G', '.', '.'], [(4, 8), (3, 11), (14, 2)], [False, False, False, False], 98, False, [True, False, True, True], 19, 'East', (5, 9))
Element 18: (2, (17, 9), ['', '%', '.', ''], [(17, 6), (14, 13), (9, 2)], [False, True, False, False], 64, False, [False, False, True, False], 4602, 'North', (17, 10))
Element 19: (2, (17, 10), ['%', '', '.', '%'], [(16, 6), (13, 13), (9, 3)], [True, False, False, True], 62, False, [False, False, True, False], 4631, 'North', (17, 11))
Element 20: (2, (17, 11), ['.', '', '%', '.'], [(15, 6), (12, 13), (10, 3)], [False, False, True, False], 60, False, [True, False, False, True], 4660, 'East', (18, 11))
Element 21: (2, (18, 11), ['', '%', '%', '%'], [(14, 6), (13, 13), (10, 2)], [False, True, True, True], 58, False, [False, False, False, False], 4679, 'West', (17, 11))
Element 22: (2, (17, 11), ['.', '', '%', ''], [(13, 6), (14, 13), (9, 2)], [False, False, True, False], 56, False, [True, False, False, False], 4688, 'West', (16, 11))
Element 23: (2, (16, 11), ['%', '%', '', ''], [(13, 5), (15, 13), (10, 2)], [True, True, False, False], 54, False, [False, False, False, False], 4707, 'North', (16, 12))
Element 24: (2, (16, 12), ['', '', 'G', '%'], [(12, 5), (16, 13), (11, 2)], [False, False, False, True], 52, False, [False, False, False, False], 4716, 'West', (15, 12))
Element 25: (2, (15, 12), ['', '%', '', 'G'], [(12, 6), (16, 12), (11, 3)], [False, True, False, False], 50, False, [False, False, False, False], 4725, 'North', (15, 13))
Element 26: (2, (15, 13), ['', '', '%', ''], [(11, 6), (16, 11), (10, 3)], [False, False, True, False], 48, False, [False, False, False, False], 4734, 'East', (16, 13))
Element 27: (2, (16, 13), ['', '', '%', '%'], [(11, 5), (17, 11), (11, 3)], [False, False, True, True], 46, False, [False, False, False, False], 4743, 'West', (15, 13))
Element 28: (2, (15, 13), ['', '', '%', ''], [(10, 5), (18, 11), (12, 3)], [False, False, True, False], 44, False, [False, False, False, False], 4752, 'West', (14, 13))
Element 29: (2, (14, 13), ['', '', '%', ''], [(10, 6), (17, 11), (12, 2)], [False, False, True, False], 42, False, [False, False, False, False], 4761, 'South', (14, 12))
Element 30: (2, (14, 12), ['', '%', '', ''], [(9, 6), (17, 10), (12, 1)], [False, True, False, False], 40, False, [False, False, False, False], 4770, 'West', (13, 12))
Element 31: (2, (13, 12), ['', '.', '', ''], [(9, 7), (17, 9), (12, 2)], [False, False, False, False], 38, False, [False, True, False, False], 4779, 'South', (13, 11))
Element 32: (2, (13, 11), ['.', '', '', '%'], [(9, 6), (18, 9), (11, 2)], [False, False, False, True], 36, False, [True, False, False, False], 4788, 'West', (12, 11))
Element 33: (2, (12, 11), ['.', '', '', ''], [(9, 5), (17, 9), (12, 2)], [False, False, False, False], 34, False, [True, False, False, False], 4807, 'West', (11, 11))
Element 34: (2, (11, 11), ['.', '', '', ''], [(8, 5), (16, 9), (13, 2)], [False, False, False, False], 32, False, [True, False, False, False], 4826, 'West', (10, 11))
Element 35: (2, (10, 11), ['', '', '', ''], [(8, 6), (15, 9), (13, 1)], [False, False, False, False], 30, False, [False, False, False, False], 4845, 'North', (10, 12))
Element 36: (2, (10, 12), ['', '', '%', ''], [(7, 6), (14, 9), (12, 1)], [False, False, True, False], 28, False, [False, False, False, False], 4864, 'East', (11, 12))
Element 37: (2, (11, 12), ['', '', '%', ''], [(7, 5), (14, 8), (13, 1)], [False, False, True, False], 26, False, [False, False, False, False], 4883, 'East', (12, 12))
Element 38: (2, (12, 12), ['', '', '', ''], [(6, 5), (13, 8), (14, 1)], [False, False, False, False], 24, False, [False, False, False, False], 4902, 'North', (12, 13))
Element 39: #1#
