Element 1: (3, (17, 10), ['%', '.', '.', '%'], [(8, 6), (5, 9), (14, 9)], [True, False, False, True], 98, False, [False, True, True, False], 29, 'North', (17, 11))
Element 2: (3, (17, 11), ['.', '', '%', '.'], [(9, 6), (5, 10), (15, 9)], [False, False, True, False], 96, False, [True, False, False, True], 68, 'East', (18, 11))
Element 3: (3, (18, 11), ['', '%', '%', '%'], [(10, 6), (6, 10), (16, 9)], [False, True, True, True], 94, False, [False, False, False, False], 107, 'West', (17, 11))
Element 4: (3, (17, 11), ['.', '', '%', ''], [(11, 6), (7, 10), (17, 9)], [False, False, True, False], 92, False, [True, False, False, False], 136, 'West', (16, 11))
Element 5: (3, (16, 11), ['%', '%', '.', ''], [(12, 6), (8, 10), (18, 9)], [True, True, False, False], 90, False, [False, False, True, False], 175, 'North', (16, 12))
Element 6: (3, (16, 12), ['.', '', '.', '%'], [(13, 6), (8, 11), (17, 9)], [False, False, False, True], 88, False, [True, False, True, False], 1194, 'North', (16, 13))
Element 7: (3, (16, 13), ['.', '', '%', '%'], [(14, 6), (9, 11), (17, 10)], [False, False, True, True], 86, False, [True, False, False, False], 1223, 'West', (15, 13))
Element 8: (3, (15, 13), ['.', '.', '%', ''], [(15, 6), (9, 12), (17, 11)], [False, False, True, False], 84, False, [True, True, False, False], 2242, 'South', (15, 12))
Element 9: (3, (15, 12), ['.', '%', '', ''], [(16, 6), (10, 12), (18, 11)], [False, True, False, False], 82, False, [True, False, False, False], 2271, 'West', (14, 12))
Element 10: (3, (14, 12), ['.', '%', '.', ''], [(17, 6), (11, 12), (17, 11)], [False, True, False, False], 80, False, [True, False, True, False], 2300, 'North', (14, 13))
Element 11: (3, (14, 13), ['.', '', '%', ''], [(17, 7), (12, 12), (16, 11)], [False, False, True, False], 78, False, [True, False, False, False], 2329, 'West', (13, 13))
Element 12: (3, (13, 13), ['.', 'G', '%', ''], [(18, 7), (13, 12), (16, 12)], [False, False, True, False], 76, False, [True, False, False, False], 2358, 'West', (12, 13))
Element 13: (3, (12, 13), ['%', '', '%', ''], [(17, 7), (13, 11), (16, 13)], [True, False, True, False], 74, False, [False, False, False, False], 2377, 'South', (12, 12))
Element 14: (3, (12, 12), ['', '.', '', ''], [(16, 7), (13, 10), (15, 13)], [False, False, False, False], 72, False, [False, True, False, False], 2396, 'South', (12, 11))
