Element 1: (1, (10, 2), ['.', '%', '.', '.'], [(13, 2), (12, 3), (15, 13)], [False, True, False, False], 98, False, [True, False, True, True], 9, 'East', (11, 2))
Element 2: (1, (11, 2), ['', '.', 'G', ''], [(14, 2), (11, 3), (16, 13)], [False, False, False, False], 96, False, [False, True, False, False], 48, 'South', (11, 1))
Element 3: (1, (11, 1), ['%', '%', '', '.'], [(15, 2), (10, 3), (16, 12)], [True, True, False, False], 94, False, [False, False, False, True], 87, 'East', (12, 1))
Element 4: (1, (12, 1), ['', '%', '', '.'], [(15, 1), (9, 3), (16, 11)], [False, True, False, False], 92, False, [False, False, False, True], 126, 'East', (13, 1))
Element 5: (1, (13, 1), ['', '%', '', 'G'], [(14, 1), (9, 2), (17, 11)], [False, True, False, False], 90, False, [False, False, False, False], 165, 'North', (13, 2))
Element 6: (1, (13, 2), ['', 'G', '%', ''], [(13, 1), (10, 2), (18, 11)], [False, False, True, False], 88, False, [False, False, False, False], 174, 'East', (14, 2))
Element 7: (1, (14, 2), ['', '', '%', ''], [(12, 1), (11, 2), (17, 11)], [False, False, True, False], 86, False, [False, False, False, False], 173, 'East', (15, 2))
Element 8: (1, (15, 2), ['', '', '%', '%'], [(11, 1), (12, 2), (17, 10)], [False, False, True, True], 84, False, [False, False, False, False], 182, 'South', (15, 1))
Element 9: (1, (15, 1), ['', '%', '', '%'], [(11, 2), (13, 2), (17, 9)], [False, True, False, True], 82, False, [False, False, False, False], 191, 'West', (14, 1))
Element 10: (1, (14, 1), ['', '%', 'G', ''], [(11, 3), (14, 2), (18, 9)], [False, True, False, False], 80, False, [False, False, False, False], 200, 'East', (15, 1))
Element 11: (1, (15, 1), ['', '%', 'G', '%'], [(12, 3), (15, 2), (17, 9)], [False, True, False, True], 78, False, [False, False, False, False], 199, 'West', (14, 1))
Element 12: (1, (14, 1), ['', '%', '', 'G'], [(11, 3), (15, 1), (16, 9)], [False, True, False, False], 76, False, [False, False, False, False], 208, 'North', (14, 2))
Element 13: (1, (14, 2), ['', 'G', '%', ''], [(10, 3), (14, 1), (15, 9)], [False, False, True, False], 74, False, [False, False, False, False], 217, 'West', (13, 2))
Element 14: (1, (13, 2), ['', 'G', '%', ''], [(10, 2), (13, 1), (15, 10)], [False, False, True, False], 72, False, [False, False, False, False], 226, 'East', (14, 2))
Element 15: (1, (14, 2), ['', '', '%', ''], [(9, 2), (12, 1), (14, 10)], [False, False, True, False], 70, False, [False, False, False, False], 235, 'West', (13, 2))
Element 16: (1, (13, 2), ['', '', '%', ''], [(9, 3), (11, 1), (14, 9)], [False, False, True, False], 68, False, [False, False, False, False], 244, 'West', (12, 2))
Element 17: (1, (12, 2), ['', 'G', '', ''], [(9, 2), (12, 1), (14, 8)], [False, False, False, False], 66, False, [False, False, False, False], 253, 'North', (12, 3))
Element 18: (1, (12, 3), ['', '', '%', '%'], [(10, 2), (13, 1), (14, 7)], [False, False, True, True], 64, False, [False, False, False, False], 262, 'West', (11, 3))
Element 19: (1, (11, 3), ['G', '', '%', ''], [(10, 3), (14, 1), (15, 7)], [False, False, True, False], 62, False, [False, False, False, False], 271, 'East', (12, 3))
