Element 1: (0, (17, 10), ['%', '.', '.', '%'], [(2, 8), (10, 11), (12, 12)], [True, False, False, True], 98, False, [False, True, True, False], 0, 'North', (17, 11))
Element 2: (0, (17, 11), ['.', '', '%', '.'], [(3, 8), (11, 11), (13, 12)], [False, False, True, False], 96, False, [True, False, False, True], 39, 'East', (18, 11))
Element 3: (0, (18, 11), ['', '%', '%', '%'], [(4, 8), (12, 11), (14, 12)], [False, True, True, True], 94, False, [False, False, False, False], 78, 'West', (17, 11))
Element 4: (0, (17, 11), ['.', '', '%', ''], [(5, 8), (13, 11), (15, 12)], [False, False, True, False], 92, False, [True, False, False, False], 107, 'West', (16, 11))
Element 5: (0, (16, 11), ['%', '%', 'G', ''], [(6, 8), (13, 10), (16, 12)], [True, True, False, False], 90, False, [False, False, False, False], 1136, 'East', (17, 11))
Element 6: (0, (17, 11), ['', '', '%', ''], [(7, 8), (14, 10), (16, 13)], [False, False, True, False], 88, False, [False, False, False, False], 1165, 'South', (17, 10))
Element 7: (0, (17, 10), ['%', '.', '', '%'], [(8, 8), (15, 10), (15, 13)], [True, False, False, True], 86, False, [False, True, False, False], 1194, 'South', (17, 9))
Element 8: (0, (17, 9), ['.', '%', '', '.'], [(9, 8), (15, 9), (14, 13)], [False, True, False, False], 84, False, [True, False, False, True], 1233, 'East', (18, 9))
Element 9: (0, (18, 9), ['', '%', '%', '%'], [(10, 8), (16, 9), (13, 13)], [False, True, True, True], 82, False, [False, False, False, False], 2262, 'West', (17, 9))
Element 10: (0, (17, 9), ['', '%', '', ''], [(10, 7), (15, 9), (12, 13)], [False, True, False, False], 80, False, [False, False, False, False], 2281, 'West', (16, 9))
Element 11: (0, (16, 9), ['', '%', '%', ''], [(11, 7), (14, 9), (13, 13)], [False, True, True, False], 78, False, [False, False, False, False], 2300, 'West', (15, 9))
Element 12: (0, (15, 9), ['', '%', '', ''], [(12, 7), (14, 8), (14, 13)], [False, True, False, False], 76, False, [False, False, False, False], 2319, 'North', (15, 10))
Element 13: (0, (15, 10), ['', '', '%', '%'], [(13, 7), (14, 7), (15, 13)], [False, False, True, True], 74, False, [False, False, False, False], 2338, 'West', (14, 10))
Element 14: (0, (14, 10), ['', '', '%', ''], [(13, 8), (15, 7), (16, 13)], [False, False, True, False], 72, False, [False, False, False, False], 2357, 'South', (14, 9))
Element 15: (0, (14, 9), ['G', '', '', ''], [(13, 9), (16, 7), (16, 12)], [False, False, False, False], 70, False, [False, False, False, False], 2376, 'South', (14, 8))
Element 16: (0, (14, 8), ['', '', '', '%'], [(12, 9), (17, 7), (16, 11)], [False, False, False, True], 68, False, [False, False, False, False], 2395, 'South', (14, 7))
Element 17: (0, (14, 7), ['', '.', '', ''], [(12, 10), (18, 7), (17, 11)], [False, False, False, False], 66, False, [False, True, False, False], 2414, 'South', (14, 6))
Element 18: (0, (14, 6), ['.', '%', '', '.'], [(11, 10), (17, 7), (18, 11)], [False, True, False, False], 64, False, [True, False, False, True], 2433, 'East', (15, 6))
Element 19: (0, (15, 6), ['', '%', '', '.'], [(11, 9), (17, 6), (17, 11)], [False, True, False, False], 62, False, [False, False, False, True], 2462, 'East', (16, 6))
Element 20: (0, (16, 6), ['', '%', '', ''], [(11, 10), (17, 7), (17, 10)], [False, True, False, False], 60, False, [False, False, False, False], 2471, 'East', (17, 6))
Element 21: (0, (17, 6), ['', '%', '', '%'], [(10, 10), (16, 7), (17, 9)], [False, True, False, True], 58, False, [False, False, False, False], 2480, 'North', (17, 7))
Element 22: (0, (17, 7), ['', '', '%', ''], [(9, 10), (16, 6), (18, 9)], [False, False, True, False], 56, False, [False, False, False, False], 2489, 'East', (18, 7))
Element 23: (0, (18, 7), ['', '%', '%', '%'], [(9, 11), (15, 6), (17, 9)], [False, True, True, True], 54, False, [False, False, False, False], 2498, 'West', (17, 7))
Element 24: (0, (17, 7), ['', '', '%', ''], [(9, 12), (14, 6), (16, 9)], [False, False, True, False], 52, False, [False, False, False, False], 3497, 'West', (16, 7))
Element 25: (0, (16, 7), ['', '', '%', ''], [(10, 12), (13, 6), (15, 9)], [False, False, True, False], 50, False, [False, False, False, False], 3516, 'West', (15, 7))
Element 26: (0, (15, 7), ['', '', '%', ''], [(11, 12), (13, 5), (15, 10)], [False, False, True, False], 48, False, [False, False, False, False], 3535, 'East', (16, 7))
Element 27: (0, (16, 7), ['', '', '%', ''], [(12, 12), (12, 5), (14, 10)], [False, False, True, False], 46, False, [False, False, False, False], 3544, 'East', (17, 7))
Element 28: (0, (17, 7), ['', '', '%', ''], [(13, 12), (12, 6), (14, 9)], [False, False, True, False], 44, False, [False, False, False, False], 3553, 'South', (17, 6))
Element 29: (0, (17, 6), ['', '%', '', '%'], [(14, 12), (11, 6), (14, 8)], [False, True, False, True], 42, False, [False, False, False, False], 3562, 'West', (16, 6))
Element 30: (0, (16, 6), ['', '%', '', ''], [(15, 12), (11, 5), (14, 7)], [False, True, False, False], 40, False, [False, False, False, False], 3571, 'North', (16, 7))
Element 31: (0, (16, 7), ['G', '', '%', ''], [(16, 12), (10, 5), (15, 7)], [False, False, True, False], 38, False, [False, False, False, False], 3580, 'South', (16, 6))
Element 32: (0, (16, 6), ['', '%', 'G', ''], [(16, 13), (10, 6), (16, 7)], [False, True, False, False], 36, False, [False, False, False, False], 3589, 'West', (15, 6))
Element 33: (0, (15, 6), ['', '%', '', ''], [(15, 13), (9, 6), (17, 7)], [False, True, False, False], 34, False, [False, False, False, False], 3598, 'North', (15, 7))
Element 34: (0, (15, 7), ['', '', '%', ''], [(14, 13), (9, 7), (18, 7)], [False, False, True, False], 32, False, [False, False, False, False], 3607, 'South', (15, 6))
Element 35: (0, (15, 6), ['', '%', '', ''], [(13, 13), (10, 7), (17, 7)], [False, True, False, False], 30, False, [False, False, False, False], 3606, 'West', (14, 6))
Element 36: (0, (14, 6), ['', '%', '', ''], [(12, 13), (11, 7), (17, 6)], [False, True, False, False], 28, False, [False, False, False, False], 3605, 'West', (13, 6))
Element 37: (0, (13, 6), ['', '', '', ''], [(13, 13), (12, 7), (16, 6)], [False, False, False, False], 26, False, [False, False, False, False], 3604, 'North', (13, 7))
Element 38: (0, (13, 7), ['', '', '', ''], [(14, 13), (12, 8), (15, 6)], [False, False, False, False], 24, False, [False, False, False, False], 3613, 'North', (13, 8))
Element 39: (0, (13, 8), ['', '', '', ''], [(15, 13), (12, 9), (14, 6)], [False, False, False, False], 22, False, [False, False, False, False], 3612, 'North', (13, 9))
Element 40: (0, (13, 9), ['', '', '', ''], [(16, 13), (12, 10), (13, 6)], [False, False, False, False], 20, False, [False, False, False, False], 3611, 'North', (13, 10))
Element 41: (0, (13, 10), ['', '', '', ''], [(16, 12), (11, 10), (13, 7)], [False, False, False, False], 18, False, [False, False, False, False], 3610, 'North', (13, 11))
Element 42: (0, (13, 11), ['', '', '', '%'], [(16, 11), (11, 9), (13, 8)], [False, False, False, True], 16, False, [False, False, False, False], 3609, 'North', (13, 12))
Element 43: (0, (13, 12), ['', '', '', ''], [(17, 11), (11, 10), (13, 9)], [False, False, False, False], 14, False, [False, False, False, False], 3608, 'East', (14, 12))
Element 44: (0, (14, 12), ['', '%', '', ''], [(18, 11), (10, 10), (13, 10)], [False, True, False, False], 12, False, [False, False, False, False], 3607, 'East', (15, 12))
Element 45: (0, (15, 12), ['', '%', '', ''], [(17, 11), (9, 10), (13, 11)], [False, True, False, False], 10, False, [False, False, False, False], 3606, 'East', (16, 12))
Element 46: (0, (16, 12), ['', '', '', '%'], [(17, 10), (8, 10), (12, 11)], [False, False, False, True], 8, False, [False, False, False, False], 3615, 'North', (16, 13))
Element 47: (0, (16, 13), ['', '', '%', '%'], [(17, 9), (8, 11), (12, 10)], [False, False, True, True], 6, False, [False, False, False, False], 4614, 'West', (15, 13))
Element 48: (0, (15, 13), ['', '', '%', ''], [(18, 9), (7, 11), (12, 9)], [False, False, True, False], 4, False, [False, False, False, False], 4623, 'West', (14, 13))
Element 49: (0, (14, 13), ['', '', '%', ''], [(17, 9), (7, 10), (12, 8)], [False, False, True, False], 2, False, [False, False, False, False], 4632, 'West', (13, 13))
Element 50: (0, (13, 13), ['', '', '%', ''], [(16, 9), (6, 10), (12, 7)], [False, False, True, False], 0, False, [False, False, False, False], 4641, 'Stop', (13, 13))
Element 51: #0#
