Element 1: (1, (5, 8), ['.', '%', '.', 'F'], [(7, 11), (7, 10), (8, 10)], [False, True, False, False], 98, False, [True, False, True, False], 9, 'East', (6, 8))
Element 12: (1, (15, 7), ['', '.', '%', '.'], [(16, 9), (11, 11), (16, 13)], [False, False, True, False], 76, False, [False, True, False, True], 4338, 'East', (16, 7))
Element 13: (1, (16, 7), ['', '.', '%', '.'], [(17, 9), (12, 11), (15, 13)], [False, False, True, False], 74, False, [False, True, False, True], 4377, 'East', (17, 7))
Element 14: (1, (17, 7), ['', '.', '%', '.'], [(18, 9), (13, 11), (14, 13)], [False, False, True, False], 72, False, [False, True, False, True], 4416, 'East', (18, 7))
Element 15: (1, (18, 7), ['', '%', '%', '%'], [(17, 9), (13, 12), (13, 13)], [False, True, True, True], 70, False, [False, False, False, False], 4435, 'West', (17, 7))
Element 16: (1, (17, 7), ['', '.', '%', ''], [(17, 10), (14, 12), (12, 13)], [False, False, True, False], 68, False, [False, True, False, False], 4454, 'South', (17, 6))
Element 17: (1, (17, 6), ['.', '%', '', '%'], [(17, 11), (15, 12), (13, 13)], [False, True, False, True], 66, False, [True, False, False, False], 4473, 'West', (16, 6))
Element 18: (1, (16, 6), ['.', '%', '', ''], [(18, 11), (16, 12), (14, 13)], [False, True, False, False], 64, False, [True, False, False, False], 4492, 'West', (15, 6))
Element 19: (1, (15, 6), ['.', '%', '', ''], [(17, 11), (16, 11), (15, 13)], [False, True, False, False], 62, False, [True, False, False, False], 4511, 'West', (14, 6))
Element 20: (1, (14, 6), ['.', '%', '', ''], [(16, 11), (16, 12), (16, 13)], [False, True, False, False], 60, False, [True, False, False, False], 4520, 'West', (13, 6))
Element 21: (1, (13, 6), ['.', '.', '', ''], [(17, 11), (15, 12), (16, 12)], [False, False, False, False], 58, False, [True, True, False, False], 4529, 'South', (13, 5))
Element 22: (1, (13, 5), ['.', '%', '', '%'], [(17, 10), (14, 12), (16, 11)], [False, True, False, True], 56, False, [True, False, False, False], 4538, 'West', (12, 5))
Element 23: (1, (12, 5), ['.', '%', '.', ''], [(17, 9), (15, 12), (17, 11)], [False, True, False, False], 54, False, [True, False, True, False], 4547, 'North', (12, 6))
Element 24: (1, (12, 6), ['.', '', '', ''], [(16, 9), (15, 13), (18, 11)], [False, False, False, False], 52, False, [True, False, False, False], 4556, 'West', (11, 6))
Element 25: (1, (11, 6), ['.', '.', '', ''], [(15, 9), (16, 13), (17, 11)], [False, False, False, False], 50, False, [True, True, False, False], 4565, 'South', (11, 5))
Element 26: (1, (11, 5), ['.', '%', '', ''], [(14, 9), (15, 13), (17, 10)], [False, True, False, False], 48, False, [True, False, False, False], 4584, 'West', (10, 5))
Element 27: (1, (10, 5), ['.', '%', '.', ''], [(14, 8), (14, 13), (17, 9)], [False, True, False, False], 46, False, [True, False, True, False], 4603, 'North', (10, 6))
Element 28: (1, (10, 6), ['.', '', '', ''], [(13, 8), (13, 13), (18, 9)], [False, False, False, False], 44, False, [True, False, False, False], 4622, 'West', (9, 6))
Element 29: (1, (9, 6), ['.', '.', '.', ''], [(13, 9), (12, 13), (17, 9)], [False, False, False, False], 42, False, [True, True, True, False], 4641, 'North', (9, 7))
Element 30: (1, (9, 7), ['%', '', '', ''], [(12, 9), (12, 12), (16, 9)], [True, False, False, False], 40, False, [False, False, False, False], 4660, 'South', (9, 6))
Element 31: (1, (9, 6), ['.', '.', '', ''], [(12, 8), (11, 12), (15, 9)], [False, False, False, False], 38, False, [True, True, False, False], 4669, 'South', (9, 5))
Element 32: (1, (9, 5), ['.', '%', '', ''], [(12, 7), (10, 12), (15, 10)], [False, True, False, False], 36, False, [True, False, False, False], 4678, 'West', (8, 5))
Element 33: (1, (8, 5), ['.', '%', '.', ''], [(13, 7), (9, 12), (14, 10)], [False, True, False, False], 34, False, [True, False, True, False], 4687, 'North', (8, 6))
Element 34: (1, (8, 6), ['.', '', '%', ''], [(14, 7), (10, 12), (14, 9)], [False, False, True, False], 32, False, [True, False, False, False], 4696, 'West', (7, 6))
Element 35: (1, (7, 6), ['.', '.', '%', ''], [(15, 7), (11, 12), (14, 8)], [False, False, True, False], 30, False, [True, True, False, False], 4705, 'South', (7, 5))
Element 36: (1, (7, 5), ['.', '%', '', ''], [(16, 7), (12, 12), (14, 7)], [False, True, False, False], 28, False, [True, False, False, False], 4714, 'West', (6, 5))
Element 37: (1, (6, 5), ['.', 'F', '.', ''], [(17, 7), (12, 13), (15, 7)], [False, False, False, False], 26, False, [True, False, True, False], 4723, 'South', (6, 4))
Element 38: #1#
