Element 1: (0, (2, 5), ['%', '.', '.', '.'], [(1, 6), (6, 5), (6, 10)], [True, False, False, False], 98, False, [False, True, True, True], 0, 'East', (3, 5))
Element 2: (0, (3, 5), ['', '.', '.', '.'], [(2, 6), (6, 4), (7, 10)], [False, False, False, False], 96, False, [False, True, True, True], 1029, 'East', (4, 5))
Element 3: (0, (4, 5), ['', '%', '.', '.'], [(3, 6), (6, 3), (8, 10)], [False, True, False, False], 94, False, [False, False, True, True], 1068, 'East', (5, 5))
Element 4: (0, (5, 5), ['', '%', '.', ''], [(4, 6), (6, 2), (8, 11)], [False, True, False, False], 92, False, [False, False, True, False], 2097, 'North', (5, 6))
Element 5: (0, (5, 6), ['', '', '%', '.'], [(4, 7), (6, 1), (9, 11)], [False, False, True, False], 90, False, [False, False, False, True], 2136, 'East', (6, 6))
Element 6: (0, (6, 6), ['', '', '%', '.'], [(4, 8), (7, 1), (9, 12)], [False, False, True, False], 88, False, [False, False, False, True], 3165, 'East', (7, 6))
Element 7: (0, (7, 6), ['', '.', '%', '.'], [(5, 8), (8, 1), (10, 12)], [False, False, True, False], 86, False, [False, True, False, True], 3204, 'East', (8, 6))
Element 8: (0, (8, 6), ['', '.', '%', '.'], [(6, 8), (7, 1), (11, 12)], [False, False, True, False], 84, False, [False, True, False, True], 4223, 'East', (9, 6))
Element 9: (0, (9, 6), ['', '.', '.', '.'], [(7, 8), (6, 1), (12, 12)], [False, False, False, False], 82, False, [False, True, True, True], 4252, 'East', (10, 6))
Element 10: (0, (10, 6), ['', '.', '.', '.'], [(8, 8), (5, 1), (13, 12)], [False, False, False, False], 80, False, [False, True, True, True], 4291, 'East', (11, 6))
Element 11: (0, (11, 6), ['', '.', '.', '.'], [(9, 8), (5, 2), (14, 12)], [False, False, False, False], 78, False, [False, True, True, True], 4330, 'East', (12, 6))
Element 12: #1#
