Element 1: (2, (1, 10), ['%', '.', '%', '.'], [(2, 2), (2, 6), (16, 3)], [True, False, True, False], 98, False, [False, True, False, True], 19, 'East', (2, 10))
Element 2: (2, (2, 10), ['', '.', '.', '.'], [(3, 2), (3, 6), (17, 3)], [False, False, False, False], 96, False, [False, True, True, True], 58, 'East', (3, 10))
Element 3: (2, (3, 10), ['', '.', '.', '.'], [(4, 2), (4, 6), (18, 3)], [False, False, False, False], 94, False, [False, True, True, True], 97, 'East', (4, 10))
Element 4: (2, (4, 10), ['', '.', '.', '.'], [(5, 2), (5, 6), (17, 3)], [False, False, False, False], 92, False, [False, True, True, True], 126, 'East', (5, 10))
Element 5: (2, (5, 10), ['', '.', '.', '.'], [(6, 2), (6, 6), (16, 3)], [False, False, False, False], 90, False, [False, True, True, True], 155, 'East', (6, 10))
Element 6: (2, (6, 10), ['', '%', '.', '.'], [(6, 3), (7, 6), (16, 4)], [False, True, False, False], 88, False, [False, False, True, True], 194, 'East', (7, 10))
Element 7: (2, (7, 10), ['', '%', '.', '.'], [(6, 4), (8, 6), (15, 4)], [False, True, False, False], 86, False, [False, False, True, True], 1223, 'East', (8, 10))
Element 8: (2, (8, 10), ['', '%', 'F', '.'], [(6, 5), (9, 6), (14, 4)], [False, True, False, False], 84, False, [False, False, False, True], 1262, 'North', (8, 11))
Element 9: (2, (8, 11), ['.', '', '%', '.'], [(7, 5), (10, 6), (15, 4)], [False, False, True, False], 82, False, [True, False, False, True], 2281, 'East', (9, 11))
Element 10: (2, (9, 11), ['', '.', 'F', '.'], [(8, 5), (11, 6), (16, 4)], [False, False, False, False], 80, False, [False, True, False, True], 2310, 'North', (9, 12))
Element 11: (2, (9, 12), ['%', '', '%', '.'], [(9, 5), (12, 6), (16, 3)], [True, False, True, False], 78, False, [False, False, False, True], 3329, 'East', (10, 12))
Element 12: (2, (10, 12), ['', '.', '%', '.'], [(10, 5), (13, 6), (16, 3)], [False, False, True, False], 76, False, [False, True, False, True], 3358, 'East', (11, 12))
Element 13: (2, (11, 12), ['', '.', '%', '.'], [(11, 5), (14, 6), (17, 3)], [False, False, True, False], 74, False, [False, True, False, True], 3387, 'East', (12, 12))
Element 14: (2, (12, 12), ['', '.', '.', '.'], [(12, 5), (15, 6), (18, 3)], [False, False, False, False], 72, False, [False, True, True, True], 3416, 'East', (13, 12))
Element 15: (2, (13, 12), ['', '.', '.', '.'], [(13, 5), (16, 6), (17, 3)], [False, False, False, False], 70, False, [False, True, True, True], 3445, 'East', (14, 12))
Element 16: (2, (14, 12), ['', '%', '.', '.'], [(13, 6), (17, 6), (16, 3)], [False, True, False, False], 68, False, [False, False, True, True], 3464, 'East', (15, 12))
Element 17: (2, (15, 12), ['', '%', '.', '.'], [(13, 7), (17, 7), (16, 4)], [False, True, False, False], 66, False, [False, False, True, True], 3493, 'East', (16, 12))
Element 18: (2, (16, 12), ['', '.', '.', '%'], [(14, 7), (18, 7), (15, 4)], [False, False, False, True], 64, False, [False, True, True, False], 3522, 'North', (16, 13))
Element 19: (2, (16, 13), ['.', '', '%', '%'], [(15, 7), (17, 7), (14, 4)], [False, False, True, True], 62, False, [True, False, False, False], 3541, 'West', (15, 13))
Element 20: (2, (15, 13), ['.', '', '%', ''], [(16, 7), (17, 6), (15, 4)], [False, False, True, False], 60, False, [True, False, False, False], 3560, 'West', (14, 13))
Element 21: (2, (14, 13), ['.', '', '%', ''], [(17, 7), (16, 6), (16, 4)], [False, False, True, False], 58, False, [True, False, False, False], 3569, 'West', (13, 13))
Element 22: (2, (13, 13), ['.', '', '%', ''], [(18, 7), (17, 6), (16, 3)], [False, False, True, False], 56, False, [True, False, False, False], 3578, 'West', (12, 13))
Element 23: (2, (12, 13), ['%', '', '%', ''], [(17, 7), (16, 6), (16, 3)], [True, False, True, False], 54, False, [False, False, False, False], 3587, 'East', (13, 13))
Element 24: (2, (13, 13), ['', '', '%', ''], [(17, 6), (16, 7), (17, 3)], [False, False, True, False], 52, False, [False, False, False, False], 3586, 'East', (14, 13))
Element 25: (2, (14, 13), ['', '', '%', ''], [(16, 6), (15, 7), (18, 3)], [False, False, True, False], 50, False, [False, False, False, False], 3585, 'East', (15, 13))
Element 26: (2, (15, 13), ['', '', '%', ''], [(15, 6), (14, 7), (17, 3)], [False, False, True, False], 48, False, [False, False, False, False], 3584, 'East', (16, 13))
Element 27: (2, (16, 13), ['', '', '%', '%'], [(14, 6), (14, 8), (16, 3)], [False, False, True, True], 46, False, [False, False, False, False], 3593, 'South', (16, 12))
