Element 1: (3, (14, 6), ['.', '%', '.', '.'], [(4, 7), (11, 3), (13, 11)], [False, True, False, False], 98, False, [True, False, True, True], 29, 'East', (15, 6))
Element 2: (3, (15, 6), ['', '%', '.', '.'], [(4, 8), (12, 3), (13, 12)], [False, True, False, False], 96, False, [False, False, True, True], 68, 'East', (16, 6))
Element 3: (3, (16, 6), ['', '%', '.', '.'], [(5, 8), (12, 2), (14, 12)], [False, True, False, False], 94, False, [False, False, True, True], 107, 'East', (17, 6))
Element 4: (3, (17, 6), ['', '%', '.', '%'], [(6, 8), (13, 2), (15, 12)], [False, True, False, True], 92, False, [False, False, True, False], 1136, 'North', (17, 7))
Element 5: (3, (17, 7), ['.', '', '%', '.'], [(7, 8), (14, 2), (16, 12)], [False, False, True, False], 90, False, [True, False, False, True], 1175, 'East', (18, 7))
Element 6: (3, (18, 7), ['', '%', '%', '%'], [(8, 8), (15, 2), (16, 13)], [False, True, True, True], 88, False, [False, False, False, False], 1214, 'West', (17, 7))
Element 7: (3, (17, 7), ['.', '', '%', ''], [(9, 8), (15, 1), (15, 13)], [False, False, True, False], 86, False, [True, False, False, False], 1243, 'West', (16, 7))
Element 8: (3, (16, 7), ['.', '', '%', ''], [(10, 8), (14, 1), (14, 13)], [False, False, True, False], 84, False, [True, False, False, False], 2272, 'West', (15, 7))
Element 9: (3, (15, 7), ['.', '', '%', ''], [(10, 7), (13, 1), (13, 13)], [False, False, True, False], 82, False, [True, False, False, False], 2311, 'West', (14, 7))
Element 10: (3, (14, 7), ['.', '', '.', ''], [(11, 7), (12, 1), (12, 13)], [False, False, False, False], 80, False, [True, False, True, False], 2350, 'North', (14, 8))
Element 11: (3, (14, 8), ['.', '', '.', '%'], [(12, 7), (11, 1), (12, 12)], [False, False, False, True], 78, False, [True, False, True, False], 2389, 'North', (14, 9))
Element 12: (3, (14, 9), ['.', '', '.', '.'], [(13, 7), (11, 2), (11, 12)], [False, False, False, False], 76, False, [True, False, True, True], 2428, 'East', (15, 9))
Element 13: (3, (15, 9), ['', '%', '.', '.'], [(13, 8), (10, 2), (11, 11)], [False, True, False, False], 74, False, [False, False, True, True], 2467, 'East', (16, 9))
Element 14: (3, (16, 9), ['', '%', '%', '.'], [(13, 9), (9, 2), (11, 10)], [False, True, True, False], 72, False, [False, False, False, True], 2506, 'East', (17, 9))
Element 15: (3, (17, 9), ['', '%', '.', '.'], [(13, 10), (9, 3), (12, 10)], [False, True, False, False], 70, False, [False, False, True, True], 2545, 'East', (18, 9))
Element 16: (3, (18, 9), ['', '%', '%', '%'], [(14, 10), (9, 2), (12, 9)], [False, True, True, True], 68, False, [False, False, False, False], 2574, 'West', (17, 9))
Element 17: (3, (17, 9), ['', '%', '.', ''], [(15, 10), (10, 2), (12, 8)], [False, True, False, False], 66, False, [False, False, True, False], 2593, 'North', (17, 10))
Element 18: (3, (17, 10), ['%', '', '.', '%'], [(15, 9), (11, 2), (13, 8)], [True, False, False, True], 64, False, [False, False, True, False], 2602, 'North', (17, 11))
Element 19: (3, (17, 11), ['.', '', '%', '.'], [(16, 9), (11, 1), (14, 8)], [False, False, True, False], 62, False, [True, False, False, True], 2611, 'East', (18, 11))
Element 20: (3, (18, 11), ['', '%', '%', '%'], [(17, 9), (12, 1), (14, 9)], [False, True, True, True], 60, False, [False, False, False, False], 2620, 'West', (17, 11))
Element 21: (3, (17, 11), ['.', '', '%', ''], [(18, 9), (13, 1), (15, 9)], [False, False, True, False], 58, False, [True, False, False, False], 2619, 'West', (16, 11))
Element 22: (3, (16, 11), ['%', '%', '', ''], [(17, 9), (14, 1), (16, 9)], [True, True, False, False], 56, False, [False, False, False, False], 2628, 'North', (16, 12))
Element 23: (3, (16, 12), ['', '', '', '%'], [(17, 10), (15, 1), (17, 9)], [False, False, False, True], 54, False, [False, False, False, False], 2627, 'North', (16, 13))
Element 24: (3, (16, 13), ['', '', '%', '%'], [(17, 11), (15, 2), (18, 9)], [False, False, True, True], 52, False, [False, False, False, False], 2626, 'West', (15, 13))
Element 25: (3, (15, 13), ['', '', '%', ''], [(18, 11), (14, 2), (17, 9)], [False, False, True, False], 50, False, [False, False, False, False], 2625, 'South', (15, 12))
Element 26: (3, (15, 12), ['', '%', '', ''], [(17, 11), (14, 1), (17, 10)], [False, True, False, False], 48, False, [False, False, False, False], 2624, 'West', (14, 12))
Element 27: (3, (14, 12), ['', '%', '', ''], [(16, 11), (14, 2), (17, 11)], [False, True, False, False], 46, False, [False, False, False, False], 2623, 'North', (14, 13))
Element 28: (3, (14, 13), ['', '', '%', ''], [(16, 12), (13, 2), (18, 11)], [False, False, True, False], 44, False, [False, False, False, False], 2622, 'West', (13, 13))
Element 29: (3, (13, 13), ['', '', '%', ''], [(16, 13), (13, 1), (17, 11)], [False, False, True, False], 42, False, [False, False, False, False], 2621, 'South', (13, 12))
Element 30: (3, (13, 12), ['', '', '', ''], [(15, 13), (13, 2), (16, 11)], [False, False, False, False], 40, False, [False, False, False, False], 2620, 'South', (13, 11))
Element 31: (3, (13, 11), ['', '', '', '%'], [(15, 12), (12, 2), (17, 11)], [False, False, False, True], 38, False, [False, False, False, False], 2619, 'South', (13, 10))
Element 32: (3, (13, 10), ['', '', '', ''], [(14, 12), (12, 1), (17, 10)], [False, False, False, False], 36, False, [False, False, False, False], 2618, 'East', (14, 10))
Element 33: (3, (14, 10), ['', '', '%', ''], [(14, 13), (12, 2), (17, 9)], [False, False, True, False], 34, False, [False, False, False, False], 2617, 'East', (15, 10))
Element 34: (3, (15, 10), ['', '', '%', '%'], [(13, 13), (11, 2), (16, 9)], [False, False, True, True], 32, False, [False, False, False, False], 2616, 'West', (14, 10))
Element 35: (3, (14, 10), ['', '', '%', ''], [(13, 12), (12, 2), (15, 9)], [False, False, True, False], 30, False, [False, False, False, False], 2615, 'West', (13, 10))
Element 36: (3, (13, 10), ['', '', 'G', ''], [(13, 11), (12, 3), (15, 10)], [False, False, False, False], 28, False, [False, False, False, False], 2614, 'South', (13, 9))
Element 37: (3, (13, 9), ['', '', '', ''], [(12, 11), (11, 3), (14, 10)], [False, False, False, False], 26, False, [False, False, False, False], 2613, 'South', (13, 8))
Element 38: (3, (13, 8), ['', '', '', ''], [(12, 12), (11, 2), (13, 10)], [False, False, False, False], 24, False, [False, False, False, False], 2612, 'South', (13, 7))
Element 39: (3, (13, 7), ['', '.', '', ''], [(12, 13), (11, 3), (13, 9)], [False, False, False, False], 22, False, [False, True, False, False], 2611, 'South', (13, 6))
Element 40: (3, (13, 6), ['.', '.', '', ''], [(12, 12), (10, 3), (13, 10)], [False, False, False, False], 20, False, [True, True, False, False], 2620, 'South', (13, 5))
Element 41: (3, (13, 5), ['.', '%', '', '%'], [(11, 12), (10, 2), (14, 10)], [False, True, False, True], 18, False, [True, False, False, False], 2629, 'West', (12, 5))
Element 42: (3, (12, 5), ['.', '%', '.', ''], [(10, 12), (10, 3), (15, 10)], [False, True, False, False], 16, False, [True, False, True, False], 2648, 'North', (12, 6))
Element 43: (3, (12, 6), ['.', '', '', ''], [(9, 12), (9, 3), (15, 9)], [False, False, False, False], 14, False, [True, False, False, False], 3657, 'West', (11, 6))
Element 44: (3, (11, 6), ['.', '.', '', ''], [(9, 11), (10, 3), (14, 9)], [False, False, False, False], 12, False, [True, True, False, False], 3676, 'South', (11, 5))
Element 45: (3, (11, 5), ['.', '%', '', ''], [(8, 11), (10, 3), (14, 10)], [False, True, False, False], 10, False, [True, False, False, False], 4685, 'West', (10, 5))
Element 46: (3, (10, 5), ['.', '%', '.', ''], [(8, 10), (11, 3), (14, 9)], [False, True, False, False], 8, False, [True, False, True, False], 4704, 'North', (10, 6))
Element 47: (3, (10, 6), ['.', '', '', ''], [(9, 10), (12, 3), (13, 9)], [False, False, False, False], 6, False, [True, False, False, False], 4723, 'West', (9, 6))
Element 48: (3, (9, 6), ['.', '.', '.', ''], [(10, 10), (12, 2), (14, 9)], [False, False, False, False], 4, False, [True, True, True, False], 4742, 'North', (9, 7))
Element 49: (3, (9, 7), ['%', '', '', ''], [(10, 11), (13, 2), (14, 8)], [True, False, False, False], 2, False, [False, False, False, False], 4761, 'East', (10, 7))
Element 50: (3, (10, 7), ['', '', '', ''], [(10, 11), (13, 2), (14, 8)], [False, False, False, False], 0, False, [False, False, False, False], 4760, 'Stop', (10, 7))
Element 51: #0#
