Element 1: (3, (10, 7), ['.', '.', 'F', '.'], [(13, 11), (3, 9), (6, 11)], [False, False, False, False], 98, False, [True, True, False, True], 29, 'North', (10, 8))
Element 2: (3, (10, 8), ['.', '', '%', '%'], [(13, 12), (4, 9), (7, 11)], [False, False, True, True], 96, False, [True, False, False, False], 1058, 'West', (9, 8))
Element 3: (3, (9, 8), ['.', '.', '%', ''], [(14, 12), (5, 9), (8, 11)], [False, False, True, False], 94, False, [True, True, False, False], 2087, 'South', (9, 7))
Element 4: (3, (9, 7), ['%', '.', '', ''], [(15, 12), (5, 10), (9, 11)], [True, False, False, False], 92, False, [False, True, False, False], 2126, 'South', (9, 6))
Element 5: (3, (9, 6), ['.', '.', '', '.'], [(16, 12), (6, 10), (9, 12)], [False, False, False, False], 90, False, [True, True, False, True], 3155, 'East', (10, 6))
Element 6: (3, (10, 6), ['', '.', '', '.'], [(16, 13), (7, 10), (10, 12)], [False, False, False, False], 88, False, [False, True, False, True], 3194, 'East', (11, 6))
Element 7: (3, (11, 6), ['', '.', '.', '.'], [(15, 13), (8, 10), (11, 12)], [False, False, False, False], 86, False, [False, True, True, True], 3233, 'East', (12, 6))
Element 8: (3, (12, 6), ['', '.', '.', '.'], [(14, 13), (9, 10), (12, 12)], [False, False, False, False], 84, False, [False, True, True, True], 3272, 'East', (13, 6))
Element 9: (3, (13, 6), ['', '.', '.', '.'], [(13, 13), (10, 10), (12, 13)], [False, False, False, False], 82, False, [False, True, True, True], 3311, 'East', (14, 6))
Element 10: (3, (14, 6), ['', '%', '.', '.'], [(14, 13), (11, 10), (13, 13)], [False, True, False, False], 80, False, [False, False, True, True], 3330, 'East', (15, 6))
Element 11: (3, (15, 6), ['', '%', '.', '.'], [(15, 13), (12, 10), (14, 13)], [False, True, False, False], 78, False, [False, False, True, True], 3349, 'East', (16, 6))
Element 12: (3, (16, 6), ['', '%', '.', '.'], [(16, 13), (13, 10), (15, 13)], [False, True, False, False], 76, False, [False, False, True, True], 3368, 'East', (17, 6))
Element 13: (3, (17, 6), ['', '%', '.', '%'], [(16, 12), (14, 10), (16, 13)], [False, True, False, True], 74, False, [False, False, True, False], 3387, 'North', (17, 7))
Element 14: (3, (17, 7), ['.', '', '%', '.'], [(16, 11), (15, 10), (16, 12)], [False, False, True, False], 72, False, [True, False, False, True], 3416, 'East', (18, 7))
Element 15: (3, (18, 7), ['', '%', '%', '%'], [(17, 11), (15, 9), (16, 11)], [False, True, True, True], 70, False, [False, False, False, False], 3445, 'West', (17, 7))
Element 16: (3, (17, 7), ['.', '', '%', ''], [(18, 11), (16, 9), (17, 11)], [False, False, True, False], 68, False, [True, False, False, False], 3464, 'West', (16, 7))
Element 17: (3, (16, 7), ['.', '', '%', ''], [(18, 11), (17, 9), (17, 10)], [False, False, True, False], 66, False, [True, False, False, False], 3493, 'West', (15, 7))
Element 18: (3, (15, 7), ['.', '', '%', ''], [(17, 11), (18, 9), (17, 9)], [False, False, True, False], 64, False, [True, False, False, False], 3512, 'West', (14, 7))
Element 19: (3, (14, 7), ['.', '', '.', ''], [(17, 11), (18, 9), (16, 9)], [False, False, False, False], 62, False, [True, False, True, False], 3521, 'North', (14, 8))
Element 20: (3, (14, 8), ['.', '', '.', '%'], [(16, 11), (17, 9), (15, 9)], [False, False, False, True], 60, False, [True, False, True, False], 3530, 'North', (14, 9))
Element 21: (3, (14, 9), ['.', '', '', ''], [(16, 12), (16, 9), (15, 10)], [False, False, False, False], 58, False, [True, False, False, False], 3539, 'West', (13, 9))
Element 22: (3, (13, 9), ['.', '.', '', ''], [(15, 12), (15, 9), (14, 10)], [False, False, False, False], 56, False, [True, True, False, False], 3548, 'South', (13, 8))
Element 23: (3, (13, 8), ['.', '.', '', ''], [(15, 13), (15, 9), (14, 9)], [False, False, False, False], 54, False, [True, True, False, False], 3557, 'South', (13, 7))
Element 24: (3, (13, 7), ['.', '', '', ''], [(15, 12), (15, 10), (14, 8)], [False, False, False, False], 52, False, [True, False, False, False], 3566, 'West', (12, 7))
Element 25: (3, (12, 7), ['.', '', '.', ''], [(14, 12), (14, 10), (14, 7)], [False, False, False, False], 50, False, [True, False, True, False], 3575, 'North', (12, 8))
Element 26: (3, (12, 8), ['%', '', '.', ''], [(14, 13), (14, 9), (15, 7)], [True, False, False, False], 48, False, [False, False, True, False], 3584, 'North', (12, 9))
Element 27: (3, (12, 9), ['.', '', '', ''], [(14, 12), (14, 8), (16, 7)], [False, False, False, False], 46, False, [True, False, False, False], 3593, 'West', (11, 9))
Element 28: (3, (11, 9), ['%', '%', '', ''], [(13, 12), (14, 7), (17, 7)], [True, True, False, False], 44, False, [False, False, False, False], 3602, 'North', (11, 10))
Element 29: (3, (11, 10), ['', '', '.', ''], [(13, 13), (15, 7), (18, 7)], [False, False, False, False], 42, False, [False, False, True, False], 3601, 'North', (11, 11))
Element 30: (3, (11, 11), ['.', '', '', ''], [(13, 12), (16, 7), (17, 7)], [False, False, False, False], 40, False, [True, False, False, False], 3610, 'West', (10, 11))
Element 31: (3, (10, 11), ['', '', '', ''], [(12, 12), (16, 6), (17, 6)], [False, False, False, False], 38, False, [False, False, False, False], 3619, 'North', (10, 12))
Element 32: (3, (10, 12), ['', '', '%', ''], [(12, 13), (15, 6), (16, 6)], [False, False, True, False], 36, False, [False, False, False, False], 3618, 'East', (11, 12))
Element 33: (3, (11, 12), ['', '', '%', 'G'], [(12, 12), (14, 6), (15, 6)], [False, False, True, False], 34, False, [False, False, False, False], 3617, 'West', (10, 12))
Element 34: (3, (10, 12), ['', '', '%', 'G'], [(11, 12), (13, 6), (14, 6)], [False, False, True, False], 32, False, [False, False, False, False], 3616, 'West', (9, 12))
Element 35: (3, (9, 12), ['%', '', '%', ''], [(11, 11), (13, 5), (13, 6)], [True, False, True, False], 30, False, [False, False, False, False], 3625, 'South', (9, 11))
Element 36: (3, (9, 11), ['', '', '', ''], [(11, 10), (12, 5), (13, 7)], [False, False, False, False], 28, False, [False, False, False, False], 3634, 'South', (9, 10))
Element 37: (3, (9, 10), ['', '%', '', ''], [(12, 10), (11, 5), (13, 8)], [False, True, False, False], 26, False, [False, False, False, False], 3643, 'East', (10, 10))
Element 38: (3, (10, 10), ['', '%', '', ''], [(13, 10), (10, 5), (13, 9)], [False, True, False, False], 24, False, [False, False, False, False], 3652, 'West', (9, 10))
Element 39: (3, (9, 10), ['', '%', '', ''], [(14, 10), (9, 5), (13, 10)], [False, True, False, False], 22, False, [False, False, False, False], 3661, 'West', (8, 10))
Element 40: (3, (8, 10), ['', '%', '', ''], [(15, 10), (8, 5), (13, 11)], [False, True, False, False], 20, False, [False, False, False, False], 3670, 'North', (8, 11))
Element 41: (3, (8, 11), ['', '', '%', ''], [(15, 9), (8, 6), (13, 12)], [False, False, True, False], 18, False, [False, False, False, False], 3679, 'West', (7, 11))
Element 42: (3, (7, 11), ['', '', '%', ''], [(16, 9), (7, 6), (14, 12)], [False, False, True, False], 16, False, [False, False, False, False], 3688, 'South', (7, 10))
Element 43: (3, (7, 10), ['', '%', '', ''], [(17, 9), (7, 5), (15, 12)], [False, True, False, False], 14, False, [False, False, False, False], 3697, 'West', (6, 10))
Element 44: (3, (6, 10), ['', '%', '', ''], [(18, 9), (6, 5), (14, 12)], [False, True, False, False], 12, False, [False, False, False, False], 3706, 'North', (6, 11))
Element 45: (3, (6, 11), ['.', '', '', ''], [(17, 9), (6, 4), (13, 12)], [False, False, False, False], 10, False, [True, False, False, False], 4705, 'West', (5, 11))
Element 46: (3, (5, 11), ['.', '', '.', ''], [(17, 10), (6, 3), (13, 11)], [False, False, False, False], 8, False, [True, False, True, False], 4724, 'North', (5, 12))
Element 47: (3, (5, 12), ['%', '', '.', ''], [(17, 9), (6, 2), (12, 11)], [True, False, False, False], 6, False, [False, False, True, False], 4743, 'North', (5, 13))
Element 48: (3, (5, 13), ['.', '', '%', '%'], [(16, 9), (6, 1), (12, 10)], [False, False, True, True], 4, False, [True, False, False, False], 4762, 'West', (4, 13))
Element 49: (3, (4, 13), ['.', '%', '%', ''], [(15, 9), (7, 1), (12, 9)], [False, True, True, False], 2, False, [True, False, False, False], 4781, 'West', (3, 13))
Element 50: (3, (3, 13), ['.', '%', '%', ''], [(15, 9), (7, 1), (12, 9)], [False, True, True, False], 0, False, [True, False, False, False], 4790, 'Stop', (3, 13))
Element 51: #0#
