Element 1: (2, (4, 7), ['.', '.', '.', '%'], [(13, 12), (4, 5), (18, 11)], [False, False, False, True], 98, False, [True, True, True, False], 19, 'North', (4, 8))
Element 2: (2, (4, 8), ['.', '', '.', '.'], [(14, 12), (5, 5), (17, 11)], [False, False, False, False], 96, False, [True, False, True, True], 58, 'East', (5, 8))
Element 3: (2, (5, 8), ['', '%', '.', 'F'], [(15, 12), (6, 5), (17, 10)], [False, True, False, False], 94, False, [False, False, True, False], 97, 'East', (6, 8))
Element 4: (2, (6, 8), ['', '%', '%', '.'], [(16, 12), (6, 4), (17, 9)], [False, True, True, False], 92, False, [False, False, False, True], 2116, 'East', (7, 8))
Element 5: (2, (7, 8), ['', '%', '%', '.'], [(16, 13), (6, 3), (18, 9)], [False, True, True, False], 90, False, [False, False, False, True], 2155, 'East', (8, 8))
Element 6: (2, (8, 8), ['', '%', '%', '.'], [(15, 13), (6, 2), (17, 9)], [False, True, True, False], 88, False, [False, False, False, True], 2184, 'East', (9, 8))
Element 7: (2, (9, 8), ['', '.', '%', 'F'], [(14, 13), (6, 1), (16, 9)], [False, False, True, False], 86, False, [False, True, False, False], 2223, 'East', (10, 8))
Element 8: (2, (10, 8), ['', '.', '%', '%'], [(13, 13), (7, 1), (15, 9)], [False, False, True, True], 84, False, [False, True, False, False], 3252, 'South', (10, 7))
Element 9: (2, (10, 7), ['.', '.', '', '.'], [(12, 13), (8, 1), (15, 10)], [False, False, False, False], 82, False, [True, True, False, True], 3291, 'East', (11, 7))
Element 10: (2, (11, 7), ['', '.', '%', '.'], [(13, 13), (7, 1), (14, 10)], [False, False, True, False], 80, False, [False, True, False, True], 3310, 'East', (12, 7))
Element 11: (2, (12, 7), ['', '.', '.', '.'], [(14, 13), (6, 1), (14, 9)], [False, False, False, False], 78, False, [False, True, True, True], 3329, 'East', (13, 7))
Element 12: (2, (13, 7), ['', '.', '.', '.'], [(15, 13), (5, 1), (14, 8)], [False, False, False, False], 76, False, [False, True, True, True], 3358, 'East', (14, 7))
Element 13: (2, (14, 7), ['', '.', '', '.'], [(16, 13), (5, 2), (13, 8)], [False, False, False, False], 74, False, [False, True, False, True], 3387, 'East', (15, 7))
Element 14: (2, (15, 7), ['', '.', '%', '.'], [(16, 12), (5, 3), (13, 9)], [False, False, True, False], 72, False, [False, True, False, True], 3416, 'East', (16, 7))
Element 15: (2, (16, 7), ['', '.', '%', '.'], [(16, 11), (4, 3), (13, 10)], [False, False, True, False], 70, False, [False, True, False, True], 3455, 'East', (17, 7))
Element 16: (2, (17, 7), ['', '.', '%', '.'], [(17, 11), (4, 2), (13, 11)], [False, False, True, False], 68, False, [False, True, False, True], 3484, 'East', (18, 7))
Element 17: (2, (18, 7), ['', '%', '%', '%'], [(18, 11), (4, 1), (12, 11)], [False, True, True, True], 66, False, [False, False, False, False], 3513, 'West', (17, 7))
Element 18: (2, (17, 7), ['', '.', '%', ''], [(17, 11), (3, 1), (12, 10)], [False, False, True, False], 64, False, [False, True, False, False], 3532, 'South', (17, 6))
Element 19: (2, (17, 6), ['.', '%', '', '%'], [(17, 10), (3, 2), (12, 9)], [False, True, False, True], 62, False, [True, False, False, False], 3561, 'West', (16, 6))
Element 20: (2, (16, 6), ['.', '%', '', ''], [(17, 9), (3, 3), (12, 8)], [False, True, False, False], 60, False, [True, False, False, False], 3590, 'West', (15, 6))
Element 21: (2, (15, 6), ['.', '%', '', ''], [(18, 9), (3, 4), (12, 7)], [False, True, False, False], 58, False, [True, False, False, False], 3609, 'West', (14, 6))
Element 22: (2, (14, 6), ['.', '%', '', ''], [(17, 9), (2, 4), (12, 6)], [False, True, False, False], 56, False, [True, False, False, False], 3638, 'West', (13, 6))
Element 23: (2, (13, 6), ['', '.', '', ''], [(16, 9), (2, 5), (12, 5)], [False, False, False, False], 54, False, [False, True, False, False], 3667, 'South', (13, 5))
Element 24: (2, (13, 5), ['', '%', '', '%'], [(15, 9), (2, 6), (11, 5)], [False, True, False, True], 52, False, [False, False, False, False], 3696, 'West', (12, 5))
Element 25: (2, (12, 5), ['', '%', '', ''], [(15, 10), (3, 6), (11, 6)], [False, True, False, False], 50, False, [False, False, False, False], 3715, 'North', (12, 6))
Element 26: (2, (12, 6), ['', '', '', ''], [(14, 10), (4, 6), (10, 6)], [False, False, False, False], 48, False, [False, False, False, False], 3734, 'West', (11, 6))
Element 27: (2, (11, 6), ['', '', '', ''], [(14, 9), (5, 6), (10, 5)], [False, False, False, False], 46, False, [False, False, False, False], 3753, 'South', (11, 5))
Element 28: (2, (11, 5), ['', '%', '', ''], [(14, 8), (6, 6), (9, 5)], [False, True, False, False], 44, False, [False, False, False, False], 3772, 'West', (10, 5))
Element 29: (2, (10, 5), ['', '%', '', ''], [(14, 7), (7, 6), (9, 6)], [False, True, False, False], 42, False, [False, False, False, False], 3791, 'North', (10, 6))
Element 30: (2, (10, 6), ['', '', '', ''], [(15, 7), (8, 6), (9, 7)], [False, False, False, False], 40, False, [False, False, False, False], 3810, 'West', (9, 6))
Element 31: (2, (9, 6), ['', '', '', ''], [(16, 7), (8, 5), (10, 7)], [False, False, False, False], 38, False, [False, False, False, False], 3819, 'North', (9, 7))
Element 32: (2, (9, 7), ['%', '', '', ''], [(17, 7), (7, 5), (11, 7)], [True, False, False, False], 36, False, [False, False, False, False], 3828, 'South', (9, 6))
Element 33: (2, (9, 6), ['', '', '', ''], [(18, 7), (8, 5), (10, 7)], [False, False, False, False], 34, False, [False, False, False, False], 3827, 'South', (9, 5))
Element 34: (2, (9, 5), ['', '%', '', ''], [(17, 7), (7, 5), (10, 8)], [False, True, False, False], 32, False, [False, False, False, False], 3826, 'West', (8, 5))
Element 35: (2, (8, 5), ['', '%', '', ''], [(17, 6), (6, 5), (9, 8)], [False, True, False, False], 30, False, [False, False, False, False], 3825, 'North', (8, 6))
Element 36: (2, (8, 6), ['', '', '%', ''], [(16, 6), (5, 5), (8, 8)], [False, False, True, False], 28, False, [False, False, False, False], 3824, 'West', (7, 6))
Element 37: (2, (7, 6), ['', '', '%', ''], [(15, 6), (4, 5), (7, 8)], [False, False, True, False], 26, False, [False, False, False, False], 3823, 'South', (7, 5))
Element 38: (2, (7, 5), ['', '%', '', ''], [(14, 6), (3, 5), (6, 8)], [False, True, False, False], 24, False, [False, False, False, False], 3822, 'West', (6, 5))
Element 39: (2, (6, 5), ['', '', '', ''], [(13, 6), (3, 6), (5, 8)], [False, False, False, False], 22, False, [False, False, False, False], 3821, 'North', (6, 6))
Element 40: (2, (6, 6), ['', '', '%', ''], [(13, 7), (2, 6), (5, 9)], [False, False, True, False], 20, False, [False, False, False, False], 3830, 'West', (5, 6))
Element 41: (2, (5, 6), ['', '', '%', ''], [(13, 8), (2, 5), (5, 10)], [False, False, True, False], 18, False, [False, False, False, False], 3839, 'South', (5, 5))
Element 42: (2, (5, 5), ['', '%', '', ''], [(13, 9), (2, 6), (6, 10)], [False, True, False, False], 16, False, [False, False, False, False], 3848, 'West', (4, 5))
Element 43: (2, (4, 5), ['', '%', '', ''], [(13, 10), (2, 7), (7, 10)], [False, True, False, False], 14, False, [False, False, False, False], 3867, 'North', (4, 6))
Element 44: (2, (4, 6), ['', '', '', ''], [(13, 11), (3, 7), (8, 10)], [False, False, False, False], 12, False, [False, False, False, False], 3886, 'West', (3, 6))
