Element 1: (3, (11, 12), ['.', '.', '%', '.'], [(13, 13), (2, 8), (6, 4)], [False, False, True, False], 98, False, [True, True, False, True], 1019, 'East', (12, 12))
Element 2: (3, (12, 12), ['', '.', '', '.'], [(14, 13), (3, 8), (6, 3)], [False, False, False, False], 96, False, [False, True, False, True], 1058, 'East', (13, 12))
Element 3: (3, (13, 12), ['', '.', '', '.'], [(15, 13), (4, 8), (6, 2)], [False, False, False, False], 94, False, [False, True, False, True], 1097, 'East', (14, 12))
Element 4: (3, (14, 12), ['', '%', '', '.'], [(16, 13), (5, 8), (6, 1)], [False, True, False, False], 92, False, [False, False, False, True], 1136, 'East', (15, 12))
Element 5: (3, (15, 12), ['', '%', '', 'G'], [(16, 12), (6, 8), (7, 1)], [False, True, False, False], 90, False, [False, False, False, False], 2165, 'North', (15, 13))
Element 6: (3, (15, 13), ['', '', '%', ''], [(16, 11), (7, 8), (8, 1)], [False, False, True, False], 88, False, [False, False, False, False], 2194, 'East', (16, 13))
Element 7: (3, (16, 13), ['', '', '%', '%'], [(17, 11), (8, 8), (7, 1)], [False, False, True, True], 86, False, [False, False, False, False], 2213, 'South', (16, 12))
Element 8: (3, (16, 12), ['', '', '', '%'], [(18, 11), (9, 8), (6, 1)], [False, False, False, True], 84, False, [False, False, False, False], 2232, 'South', (16, 11))
Element 9: (3, (16, 11), ['%', '%', '', 'G'], [(17, 11), (10, 8), (5, 1)], [True, True, False, False], 82, False, [False, False, False, False], 3241, 'North', (16, 12))
Element 10: (3, (16, 12), ['', '', '', '%'], [(17, 10), (10, 7), (5, 2)], [False, False, False, True], 80, False, [False, False, False, False], 3270, 'North', (16, 13))
Element 11: (3, (16, 13), ['', '', '%', '%'], [(17, 9), (11, 7), (5, 3)], [False, False, True, True], 78, False, [False, False, False, False], 3299, 'West', (15, 13))
Element 12: (3, (15, 13), ['', '', '%', ''], [(18, 9), (12, 7), (4, 3)], [False, False, True, False], 76, False, [False, False, False, False], 3328, 'West', (14, 13))
Element 13: (3, (14, 13), ['', '', '%', ''], [(17, 9), (13, 7), (4, 2)], [False, False, True, False], 74, False, [False, False, False, False], 3347, 'West', (13, 13))
Element 14: (3, (13, 13), ['', '', '%', ''], [(16, 9), (14, 7), (4, 1)], [False, False, True, False], 72, False, [False, False, False, False], 3376, 'West', (12, 13))
Element 15: (3, (12, 13), ['%', '', '%', ''], [(15, 9), (15, 7), (3, 1)], [True, False, True, False], 70, False, [False, False, False, False], 3405, 'East', (13, 13))
Element 16: (3, (13, 13), ['', '', '%', ''], [(15, 10), (16, 7), (3, 2)], [False, False, True, False], 68, False, [False, False, False, False], 3434, 'East', (14, 13))
Element 17: (3, (14, 13), ['', '', '%', ''], [(14, 10), (17, 7), (3, 3)], [False, False, True, False], 66, False, [False, False, False, False], 3463, 'East', (15, 13))
Element 18: (3, (15, 13), ['', '', '%', ''], [(14, 9), (18, 7), (3, 4)], [False, False, True, False], 64, False, [False, False, False, False], 3492, 'South', (15, 12))
Element 19: (3, (15, 12), ['', '%', '', ''], [(14, 8), (17, 7), (3, 5)], [False, True, False, False], 62, False, [False, False, False, False], 3511, 'West', (14, 12))
Element 20: (3, (14, 12), ['', '%', '', ''], [(13, 8), (17, 6), (4, 5)], [False, True, False, False], 60, False, [False, False, False, False], 3540, 'North', (14, 13))
Element 21: (3, (14, 13), ['', '', '%', ''], [(13, 9), (16, 6), (5, 5)], [False, False, True, False], 58, False, [False, False, False, False], 3569, 'South', (14, 12))
Element 22: (3, (14, 12), ['', '%', '', ''], [(13, 10), (15, 6), (5, 6)], [False, True, False, False], 56, False, [False, False, False, False], 3598, 'West', (13, 12))
Element 23: (3, (13, 12), ['', 'G', '', ''], [(13, 11), (14, 6), (6, 6)], [False, False, False, False], 54, False, [False, False, False, False], 3627, 'West', (12, 12))
Element 24: (3, (12, 12), ['', 'G', '', ''], [(12, 11), (13, 6), (7, 6)], [False, False, False, False], 52, False, [False, False, False, False], 3656, 'East', (13, 12))
Element 25: (3, (13, 12), ['', '', '', ''], [(12, 10), (13, 5), (8, 6)], [False, False, False, False], 50, False, [False, False, False, False], 3685, 'North', (13, 13))
Element 26: (3, (13, 13), ['', '', '%', ''], [(12, 9), (12, 5), (9, 6)], [False, False, True, False], 48, False, [False, False, False, False], 3714, 'South', (13, 12))
Element 27: (3, (13, 12), ['', '', '', ''], [(12, 8), (12, 6), (10, 6)], [False, False, False, False], 46, False, [False, False, False, False], 3743, 'West', (12, 12))
Element 28: (3, (12, 12), ['', '', '', ''], [(12, 7), (11, 6), (10, 5)], [False, False, False, False], 44, False, [False, False, False, False], 3762, 'South', (12, 11))
Element 29: (3, (12, 11), ['.', '', '', ''], [(13, 7), (11, 5), (9, 5)], [False, False, False, False], 42, False, [True, False, False, False], 3781, 'West', (11, 11))
Element 30: (3, (11, 11), ['.', '.', '', ''], [(14, 7), (10, 5), (8, 5)], [False, False, False, False], 40, False, [True, True, False, False], 3800, 'South', (11, 10))
Element 31: (3, (11, 10), ['.', '.', '', ''], [(15, 7), (10, 6), (7, 5)], [False, False, False, False], 38, False, [True, True, False, False], 3819, 'South', (11, 9))
Element 32: (3, (11, 9), ['%', '%', '', ''], [(16, 7), (9, 6), (8, 5)], [True, True, False, False], 36, False, [False, False, False, False], 3828, 'East', (12, 9))
Element 33: (3, (12, 9), ['', '', '', ''], [(17, 7), (9, 7), (9, 5)], [False, False, False, False], 34, False, [False, False, False, False], 3837, 'East', (13, 9))
Element 34: (3, (13, 9), ['', '', '', ''], [(18, 7), (9, 6), (10, 5)], [False, False, False, False], 32, False, [False, False, False, False], 3836, 'East', (14, 9))
Element 35: (3, (14, 9), ['', '', '', ''], [(17, 7), (9, 5), (10, 6)], [False, False, False, False], 30, False, [False, False, False, False], 3835, 'East', (15, 9))
Element 36: (3, (15, 9), ['', '%', '', ''], [(17, 6), (8, 5), (10, 7)], [False, True, False, False], 28, False, [False, False, False, False], 3834, 'East', (16, 9))
Element 37: (3, (16, 9), ['', '%', '%', ''], [(16, 6), (8, 6), (11, 7)], [False, True, True, False], 26, False, [False, False, False, False], 3833, 'East', (17, 9))
Element 38: (3, (17, 9), ['', '%', '', ''], [(15, 6), (7, 6), (12, 7)], [False, True, False, False], 24, False, [False, False, False, False], 3832, 'East', (18, 9))
Element 39: (3, (18, 9), ['', '%', '%', '%'], [(14, 6), (7, 5), (13, 7)], [False, True, True, True], 22, False, [False, False, False, False], 3831, 'West', (17, 9))
Element 40: (3, (17, 9), ['', '%', '', ''], [(13, 6), (6, 5), (14, 7)], [False, True, False, False], 20, False, [False, False, False, False], 3830, 'North', (17, 10))
Element 41: (3, (17, 10), ['%', '', '', '%'], [(13, 5), (6, 6), (15, 7)], [True, False, False, True], 18, False, [False, False, False, False], 3829, 'North', (17, 11))
Element 42: (3, (17, 11), ['', '', '%', ''], [(12, 5), (5, 6), (16, 7)], [False, False, True, False], 16, False, [False, False, False, False], 3828, 'East', (18, 11))
Element 43: (3, (18, 11), ['', '%', '%', '%'], [(12, 6), (4, 6), (17, 7)], [False, True, True, True], 14, False, [False, False, False, False], 3837, 'West', (17, 11))
Element 44: (3, (17, 11), ['', '', '%', ''], [(11, 6), (4, 7), (18, 7)], [False, False, True, False], 12, False, [False, False, False, False], 3846, 'South', (17, 10))
Element 45: (3, (17, 10), ['%', '', '', '%'], [(11, 7), (3, 7), (17, 7)], [True, False, False, True], 10, False, [False, False, False, False], 3855, 'South', (17, 9))
Element 46: (3, (17, 9), ['', '%', '', ''], [(10, 7), (3, 6), (17, 6)], [False, True, False, False], 8, False, [False, False, False, False], 3864, 'West', (16, 9))
Element 47: (3, (16, 9), ['', '%', '%', ''], [(10, 8), (2, 6), (16, 6)], [False, True, True, False], 6, False, [False, False, False, False], 3873, 'West', (15, 9))
Element 48: (3, (15, 9), ['', '%', '', ''], [(9, 8), (2, 7), (15, 6)], [False, True, False, False], 4, False, [False, False, False, False], 3882, 'North', (15, 10))
Element 49: (3, (15, 10), ['', '', '%', '%'], [(9, 7), (1, 7), (14, 6)], [False, False, True, True], 2, False, [False, False, False, False], 3891, 'West', (14, 10))
Element 50: (3, (14, 10), ['', '', '%', ''], [(9, 7), (1, 7), (14, 6)], [False, False, True, False], 0, False, [False, False, False, False], 3890, 'Stop', (14, 10))
Element 51: #0#
