Element 1: (3, (18, 3), ['.', '%', '%', '%'], [(8, 6), (4, 13), (8, 1)], [False, True, True, True], 98, False, [True, False, False, False], 29, 'West', (17, 3))
Element 2: (3, (17, 3), ['.', '%', '%', ''], [(9, 6), (5, 13), (7, 1)], [False, True, True, False], 96, False, [True, False, False, False], 58, 'West', (16, 3))
Element 3: (3, (16, 3), ['%', '%', '.', ''], [(10, 6), (5, 12), (6, 1)], [True, True, False, False], 94, False, [False, False, True, False], 97, 'North', (16, 4))
Element 4: (3, (16, 4), ['.', '', '%', '%'], [(11, 6), (6, 12), (6, 2)], [False, False, True, True], 92, False, [True, False, False, False], 136, 'West', (15, 4))
Element 5: (3, (15, 4), ['.', '%', '%', ''], [(12, 6), (6, 11), (6, 3)], [False, True, True, False], 90, False, [True, False, False, False], 175, 'West', (14, 4))
Element 6: (3, (14, 4), ['%', '%', '%', ''], [(13, 6), (7, 11), (6, 4)], [True, True, True, False], 88, False, [False, False, False, False], 1204, 'East', (15, 4))
Element 7: (3, (15, 4), ['', '%', '%', ''], [(14, 6), (8, 11), (6, 5)], [False, True, True, False], 86, False, [False, False, False, False], 2223, 'East', (16, 4))
Element 8: (3, (16, 4), ['', '', '%', '%'], [(15, 6), (9, 11), (7, 5)], [False, False, True, True], 84, False, [False, False, False, False], 2252, 'South', (16, 3))
Element 9: (3, (16, 3), ['%', '%', '', ''], [(16, 6), (9, 12), (8, 5)], [True, True, False, False], 82, False, [False, False, False, False], 3271, 'East', (17, 3))
Element 10: (3, (17, 3), ['', '%', '%', ''], [(17, 6), (10, 12), (9, 5)], [False, True, True, False], 80, False, [False, False, False, False], 3300, 'East', (18, 3))
Element 11: (3, (18, 3), ['', '%', '%', '%'], [(17, 7), (11, 12), (10, 5)], [False, True, True, True], 78, False, [False, False, False, False], 3329, 'Stop', (18, 3))
Element 12: (3, (18, 3), ['', '%', '%', '%'], [(18, 7), (12, 12), (11, 5)], [False, True, True, True], 76, False, [False, False, False, False], 3358, 'West', (17, 3))
Element 13: (3, (17, 3), ['', '%', '%', ''], [(17, 7), (13, 12), (12, 5)], [False, True, True, False], 74, False, [False, False, False, False], 3377, 'West', (16, 3))
Element 14: (3, (16, 3), ['%', '%', '', ''], [(16, 7), (14, 12), (13, 5)], [True, True, False, False], 72, False, [False, False, False, False], 3406, 'North', (16, 4))
Element 15: (3, (16, 4), ['', '', '%', '%'], [(15, 7), (15, 12), (13, 6)], [False, False, True, True], 70, False, [False, False, False, False], 3425, 'West', (15, 4))
Element 16: (3, (15, 4), ['', '%', '%', ''], [(14, 7), (16, 12), (13, 7)], [False, True, True, False], 68, False, [False, False, False, False], 3454, 'West', (14, 4))
Element 17: (3, (14, 4), ['%', '%', '%', ''], [(14, 8), (16, 13), (13, 8)], [True, True, True, False], 66, False, [False, False, False, False], 3483, 'East', (15, 4))
Element 18: (3, (15, 4), ['', '%', '%', ''], [(14, 9), (15, 13), (13, 9)], [False, True, True, False], 64, False, [False, False, False, False], 3512, 'East', (16, 4))
Element 19: (3, (16, 4), ['', '', '%', '%'], [(15, 9), (14, 13), (13, 10)], [False, False, True, True], 62, False, [False, False, False, False], 3541, 'South', (16, 3))
Element 20: (3, (16, 3), ['%', '%', '', ''], [(16, 9), (13, 13), (14, 10)], [True, True, False, False], 60, False, [False, False, False, False], 3570, 'East', (17, 3))
Element 21: (3, (17, 3), ['', '%', '%', ''], [(17, 9), (12, 13), (15, 10)], [False, True, True, False], 58, False, [False, False, False, False], 3599, 'East', (18, 3))
Element 22: (3, (18, 3), ['', '%', '%', '%'], [(18, 9), (13, 13), (15, 9)], [False, True, True, True], 56, False, [False, False, False, False], 3608, 'Stop', (18, 3))
Element 23: (3, (18, 3), ['', '%', '%', '%'], [(17, 9), (14, 13), (16, 9)], [False, True, True, True], 54, False, [False, False, False, False], 3607, 'West', (17, 3))
Element 24: (3, (17, 3), ['', '%', '%', ''], [(17, 10), (15, 13), (17, 9)], [False, True, True, False], 52, False, [False, False, False, False], 3616, 'West', (16, 3))
Element 25: (3, (16, 3), ['%', '%', '', ''], [(17, 11), (16, 13), (18, 9)], [True, True, False, False], 50, False, [False, False, False, False], 3625, 'North', (16, 4))
Element 26: (3, (16, 4), ['', '', '%', '%'], [(18, 11), (16, 12), (17, 9)], [False, False, True, True], 48, False, [False, False, False, False], 3634, 'West', (15, 4))
Element 27: (3, (15, 4), ['', '%', '%', ''], [(17, 11), (16, 11), (17, 10)], [False, True, True, False], 46, False, [False, False, False, False], 3643, 'West', (14, 4))
Element 28: (3, (14, 4), ['%', '%', '%', ''], [(18, 11), (17, 11), (17, 9)], [True, True, True, False], 44, False, [False, False, False, False], 3642, 'East', (15, 4))
Element 29: (3, (15, 4), ['', '%', '%', ''], [(18, 11), (17, 10), (16, 9)], [False, True, True, False], 42, False, [False, False, False, False], 3641, 'East', (16, 4))
Element 30: (3, (16, 4), ['', '', '%', '%'], [(17, 11), (17, 9), (15, 9)], [False, False, True, True], 40, False, [False, False, False, False], 3640, 'South', (16, 3))
Element 31: (3, (16, 3), ['%', '%', '', ''], [(16, 11), (18, 9), (14, 9)], [True, True, False, False], 38, False, [False, False, False, False], 3639, 'East', (17, 3))
Element 32: (3, (17, 3), ['', '%', '%', ''], [(16, 12), (17, 9), (14, 8)], [False, True, True, False], 36, False, [False, False, False, False], 3638, 'East', (18, 3))
Element 33: (3, (18, 3), ['', '%', '%', '%'], [(16, 13), (16, 9), (14, 7)], [False, True, True, True], 34, False, [False, False, False, False], 3637, 'Stop', (18, 3))
Element 34: (3, (18, 3), ['', '%', '%', '%'], [(15, 13), (15, 9), (15, 7)], [False, True, True, True], 32, False, [False, False, False, False], 3636, 'West', (17, 3))
Element 35: (3, (17, 3), ['', '%', '%', ''], [(15, 12), (15, 10), (16, 7)], [False, True, True, False], 30, False, [False, False, False, False], 3635, 'West', (16, 3))
Element 36: (3, (16, 3), ['%', '%', '', ''], [(14, 12), (14, 10), (17, 7)], [True, True, False, False], 28, False, [False, False, False, False], 3634, 'North', (16, 4))
Element 37: (3, (16, 4), ['', '', '%', '%'], [(14, 13), (14, 9), (18, 7)], [False, False, True, True], 26, False, [False, False, False, False], 3633, 'West', (15, 4))
Element 38: (3, (15, 4), ['', '%', '%', ''], [(13, 13), (14, 8), (17, 7)], [False, True, True, False], 24, False, [False, False, False, False], 3632, 'West', (14, 4))
Element 39: (3, (14, 4), ['%', '%', '%', ''], [(13, 12), (14, 7), (17, 6)], [True, True, True, False], 22, False, [False, False, False, False], 3631, 'East', (15, 4))
Element 40: (3, (15, 4), ['', '%', '%', ''], [(13, 11), (15, 7), (16, 6)], [False, True, True, False], 20, False, [False, False, False, False], 3640, 'East', (16, 4))
Element 41: (3, (16, 4), ['', '', '%', '%'], [(12, 11), (16, 7), (15, 6)], [False, False, True, True], 18, False, [False, False, False, False], 3649, 'South', (16, 3))
Element 42: (3, (16, 3), ['%', '%', '', ''], [(12, 10), (17, 7), (14, 6)], [True, True, False, False], 16, False, [False, False, False, False], 3658, 'East', (17, 3))
Element 43: (3, (17, 3), ['', '%', '%', ''], [(12, 9), (18, 7), (15, 6)], [False, True, True, False], 14, False, [False, False, False, False], 3667, 'East', (18, 3))
Element 44: (3, (18, 3), ['', '%', '%', '%'], [(12, 8), (17, 7), (16, 6)], [False, True, True, True], 12, False, [False, False, False, False], 3676, 'Stop', (18, 3))
