Element 1: (2, (10, 7), ['.', '.', 'F', '.'], [(12, 2), (4, 6), (18, 9)], [False, False, False, False], 98, False, [True, True, False, True], 19, 'North', (10, 8))
Element 2: (2, (10, 8), ['.', '', '%', '%'], [(13, 2), (5, 6), (17, 9)], [False, False, True, True], 96, False, [True, False, False, False], 1048, 'West', (9, 8))
Element 3: (2, (9, 8), ['.', '.', '%', ''], [(14, 2), (6, 6), (17, 10)], [False, False, True, False], 94, False, [True, True, False, False], 1087, 'South', (9, 7))
Element 4: (2, (9, 7), ['%', '.', '', ''], [(15, 2), (7, 6), (17, 11)], [True, False, False, False], 92, False, [False, True, False, False], 1126, 'South', (9, 6))
Element 5: (2, (9, 6), ['G', '.', '', '.'], [(15, 1), (8, 6), (18, 11)], [False, False, False, False], 90, False, [False, True, False, True], 1165, 'East', (10, 6))
Element 6: (2, (10, 6), ['', '.', '', '.'], [(14, 1), (8, 5), (17, 11)], [False, False, False, False], 88, False, [False, True, False, True], 1194, 'East', (11, 6))
Element 7: (2, (11, 6), ['', '.', '.', '.'], [(13, 1), (9, 5), (16, 11)], [False, False, False, False], 86, False, [False, True, True, True], 1233, 'East', (12, 6))
Element 8: (2, (12, 6), ['', '.', '.', '.'], [(12, 1), (10, 5), (16, 12)], [False, False, False, False], 84, False, [False, True, True, True], 1272, 'East', (13, 6))
Element 9: (2, (13, 6), ['', '.', '.', '.'], [(11, 1), (11, 5), (16, 13)], [False, False, False, False], 82, False, [False, True, True, True], 1311, 'East', (14, 6))
Element 10: (2, (14, 6), ['', '%', '.', '.'], [(11, 2), (12, 5), (15, 13)], [False, True, False, False], 80, False, [False, False, True, True], 1350, 'East', (15, 6))
Element 11: (2, (15, 6), ['', '%', '.', '.'], [(11, 3), (13, 5), (15, 12)], [False, True, False, False], 78, False, [False, False, True, True], 1389, 'East', (16, 6))
Element 12: (2, (16, 6), ['', '%', '.', '.'], [(10, 3), (13, 6), (14, 12)], [False, True, False, False], 76, False, [False, False, True, True], 1418, 'East', (17, 6))
Element 13: (2, (17, 6), ['', '%', '.', '%'], [(10, 2), (13, 7), (14, 13)], [False, True, False, True], 74, False, [False, False, True, False], 1457, 'North', (17, 7))
Element 14: (2, (17, 7), ['.', '', '%', '.'], [(9, 2), (14, 7), (13, 13)], [False, False, True, False], 72, False, [True, False, False, True], 1496, 'East', (18, 7))
Element 15: (2, (18, 7), ['', '%', '%', '%'], [(9, 3), (15, 7), (13, 12)], [False, True, True, True], 70, False, [False, False, False, False], 1535, 'West', (17, 7))
Element 16: (2, (17, 7), ['G', '', '%', ''], [(9, 2), (16, 7), (13, 11)], [False, False, True, False], 68, False, [False, False, False, False], 1554, 'South', (17, 6))
Element 17: (2, (17, 6), ['', '%', 'G', '%'], [(10, 2), (17, 7), (13, 10)], [False, True, False, True], 66, False, [False, False, False, False], 1563, 'West', (16, 6))
Element 18: (2, (16, 6), ['', '%', '', ''], [(10, 3), (18, 7), (14, 10)], [False, True, False, False], 64, False, [False, False, False, False], 1572, 'East', (17, 6))
Element 19: (2, (17, 6), ['', '%', 'G', '%'], [(9, 3), (17, 7), (15, 10)], [False, True, False, True], 62, False, [False, False, False, False], 1581, 'West', (16, 6))
Element 20: (2, (16, 6), ['', '%', '', 'G'], [(10, 3), (17, 6), (15, 9)], [False, True, False, False], 60, False, [False, False, False, False], 1590, 'North', (16, 7))
Element 21: (2, (16, 7), ['', 'G', '%', ''], [(11, 3), (16, 6), (16, 9)], [False, False, True, False], 58, False, [False, False, False, False], 1599, 'West', (15, 7))
Element 22: (2, (15, 7), ['', 'G', '%', ''], [(11, 2), (15, 6), (15, 9)], [False, False, True, False], 56, False, [False, False, False, False], 1598, 'West', (14, 7))
Element 23: (2, (14, 7), ['', 'G', '.', ''], [(10, 2), (14, 6), (14, 9)], [False, False, False, False], 54, False, [False, False, True, False], 1607, 'North', (14, 8))
Element 24: (2, (14, 8), ['.', '', '', '%'], [(11, 2), (15, 6), (13, 9)], [False, False, False, True], 52, False, [True, False, False, False], 1626, 'West', (13, 8))
Element 25: (2, (13, 8), ['.', '', '', ''], [(11, 1), (16, 6), (12, 9)], [False, False, False, False], 50, False, [True, False, False, False], 1645, 'West', (12, 8))
Element 26: (2, (12, 8), ['%', '.', '', ''], [(12, 1), (17, 6), (12, 10)], [True, False, False, False], 48, False, [False, True, False, False], 1664, 'South', (12, 7))
Element 27: (2, (12, 7), ['.', '', '', ''], [(13, 1), (17, 7), (12, 11)], [False, False, False, False], 46, False, [True, False, False, False], 1683, 'West', (11, 7))
Element 28: (2, (11, 7), ['', '', '%', ''], [(14, 1), (16, 7), (12, 12)], [False, False, True, False], 44, False, [False, False, False, False], 1702, 'East', (12, 7))
Element 29: (2, (12, 7), ['', '', '', ''], [(15, 1), (16, 6), (12, 13)], [False, False, False, False], 42, False, [False, False, False, False], 1711, 'East', (13, 7))
Element 30: (2, (13, 7), ['', '', '', ''], [(15, 2), (16, 7), (12, 12)], [False, False, False, False], 40, False, [False, False, False, False], 1710, 'West', (12, 7))
Element 31: (2, (12, 7), ['', '', '', ''], [(14, 2), (15, 7), (11, 12)], [False, False, False, False], 38, False, [False, False, False, False], 1719, 'North', (12, 8))
Element 32: (2, (12, 8), ['%', '', '', ''], [(14, 1), (15, 6), (11, 11)], [True, False, False, False], 36, False, [False, False, False, False], 1728, 'North', (12, 9))
Element 33: (2, (12, 9), ['.', '', '', ''], [(14, 2), (15, 7), (11, 10)], [False, False, False, False], 34, False, [True, False, False, False], 1737, 'West', (11, 9))
Element 34: (2, (11, 9), ['%', '%', '', ''], [(13, 2), (14, 7), (10, 10)], [True, True, False, False], 32, False, [False, False, False, False], 1756, 'North', (11, 10))
Element 35: (2, (11, 10), ['', '', '', ''], [(13, 1), (14, 8), (10, 11)], [False, False, False, False], 30, False, [False, False, False, False], 1765, 'East', (12, 10))
Element 36: (2, (12, 10), ['', '', '', ''], [(13, 2), (14, 9), (10, 12)], [False, False, False, False], 28, False, [False, False, False, False], 1774, 'East', (13, 10))
Element 37: (2, (13, 10), ['', '', '', ''], [(12, 2), (15, 9), (9, 12)], [False, False, False, False], 26, False, [False, False, False, False], 2773, 'East', (14, 10))
Element 38: (2, (14, 10), ['', '', '%', ''], [(12, 1), (16, 9), (9, 11)], [False, False, True, False], 24, False, [False, False, False, False], 2782, 'East', (15, 10))
Element 39: (2, (15, 10), ['', '', '%', '%'], [(12, 2), (17, 9), (8, 11)], [False, False, True, True], 22, False, [False, False, False, False], 3781, 'South', (15, 9))
Element 40: (2, (15, 9), ['', '%', '', ''], [(11, 2), (18, 9), (8, 10)], [False, True, False, False], 20, False, [False, False, False, False], 3790, 'East', (16, 9))
Element 41: (2, (16, 9), ['', '%', '%', 'G'], [(12, 2), (17, 9), (9, 10)], [False, True, True, False], 18, False, [False, False, False, False], 3799, 'West', (15, 9))
Element 42: (2, (15, 9), ['', '%', '', ''], [(12, 3), (17, 10), (8, 10)], [False, True, False, False], 16, False, [False, False, False, False], 3798, 'West', (14, 9))
Element 43: (2, (14, 9), ['', '', '', ''], [(11, 3), (17, 11), (7, 10)], [False, False, False, False], 14, False, [False, False, False, False], 3807, 'West', (13, 9))
Element 44: (2, (13, 9), ['', '', '', ''], [(12, 3), (18, 11), (7, 11)], [False, False, False, False], 12, False, [False, False, False, False], 3816, 'East', (14, 9))
Element 45: (2, (14, 9), ['', '', '', ''], [(12, 3), (17, 11), (6, 11)], [False, False, False, False], 10, False, [False, False, False, False], 3825, 'East', (15, 9))
Element 46: (2, (15, 9), ['', '%', '', ''], [(12, 2), (16, 11), (6, 12)], [False, True, False, False], 8, False, [False, False, False, False], 3834, 'North', (15, 10))
Element 47: (2, (15, 10), ['', '', '%', '%'], [(13, 2), (16, 12), (5, 12)], [False, False, True, True], 6, False, [False, False, False, False], 3843, 'West', (14, 10))
Element 48: (2, (14, 10), ['', '', '%', ''], [(14, 2), (16, 13), (5, 13)], [False, False, True, False], 4, False, [False, False, False, False], 3852, 'South', (14, 9))
Element 49: (2, (14, 9), ['', '', '', ''], [(15, 2), (15, 13), (4, 13)], [False, False, False, False], 2, False, [False, False, False, False], 3861, 'North', (14, 10))
Element 50: (2, (14, 10), ['', '', '%', ''], [(15, 2), (15, 13), (3, 13)], [False, False, True, False], 0, False, [False, False, False, False], 3870, 'Stop', (14, 10))
Element 51: #0#
