Element 1: (1, (6, 12), ['.', '.', '%', '%'], [(17, 11), (9, 7), (12, 13)], [False, False, True, True], 98, False, [True, True, False, False], 9, 'South', (6, 11))
Element 2: (1, (6, 11), ['.', '.', '', '.'], [(18, 11), (10, 7), (13, 13)], [False, False, False, False], 96, False, [True, True, False, True], 48, 'East', (7, 11))
Element 3: (1, (7, 11), ['', '.', '%', 'F'], [(17, 11), (10, 8), (14, 13)], [False, False, True, False], 94, False, [False, True, False, False], 1067, 'East', (8, 11))
Element 4: (1, (8, 11), ['', '.', '%', '.'], [(16, 11), (9, 8), (15, 13)], [False, False, True, False], 92, False, [False, True, False, True], 2096, 'East', (9, 11))
Element 5: (1, (9, 11), ['', '.', 'F', '.'], [(16, 12), (8, 8), (16, 13)], [False, False, False, False], 90, False, [False, True, False, True], 2135, 'North', (9, 12))
Element 6: (1, (9, 12), ['%', '', '%', '.'], [(15, 12), (7, 8), (15, 13)], [True, False, True, False], 88, False, [False, False, False, True], 3154, 'East', (10, 12))
Element 7: (1, (10, 12), ['', '.', '%', '.'], [(14, 12), (6, 8), (14, 13)], [False, False, True, False], 86, False, [False, True, False, True], 4173, 'East', (11, 12))
Element 8: (1, (11, 12), ['', '.', '%', '.'], [(13, 12), (5, 8), (15, 13)], [False, False, True, False], 84, False, [False, True, False, True], 4202, 'East', (12, 12))
Element 9: (1, (12, 12), ['', '.', '', ''], [(13, 11), (5, 9), (14, 13)], [False, False, False, False], 82, False, [False, True, False, False], 4231, 'South', (12, 11))
Element 10: (1, (12, 11), ['.', '.', '', ''], [(13, 10), (5, 10), (14, 12)], [False, False, False, False], 80, False, [True, True, False, False], 4260, 'South', (12, 10))
Element 11: (1, (12, 10), ['.', '.', '', ''], [(14, 10), (6, 10), (15, 12)], [False, False, False, False], 78, False, [True, True, False, False], 4289, 'South', (12, 9))
Element 12: (1, (12, 9), ['.', '.', '', '.'], [(15, 10), (7, 10), (16, 12)], [False, False, False, False], 76, False, [True, True, False, True], 4318, 'East', (13, 9))
Element 13: (1, (13, 9), ['', '.', '', '.'], [(15, 9), (8, 10), (16, 11)], [False, False, False, False], 74, False, [False, True, False, True], 4347, 'East', (14, 9))
Element 14: (1, (14, 9), ['', '.', '', ''], [(16, 9), (9, 10), (17, 11)], [False, False, False, False], 72, False, [False, True, False, False], 4376, 'South', (14, 8))
Element 15: (1, (14, 8), ['.', '.', '', '%'], [(17, 9), (10, 10), (18, 11)], [False, False, False, True], 70, False, [True, True, False, False], 4405, 'South', (14, 7))
Element 16: (1, (14, 7), ['.', '.', '', '.'], [(18, 9), (11, 10), (17, 11)], [False, False, False, False], 68, False, [True, True, False, True], 4434, 'East', (15, 7))
Element 17: (1, (15, 7), ['', '.', '%', '.'], [(17, 9), (11, 11), (17, 10)], [False, False, True, False], 66, False, [False, True, False, True], 4453, 'East', (16, 7))
Element 18: (1, (16, 7), ['', '.', '%', '.'], [(16, 9), (10, 11), (17, 11)], [False, False, True, False], 64, False, [False, True, False, True], 4472, 'East', (17, 7))
Element 19: (1, (17, 7), ['', '.', '%', '.'], [(15, 9), (10, 12), (16, 11)], [False, False, True, False], 62, False, [False, True, False, True], 4481, 'East', (18, 7))
Element 20: (1, (18, 7), ['', '%', '%', '%'], [(15, 10), (11, 12), (16, 12)], [False, True, True, True], 60, False, [False, False, False, False], 4490, 'West', (17, 7))
Element 21: (1, (17, 7), ['', '.', '%', ''], [(14, 10), (12, 12), (15, 12)], [False, False, True, False], 58, False, [False, True, False, False], 4489, 'South', (17, 6))
Element 22: (1, (17, 6), ['.', '%', '', '%'], [(14, 9), (13, 12), (14, 12)], [False, True, False, True], 56, False, [True, False, False, False], 4498, 'West', (16, 6))
Element 23: (1, (16, 6), ['.', '%', '', ''], [(14, 8), (13, 13), (13, 12)], [False, True, False, False], 54, False, [True, False, False, False], 4507, 'West', (15, 6))
Element 24: (1, (15, 6), ['.', '%', '', ''], [(13, 8), (14, 13), (13, 11)], [False, True, False, False], 52, False, [True, False, False, False], 4526, 'West', (14, 6))
Element 25: (1, (14, 6), ['.', '%', '', ''], [(13, 7), (15, 13), (13, 10)], [False, True, False, False], 50, False, [True, False, False, False], 4545, 'West', (13, 6))
Element 26: (1, (13, 6), ['.', '.', '', ''], [(12, 7), (16, 13), (14, 10)], [False, False, False, False], 48, False, [True, True, False, False], 4564, 'South', (13, 5))
Element 27: (1, (13, 5), ['.', '%', '', '%'], [(12, 8), (16, 12), (15, 10)], [False, True, False, True], 46, False, [True, False, False, False], 4583, 'West', (12, 5))
Element 28: (1, (12, 5), ['.', '%', '.', ''], [(12, 9), (16, 11), (15, 9)], [False, True, False, False], 44, False, [True, False, True, False], 4592, 'North', (12, 6))
Element 29: (1, (12, 6), ['.', '', '', ''], [(11, 9), (17, 11), (16, 9)], [False, False, False, False], 42, False, [True, False, False, False], 4611, 'West', (11, 6))
Element 30: (1, (11, 6), ['.', '.', '.', ''], [(11, 10), (18, 11), (17, 9)], [False, False, False, False], 40, False, [True, True, True, False], 4620, 'North', (11, 7))
Element 31: (1, (11, 7), ['', '', '%', ''], [(12, 10), (17, 11), (18, 9)], [False, False, True, False], 38, False, [False, False, False, False], 4629, 'East', (12, 7))
Element 32: (1, (12, 7), ['', '', '', ''], [(12, 11), (17, 10), (17, 9)], [False, False, False, False], 36, False, [False, False, False, False], 4628, 'East', (13, 7))
Element 33: (1, (13, 7), ['', '', '', ''], [(12, 12), (17, 11), (16, 9)], [False, False, False, False], 34, False, [False, False, False, False], 4627, 'North', (13, 8))
Element 34: (1, (13, 8), ['', '', '', ''], [(12, 13), (16, 11), (15, 9)], [False, False, False, False], 32, False, [False, False, False, False], 4626, 'West', (12, 8))
Element 35: (1, (12, 8), ['%', '', '', ''], [(13, 13), (16, 12), (14, 9)], [True, False, False, False], 30, False, [False, False, False, False], 4625, 'East', (13, 8))
Element 36: (1, (13, 8), ['', '', '', 'G'], [(14, 13), (15, 12), (14, 8)], [False, False, False, False], 28, False, [False, False, False, False], 4624, 'South', (13, 7))
Element 37: (1, (13, 7), ['', '', '', 'G'], [(15, 13), (14, 12), (14, 7)], [False, False, False, False], 26, False, [False, False, False, False], 4623, 'West', (12, 7))
Element 38: (1, (12, 7), ['', '', '', ''], [(16, 13), (15, 12), (15, 7)], [False, False, False, False], 24, False, [False, False, False, False], 4622, 'North', (12, 8))
Element 39: (1, (12, 8), ['%', '', '', ''], [(15, 13), (16, 12), (16, 7)], [True, False, False, False], 22, False, [False, False, False, False], 4621, 'South', (12, 7))
Element 40: (1, (12, 7), ['', '', '', ''], [(14, 13), (16, 13), (17, 7)], [False, False, False, False], 20, False, [False, False, False, False], 4620, 'West', (11, 7))
Element 41: (1, (11, 7), ['', '', '%', ''], [(13, 13), (15, 13), (18, 7)], [False, False, True, False], 18, False, [False, False, False, False], 4619, 'West', (10, 7))
Element 42: (1, (10, 7), ['', '.', '', ''], [(12, 13), (15, 12), (17, 7)], [False, False, False, False], 16, False, [False, True, False, False], 4618, 'South', (10, 6))
Element 43: (1, (10, 6), ['.', '.', '', ''], [(12, 12), (15, 13), (17, 6)], [False, False, False, False], 14, False, [True, True, False, False], 4627, 'South', (10, 5))
Element 44: (1, (10, 5), ['.', '%', '', '.'], [(11, 12), (14, 13), (16, 6)], [False, True, False, False], 12, False, [True, False, False, True], 4636, 'East', (11, 5))
Element 45: (1, (11, 5), ['', '%', '', ''], [(11, 11), (14, 12), (15, 6)], [False, True, False, False], 10, False, [False, False, False, False], 4645, 'West', (10, 5))
Element 46: (1, (10, 5), ['.', '%', '', ''], [(10, 11), (14, 13), (14, 6)], [False, True, False, False], 8, False, [True, False, False, False], 4644, 'West', (9, 5))
Element 47: (1, (9, 5), ['.', '%', '.', ''], [(10, 12), (13, 13), (13, 6)], [False, True, False, False], 6, False, [True, False, True, False], 4653, 'North', (9, 6))
Element 48: (1, (9, 6), ['.', '', '', ''], [(9, 12), (12, 13), (13, 7)], [False, False, False, False], 4, False, [True, False, False, False], 4662, 'West', (8, 6))
Element 49: (1, (8, 6), ['.', '.', '%', ''], [(9, 11), (13, 13), (13, 8)], [False, False, True, False], 2, False, [True, True, False, False], 4671, 'South', (8, 5))
Element 50: (1, (8, 5), ['.', '%', '', ''], [(9, 11), (13, 12), (13, 9)], [False, True, False, False], 0, False, [True, False, False, False], 4680, 'Stop', (8, 5))
Element 51: #0#
