Element 1: (0, (18, 9), ['.', '%', '%', '%'], [(4, 11), (12, 2), (12, 13)], [False, True, True, True], 98, False, [True, False, False, False], 0, 'West', (17, 9))
Element 2: (0, (17, 9), ['.', '%', '.', ''], [(5, 11), (13, 2), (13, 13)], [False, True, False, False], 96, False, [True, False, True, False], 39, 'North', (17, 10))
Element 3: (0, (17, 10), ['%', '', '.', '%'], [(6, 11), (14, 2), (14, 13)], [True, False, False, True], 94, False, [False, False, True, False], 78, 'North', (17, 11))
Element 4: (0, (17, 11), ['.', '', '%', '.'], [(7, 11), (15, 2), (15, 13)], [False, False, True, False], 92, False, [True, False, False, True], 117, 'East', (18, 11))
Element 5: (0, (18, 11), ['', '%', '%', '%'], [(8, 11), (15, 1), (16, 13)], [False, True, True, True], 90, False, [False, False, False, False], 1146, 'West', (17, 11))
Element 6: (0, (17, 11), ['.', '', '%', ''], [(9, 11), (14, 1), (16, 12)], [False, False, True, False], 88, False, [True, False, False, False], 1175, 'West', (16, 11))
Element 7: (0, (16, 11), ['%', '%', '', ''], [(9, 12), (13, 1), (15, 12)], [True, True, False, False], 86, False, [False, False, False, False], 2204, 'North', (16, 12))
Element 8: (0, (16, 12), ['', '', '', '%'], [(10, 12), (12, 1), (14, 12)], [False, False, False, True], 84, False, [False, False, False, False], 2233, 'North', (16, 13))
Element 9: (0, (16, 13), ['', '', '%', '%'], [(11, 12), (11, 1), (13, 12)], [False, False, True, True], 82, False, [False, False, False, False], 2262, 'West', (15, 13))
Element 10: (0, (15, 13), ['', '', '%', ''], [(12, 12), (11, 2), (13, 11)], [False, False, True, False], 80, False, [False, False, False, False], 2291, 'South', (15, 12))
Element 11: (0, (15, 12), ['', '%', '', ''], [(12, 11), (11, 3), (13, 10)], [False, True, False, False], 78, False, [False, False, False, False], 2320, 'West', (14, 12))
Element 12: (0, (14, 12), ['', '%', '', ''], [(12, 10), (12, 3), (14, 10)], [False, True, False, False], 76, False, [False, False, False, False], 2349, 'North', (14, 13))
Element 13: (0, (14, 13), ['', '', '%', ''], [(12, 9), (11, 3), (15, 10)], [False, False, True, False], 74, False, [False, False, False, False], 2368, 'West', (13, 13))
Element 14: (0, (13, 13), ['', '', '%', ''], [(13, 9), (10, 3), (15, 9)], [False, False, True, False], 72, False, [False, False, False, False], 2397, 'South', (13, 12))
Element 15: (0, (13, 12), ['', '', '', ''], [(14, 9), (10, 2), (16, 9)], [False, False, False, False], 70, False, [False, False, False, False], 2426, 'South', (13, 11))
Element 16: (0, (13, 11), ['', '', '', '%'], [(14, 8), (9, 2), (17, 9)], [False, False, False, True], 68, False, [False, False, False, False], 2445, 'South', (13, 10))
Element 17: (0, (13, 10), ['', '', '', ''], [(14, 7), (9, 3), (18, 9)], [False, False, False, False], 66, False, [False, False, False, False], 2464, 'East', (14, 10))
Element 18: (0, (14, 10), ['', '', '%', ''], [(15, 7), (9, 2), (17, 9)], [False, False, True, False], 64, False, [False, False, False, False], 2473, 'East', (15, 10))
Element 19: (0, (15, 10), ['', '', '%', '%'], [(16, 7), (10, 2), (17, 10)], [False, False, True, True], 62, False, [False, False, False, False], 2482, 'South', (15, 9))
Element 20: (0, (15, 9), ['', '%', '', ''], [(17, 7), (10, 3), (17, 11)], [False, True, False, False], 60, False, [False, False, False, False], 2491, 'East', (16, 9))
Element 21: (0, (16, 9), ['', '%', '%', ''], [(18, 7), (9, 3), (18, 11)], [False, True, True, False], 58, False, [False, False, False, False], 2500, 'West', (15, 9))
Element 22: (0, (15, 9), ['', '%', '', ''], [(17, 7), (10, 3), (17, 11)], [False, True, False, False], 56, False, [False, False, False, False], 2499, 'West', (14, 9))
Element 23: (0, (14, 9), ['', '', '', ''], [(17, 6), (11, 3), (16, 11)], [False, False, False, False], 54, False, [False, False, False, False], 2508, 'South', (14, 8))
Element 24: (0, (14, 8), ['.', '', '', '%'], [(16, 6), (11, 2), (17, 11)], [False, False, False, True], 52, False, [True, False, False, False], 2517, 'West', (13, 8))
Element 25: (0, (13, 8), ['.', '.', '', ''], [(15, 6), (10, 2), (17, 10)], [False, False, False, False], 50, False, [True, True, False, False], 2536, 'South', (13, 7))
Element 26: (0, (13, 7), ['.', '.', '', ''], [(14, 6), (11, 2), (17, 9)], [False, False, False, False], 48, False, [True, True, False, False], 2555, 'South', (13, 6))
Element 27: (0, (13, 6), ['.', '.', '', ''], [(15, 6), (11, 1), (16, 9)], [False, False, False, False], 46, False, [True, True, False, False], 2564, 'South', (13, 5))
Element 28: (0, (13, 5), ['.', '%', '', '%'], [(16, 6), (12, 1), (15, 9)], [False, True, False, True], 44, False, [True, False, False, False], 2573, 'West', (12, 5))
Element 29: (0, (12, 5), ['.', '%', '.', ''], [(17, 6), (13, 1), (15, 10)], [False, True, False, False], 42, False, [True, False, True, False], 2582, 'North', (12, 6))
Element 30: (0, (12, 6), ['.', '', '.', ''], [(17, 7), (14, 1), (14, 10)], [False, False, False, False], 40, False, [True, False, True, False], 2591, 'North', (12, 7))
Element 31: (0, (12, 7), ['.', '', '.', ''], [(16, 7), (15, 1), (14, 9)], [False, False, False, False], 38, False, [True, False, True, False], 2600, 'North', (12, 8))
Element 32: (0, (12, 8), ['%', '', '', ''], [(16, 6), (15, 2), (14, 8)], [True, False, False, False], 36, False, [False, False, False, False], 2609, 'North', (12, 9))
Element 33: (0, (12, 9), ['.', '', '', ''], [(16, 7), (14, 2), (14, 7)], [False, False, False, False], 34, False, [True, False, False, False], 2608, 'West', (11, 9))
Element 34: (0, (11, 9), ['%', '%', '.', ''], [(15, 7), (14, 1), (14, 6)], [True, True, False, False], 32, False, [False, False, True, False], 2617, 'North', (11, 10))
Element 35: (0, (11, 10), ['.', '', '.', ''], [(15, 6), (14, 2), (13, 6)], [False, False, False, False], 30, False, [True, False, True, False], 2626, 'North', (11, 11))
Element 36: (0, (11, 11), ['.', '', '', ''], [(15, 7), (13, 2), (13, 7)], [False, False, False, False], 28, False, [True, False, False, False], 2635, 'West', (10, 11))
Element 37: (0, (10, 11), ['', '.', '', ''], [(14, 7), (13, 1), (13, 8)], [False, False, False, False], 26, False, [False, True, False, False], 2644, 'South', (10, 10))
Element 38: (0, (10, 10), ['.', '%', '', ''], [(14, 6), (13, 2), (13, 9)], [False, True, False, False], 24, False, [True, False, False, False], 2653, 'West', (9, 10))
Element 39: (0, (9, 10), ['.', '%', '', ''], [(14, 7), (12, 2), (12, 9)], [False, True, False, False], 22, False, [True, False, False, False], 2662, 'West', (8, 10))
Element 40: (0, (8, 10), ['.', '%', '', ''], [(13, 7), (12, 3), (12, 10)], [False, True, False, False], 20, False, [True, False, False, False], 2671, 'West', (7, 10))
Element 41: (0, (7, 10), ['.', '%', '', ''], [(13, 8), (12, 2), (12, 11)], [False, True, False, False], 18, False, [True, False, False, False], 2680, 'West', (6, 10))
Element 42: (0, (6, 10), ['.', '%', '', ''], [(12, 8), (12, 1), (12, 12)], [False, True, False, False], 16, False, [True, False, False, False], 2689, 'West', (5, 10))
Element 43: (0, (5, 10), ['.', '.', '', ''], [(12, 7), (12, 2), (11, 12)], [False, False, False, False], 14, False, [True, True, False, False], 2698, 'South', (5, 9))
Element 44: (0, (5, 9), ['.', '.', '', '%'], [(11, 7), (11, 2), (11, 11)], [False, False, False, True], 12, False, [True, True, False, False], 2717, 'South', (5, 8))
Element 45: (0, (5, 8), ['.', '%', '', 'F'], [(11, 6), (12, 2), (11, 10)], [False, True, False, False], 10, False, [True, False, False, False], 2736, 'East', (6, 8))
Element 46: (0, (6, 8), ['', '%', '%', '.'], [(11, 5), (12, 2), (11, 9)], [False, True, True, False], 8, False, [False, False, False, True], 3745, 'East', (7, 8))
Element 47: (0, (7, 8), ['', '%', '%', '.'], [(10, 5), (13, 2), (11, 10)], [False, True, True, False], 6, False, [False, False, False, True], 3764, 'East', (8, 8))
Element 48: (0, (8, 8), ['', '%', '%', '.'], [(10, 6), (14, 2), (10, 10)], [False, True, True, False], 4, False, [False, False, False, True], 3783, 'East', (9, 8))
