Element 1: (3, (15, 2), ['.', '.', '%', '%'], [(17, 11), (6, 5), (6, 11)], [False, False, True, True], 98, False, [True, True, False, False], 29, 'South', (15, 1))
Element 2: (3, (15, 1), ['.', '%', '', '%'], [(17, 10), (6, 4), (7, 11)], [False, True, False, True], 96, False, [True, False, False, False], 1058, 'West', (14, 1))
Element 3: (3, (14, 1), ['.', '%', '.', ''], [(17, 9), (6, 3), (8, 11)], [False, True, False, False], 94, False, [True, False, True, False], 2087, 'North', (14, 2))
Element 4: (3, (14, 2), ['.', '', '%', ''], [(18, 9), (6, 2), (9, 11)], [False, False, True, False], 92, False, [True, False, False, False], 2126, 'West', (13, 2))
Element 5: (3, (13, 2), ['.', '.', '%', ''], [(17, 9), (6, 1), (9, 12)], [False, False, True, False], 90, False, [True, True, False, False], 3145, 'South', (13, 1))
Element 6: (3, (13, 1), ['.', '%', '', ''], [(16, 9), (7, 1), (10, 12)], [False, True, False, False], 88, False, [True, False, False, False], 3184, 'West', (12, 1))
Element 7: (3, (12, 1), ['.', '%', '.', ''], [(15, 9), (8, 1), (11, 12)], [False, True, False, False], 86, False, [True, False, True, False], 3223, 'North', (12, 2))
Element 8: (3, (12, 2), ['.', '', '.', ''], [(15, 10), (7, 1), (12, 12)], [False, False, False, False], 84, False, [True, False, True, False], 3252, 'North', (12, 3))
Element 9: (3, (12, 3), ['.', '', '%', '%'], [(14, 10), (6, 1), (13, 12)], [False, False, True, True], 82, False, [True, False, False, False], 3281, 'West', (11, 3))
Element 10: (3, (11, 3), ['.', '.', '%', ''], [(14, 9), (5, 1), (14, 12)], [False, False, True, False], 80, False, [True, True, False, False], 3320, 'South', (11, 2))
Element 11: (3, (11, 2), ['.', '.', '', ''], [(14, 8), (5, 2), (15, 12)], [False, False, False, False], 78, False, [True, True, False, False], 3359, 'South', (11, 1))
Element 12: (3, (11, 1), ['%', '%', '', ''], [(14, 7), (5, 3), (16, 12)], [True, True, False, False], 76, False, [False, False, False, False], 3398, 'North', (11, 2))
Element 13: (3, (11, 2), ['.', '', '', ''], [(15, 7), (4, 3), (16, 13)], [False, False, False, False], 74, False, [True, False, False, False], 3427, 'West', (10, 2))
Element 14: (3, (10, 2), ['.', '%', '.', ''], [(16, 7), (4, 2), (15, 13)], [False, True, False, False], 72, False, [True, False, True, False], 3466, 'North', (10, 3))
Element 15: (3, (10, 3), ['.', '', '%', ''], [(17, 7), (4, 1), (14, 13)], [False, False, True, False], 70, False, [True, False, False, False], 3505, 'West', (9, 3))
Element 16: (3, (9, 3), ['%', '.', '%', ''], [(18, 7), (3, 1), (13, 13)], [True, False, True, False], 68, False, [False, True, False, False], 3544, 'South', (9, 2))
Element 17: (3, (9, 2), ['%', '%', '', ''], [(17, 7), (3, 2), (12, 13)], [True, True, False, False], 66, False, [False, False, False, False], 3573, 'North', (9, 3))
Element 18: (3, (9, 3), ['%', '', '%', ''], [(17, 6), (3, 3), (13, 13)], [True, False, True, False], 64, False, [False, False, False, False], 3592, 'East', (10, 3))
Element 19: (3, (10, 3), ['', '', '%', ''], [(16, 6), (3, 4), (14, 13)], [False, False, True, False], 62, False, [False, False, False, False], 3611, 'South', (10, 2))
Element 20: (3, (10, 2), ['', '%', '', ''], [(15, 6), (3, 5), (15, 13)], [False, True, False, False], 60, False, [False, False, False, False], 3630, 'West', (9, 2))
Element 21: (3, (9, 2), ['%', '%', '', ''], [(14, 6), (4, 5), (16, 13)], [True, True, False, False], 58, False, [False, False, False, False], 3649, 'East', (10, 2))
Element 22: (3, (10, 2), ['', '%', '', ''], [(13, 6), (4, 6), (16, 12)], [False, True, False, False], 56, False, [False, False, False, False], 3668, 'East', (11, 2))
Element 23: (3, (11, 2), ['', '', '', ''], [(13, 7), (5, 6), (16, 11)], [False, False, False, False], 54, False, [False, False, False, False], 3697, 'North', (11, 3))
