Element 1: (3, (18, 11), ['.', '%', '%', '%'], [(6, 8), (10, 10), (13, 2)], [False, True, True, True], 98, False, [True, False, False, False], 1019, 'West', (17, 11))
Element 2: (3, (17, 11), ['.', '.', '%', ''], [(5, 8), (11, 10), (14, 2)], [False, False, True, False], 96, False, [True, True, False, False], 1058, 'South', (17, 10))
Element 3: (3, (17, 10), ['%', '.', '', '%'], [(5, 9), (12, 10), (15, 2)], [True, False, False, True], 94, False, [False, True, False, False], 1097, 'South', (17, 9))
Element 4: (3, (17, 9), ['.', '%', '', '.'], [(5, 10), (13, 10), (15, 1)], [False, True, False, False], 92, False, [True, False, False, True], 1136, 'East', (18, 9))
Element 5: (3, (18, 9), ['', '%', '%', '%'], [(6, 10), (14, 10), (14, 1)], [False, True, True, True], 90, False, [False, False, False, False], 1175, 'West', (17, 9))
Element 6: (3, (17, 9), ['.', '%', '', ''], [(7, 10), (15, 10), (13, 1)], [False, True, False, False], 88, False, [True, False, False, False], 1204, 'West', (16, 9))
Element 7: (3, (16, 9), ['G', '%', '%', ''], [(8, 10), (15, 9), (12, 1)], [False, True, True, False], 86, False, [False, False, False, False], 1243, 'East', (17, 9))
Element 8: (3, (17, 9), ['', '%', '', ''], [(8, 11), (14, 9), (11, 1)], [False, True, False, False], 84, False, [False, False, False, False], 2262, 'North', (17, 10))
Element 9: (3, (17, 10), ['%', '', '', '%'], [(9, 11), (14, 8), (11, 2)], [True, False, False, True], 82, False, [False, False, False, False], 2291, 'North', (17, 11))
Element 10: (3, (17, 11), ['.', '', '%', ''], [(9, 12), (14, 7), (11, 3)], [False, False, True, False], 80, False, [True, False, False, False], 3310, 'West', (16, 11))
Element 11: (3, (16, 11), ['%', '%', '.', ''], [(10, 12), (15, 7), (12, 3)], [True, True, False, False], 78, False, [False, False, True, False], 3349, 'North', (16, 12))
Element 12: (3, (16, 12), ['.', '', '.', '%'], [(11, 12), (16, 7), (11, 3)], [False, False, False, True], 76, False, [True, False, True, False], 3378, 'North', (16, 13))
Element 13: (3, (16, 13), ['.', '', '%', '%'], [(12, 12), (17, 7), (10, 3)], [False, False, True, True], 74, False, [True, False, False, False], 3417, 'West', (15, 13))
Element 14: (3, (15, 13), ['.', '.', '%', ''], [(13, 12), (18, 7), (10, 2)], [False, False, True, False], 72, False, [True, True, False, False], 3456, 'South', (15, 12))
Element 15: (3, (15, 12), ['G', '%', '', ''], [(14, 12), (17, 7), (9, 2)], [False, True, False, False], 70, False, [False, False, False, False], 3485, 'North', (15, 13))
Element 16: (3, (15, 13), ['G', '', '%', ''], [(14, 13), (17, 6), (9, 3)], [False, False, True, False], 68, False, [False, False, False, False], 3514, 'South', (15, 12))
Element 17: (3, (15, 12), ['', '%', '', ''], [(13, 13), (16, 6), (9, 2)], [False, True, False, False], 66, False, [False, False, False, False], 3533, 'North', (15, 13))
Element 18: (3, (15, 13), ['', '', '%', ''], [(12, 13), (15, 6), (10, 2)], [False, False, True, False], 64, False, [False, False, False, False], 3552, 'East', (16, 13))
Element 19: (3, (16, 13), ['', '', '%', '%'], [(13, 13), (14, 6), (10, 3)], [False, False, True, True], 62, False, [False, False, False, False], 3561, 'South', (16, 12))
Element 20: (3, (16, 12), ['', '', '', '%'], [(14, 13), (13, 6), (9, 3)], [False, False, False, True], 60, False, [False, False, False, False], 3570, 'West', (15, 12))
Element 21: (3, (15, 12), ['', '%', 'G', ''], [(15, 13), (13, 7), (10, 3)], [False, True, False, False], 58, False, [False, False, False, False], 3579, 'East', (16, 12))
Element 22: (3, (16, 12), ['', '', 'G', '%'], [(16, 13), (13, 8), (11, 3)], [False, False, False, True], 56, False, [False, False, False, False], 3588, 'South', (16, 11))
Element 23: (3, (16, 11), ['%', '%', 'G', ''], [(16, 12), (13, 9), (11, 2)], [True, True, False, False], 54, False, [False, False, False, False], 3597, 'East', (17, 11))
Element 24: (3, (17, 11), ['G', '', '%', ''], [(16, 11), (12, 9), (10, 2)], [False, False, True, False], 52, False, [False, False, False, False], 3606, 'East', (18, 11))
Element 25: (3, (18, 11), ['G', '%', '%', '%'], [(17, 11), (12, 8), (11, 2)], [False, True, True, True], 50, False, [False, False, False, False], 3615, 'Stop', (18, 11))
Element 26: (3, (18, 11), ['', '%', '%', '%'], [(17, 10), (12, 7), (11, 1)], [False, True, True, True], 48, False, [False, False, False, False], 3624, 'West', (17, 11))
Element 27: (3, (17, 11), ['', '', '%', ''], [(17, 9), (12, 6), (12, 1)], [False, False, True, False], 46, False, [False, False, False, False], 3633, 'South', (17, 10))
