Element 1: (0, (1, 10), ['%', '.', '%', '.'], [(10, 11), (11, 5), (13, 7)], [True, False, True, False], 98, False, [False, True, False, True], 0, 'East', (2, 10))
Element 2: (0, (2, 10), ['', '.', '.', '.'], [(11, 11), (12, 5), (14, 7)], [False, False, False, False], 96, False, [False, True, True, True], 39, 'East', (3, 10))
Element 3: (0, (3, 10), ['', '.', '.', '.'], [(12, 11), (13, 5), (15, 7)], [False, False, False, False], 94, False, [False, True, True, True], 78, 'East', (4, 10))
Element 4: (0, (4, 10), ['', '.', '.', '.'], [(13, 11), (13, 6), (16, 7)], [False, False, False, False], 92, False, [False, True, True, True], 117, 'East', (5, 10))
Element 5: (0, (5, 10), ['', '.', '.', '.'], [(13, 12), (14, 6), (17, 7)], [False, False, False, False], 90, False, [False, True, True, True], 156, 'East', (6, 10))
Element 6: (0, (6, 10), ['', '%', '.', '.'], [(14, 12), (15, 6), (18, 7)], [False, True, False, False], 88, False, [False, False, True, True], 195, 'East', (7, 10))
Element 7: (0, (7, 10), ['', '%', '.', '.'], [(15, 12), (16, 6), (17, 7)], [False, True, False, False], 86, False, [False, False, True, True], 224, 'East', (8, 10))
Element 8: (0, (8, 10), ['', '%', 'F', '.'], [(16, 12), (17, 6), (16, 7)], [False, True, False, False], 84, False, [False, False, False, True], 253, 'North', (8, 11))
Element 9: (0, (8, 11), ['.', '', '%', '.'], [(16, 13), (17, 7), (15, 7)], [False, False, True, False], 82, False, [True, False, False, True], 1262, 'East', (9, 11))
Element 10: (0, (9, 11), ['', '.', 'F', ''], [(15, 13), (18, 7), (16, 7)], [False, False, False, False], 80, False, [False, True, False, False], 1281, 'North', (9, 12))
Element 11: (0, (9, 12), ['%', '', '%', '.'], [(14, 13), (17, 7), (16, 6)], [True, False, True, False], 78, False, [False, False, False, True], 2290, 'East', (10, 12))
Element 12: (0, (10, 12), ['', '', '%', '.'], [(13, 13), (16, 7), (17, 6)], [False, False, True, False], 76, False, [False, False, False, True], 2309, 'East', (11, 12))
Element 13: (0, (11, 12), ['', '', '%', '.'], [(12, 13), (15, 7), (16, 6)], [False, False, True, False], 74, False, [False, False, False, True], 2328, 'East', (12, 12))
Element 14: (0, (12, 12), ['', '', '', ''], [(13, 13), (14, 7), (15, 6)], [False, False, False, False], 72, False, [False, False, False, False], 2337, 'East', (13, 12))
Element 15: (0, (13, 12), ['', '', '', ''], [(14, 13), (14, 8), (14, 6)], [False, False, False, False], 70, False, [False, False, False, False], 2346, 'East', (14, 12))
Element 16: (0, (14, 12), ['', '%', '', ''], [(15, 13), (14, 9), (13, 6)], [False, True, False, False], 68, False, [False, False, False, False], 2355, 'East', (15, 12))
Element 17: (0, (15, 12), ['', '%', '', ''], [(16, 13), (15, 9), (12, 6)], [False, True, False, False], 66, False, [False, False, False, False], 2374, 'East', (16, 12))
Element 18: (0, (16, 12), ['', '.', '', '%'], [(15, 13), (16, 9), (12, 7)], [False, False, False, True], 64, False, [False, True, False, False], 2393, 'South', (16, 11))
Element 19: (0, (16, 11), ['%', '%', '', '.'], [(14, 13), (17, 9), (12, 8)], [True, True, False, False], 62, False, [False, False, False, True], 2422, 'East', (17, 11))
Element 20: (0, (17, 11), ['', '.', '%', '.'], [(14, 12), (18, 9), (13, 8)], [False, False, True, False], 60, False, [False, True, False, True], 2451, 'East', (18, 11))
Element 21: (0, (18, 11), ['', '%', '%', '%'], [(15, 12), (17, 9), (13, 9)], [False, True, True, True], 58, False, [False, False, False, False], 2470, 'West', (17, 11))
Element 22: (0, (17, 11), ['', 'G', '%', ''], [(15, 13), (17, 10), (13, 10)], [False, False, True, False], 56, False, [False, False, False, False], 2489, 'West', (16, 11))
Element 23: (0, (16, 11), ['%', '%', '', 'G'], [(15, 12), (17, 11), (14, 10)], [True, True, False, False], 54, False, [False, False, False, False], 2498, 'North', (16, 12))
Element 24: (0, (16, 12), ['', '', '', '%'], [(14, 12), (18, 11), (15, 10)], [False, False, False, True], 52, False, [False, False, False, False], 2507, 'South', (16, 11))
Element 25: (0, (16, 11), ['%', '%', '', 'G'], [(14, 13), (17, 11), (15, 9)], [True, True, False, False], 50, False, [False, False, False, False], 2506, 'North', (16, 12))
Element 26: (0, (16, 12), ['', 'G', '', '%'], [(14, 12), (16, 11), (16, 9)], [False, False, False, True], 48, False, [False, False, False, False], 2505, 'North', (16, 13))
Element 27: (0, (16, 13), ['', 'G', '%', '%'], [(13, 12), (16, 12), (17, 9)], [False, False, True, True], 46, False, [False, False, False, False], 2504, 'West', (15, 13))
Element 28: (0, (15, 13), ['', '', '%', 'G'], [(13, 13), (16, 13), (18, 9)], [False, False, True, False], 44, False, [False, False, False, False], 2503, 'West', (14, 13))
Element 29: (0, (14, 13), ['', '', '%', 'G'], [(13, 12), (15, 13), (17, 9)], [False, False, True, False], 42, False, [False, False, False, False], 2502, 'West', (13, 13))
Element 30: (0, (13, 13), ['', '', '%', ''], [(12, 12), (15, 12), (17, 10)], [False, False, True, False], 40, False, [False, False, False, False], 2501, 'West', (12, 13))
