Element 1: (2, (5, 8), ['.', '%', '.', 'F'], [(14, 10), (2, 9), (16, 11)], [False, True, False, False], 98, False, [True, False, True, False], 19, 'East', (6, 8))
Element 2: (2, (6, 8), ['', '%', '%', '.'], [(15, 10), (3, 9), (17, 11)], [False, True, True, False], 96, False, [False, False, False, True], 1048, 'East', (7, 8))
Element 3: (2, (7, 8), ['', '%', '%', '.'], [(15, 9), (4, 9), (18, 11)], [False, True, True, False], 94, False, [False, False, False, True], 1087, 'East', (8, 8))
Element 4: (2, (8, 8), ['', '%', '%', '.'], [(16, 9), (5, 9), (17, 11)], [False, True, True, False], 92, False, [False, False, False, True], 1116, 'East', (9, 8))
Element 5: (2, (9, 8), ['', '.', '%', 'F'], [(17, 9), (5, 10), (17, 10)], [False, False, True, False], 90, False, [False, True, False, False], 1155, 'East', (10, 8))
Element 6: (2, (10, 8), ['', '.', '%', '%'], [(18, 9), (6, 10), (17, 11)], [False, False, True, True], 88, False, [False, True, False, False], 2174, 'South', (10, 7))
Element 7: (2, (10, 7), ['.', '.', '', '.'], [(17, 9), (7, 10), (16, 11)], [False, False, False, False], 86, False, [True, True, False, True], 2193, 'East', (11, 7))
Element 8: (2, (11, 7), ['', '.', '%', '.'], [(17, 10), (8, 10), (16, 12)], [False, False, True, False], 84, False, [False, True, False, True], 2222, 'East', (12, 7))
Element 9: (2, (12, 7), ['', '.', '.', '.'], [(17, 11), (8, 11), (16, 13)], [False, False, False, False], 82, False, [False, True, True, True], 3241, 'East', (13, 7))
Element 10: (2, (13, 7), ['', '.', '.', '.'], [(18, 11), (9, 11), (15, 13)], [False, False, False, False], 80, False, [False, True, True, True], 3270, 'East', (14, 7))
Element 11: (2, (14, 7), ['', '.', '.', '.'], [(17, 11), (9, 12), (15, 12)], [False, False, False, False], 78, False, [False, True, True, True], 4289, 'East', (15, 7))
Element 12: (2, (15, 7), ['', '.', '%', '.'], [(16, 11), (10, 12), (14, 12)], [False, False, True, False], 76, False, [False, True, False, True], 4318, 'East', (16, 7))
Element 13: (2, (16, 7), ['', '.', '%', '.'], [(16, 12), (11, 12), (14, 13)], [False, False, True, False], 74, False, [False, True, False, True], 4347, 'East', (17, 7))
Element 14: (2, (17, 7), ['', '.', '%', '.'], [(16, 13), (12, 12), (13, 13)], [False, False, True, False], 72, False, [False, True, False, True], 4376, 'East', (18, 7))
Element 15: (2, (18, 7), ['', '%', '%', '%'], [(15, 13), (12, 13), (13, 12)], [False, True, True, True], 70, False, [False, False, False, False], 4405, 'West', (17, 7))
Element 16: (2, (17, 7), ['', '.', '%', ''], [(15, 12), (13, 13), (13, 11)], [False, False, True, False], 68, False, [False, True, False, False], 4414, 'South', (17, 6))
Element 17: (2, (17, 6), ['.', '%', '', '%'], [(14, 12), (14, 13), (12, 11)], [False, True, False, True], 66, False, [True, False, False, False], 4433, 'West', (16, 6))
Element 18: (2, (16, 6), ['.', '%', '', ''], [(13, 12), (15, 13), (12, 10)], [False, True, False, False], 64, False, [True, False, False, False], 4452, 'West', (15, 6))
Element 19: (2, (15, 6), ['.', '%', '', ''], [(13, 13), (16, 13), (12, 9)], [False, True, False, False], 62, False, [True, False, False, False], 4471, 'West', (14, 6))
Element 20: (2, (14, 6), ['.', '%', '', ''], [(14, 13), (16, 12), (13, 9)], [False, True, False, False], 60, False, [True, False, False, False], 4490, 'West', (13, 6))
Element 21: (2, (13, 6), ['.', '.', '', ''], [(13, 13), (16, 11), (14, 9)], [False, False, False, False], 58, False, [True, True, False, False], 4509, 'South', (13, 5))
Element 22: (2, (13, 5), ['.', '%', '', '%'], [(12, 13), (17, 11), (14, 8)], [False, True, False, True], 56, False, [True, False, False, False], 4528, 'West', (12, 5))
Element 23: (2, (12, 5), ['.', '%', '.', ''], [(12, 12), (18, 11), (13, 8)], [False, True, False, False], 54, False, [True, False, True, False], 4547, 'North', (12, 6))
Element 24: (2, (12, 6), ['.', '', '', ''], [(12, 11), (17, 11), (12, 8)], [False, False, False, False], 52, False, [True, False, False, False], 4566, 'West', (11, 6))
Element 25: (2, (11, 6), ['.', '.', '', ''], [(11, 11), (17, 10), (12, 7)], [False, False, False, False], 50, False, [True, True, False, False], 4585, 'South', (11, 5))
Element 26: (2, (11, 5), ['.', '%', '', ''], [(11, 10), (17, 9), (13, 7)], [False, True, False, False], 48, False, [True, False, False, False], 4604, 'West', (10, 5))
Element 27: (2, (10, 5), ['.', '%', '.', ''], [(11, 9), (18, 9), (14, 7)], [False, True, False, False], 46, False, [True, False, True, False], 4623, 'North', (10, 6))
Element 28: (2, (10, 6), ['.', '', '', ''], [(12, 9), (17, 9), (15, 7)], [False, False, False, False], 44, False, [True, False, False, False], 4632, 'West', (9, 6))
Element 29: (2, (9, 6), ['.', '.', '.', ''], [(13, 9), (16, 9), (16, 7)], [False, False, False, False], 42, False, [True, True, True, False], 4641, 'North', (9, 7))
Element 30: (2, (9, 7), ['%', '', '', ''], [(14, 9), (15, 9), (17, 7)], [True, False, False, False], 40, False, [False, False, False, False], 4650, 'South', (9, 6))
Element 31: (2, (9, 6), ['.', '.', '', ''], [(14, 8), (15, 10), (18, 7)], [False, False, False, False], 38, False, [True, True, False, False], 4649, 'South', (9, 5))
Element 32: (2, (9, 5), ['.', '%', '', ''], [(14, 7), (14, 10), (17, 7)], [False, True, False, False], 36, False, [True, False, False, False], 4658, 'West', (8, 5))
Element 33: (2, (8, 5), ['.', '%', '.', ''], [(15, 7), (14, 9), (17, 6)], [False, True, False, False], 34, False, [True, False, True, False], 4667, 'North', (8, 6))
Element 34: (2, (8, 6), ['.', '', '%', ''], [(16, 7), (14, 8), (16, 6)], [False, False, True, False], 32, False, [True, False, False, False], 4676, 'West', (7, 6))
Element 35: (2, (7, 6), ['.', '.', '%', ''], [(17, 7), (14, 7), (15, 6)], [False, False, True, False], 30, False, [True, True, False, False], 4685, 'South', (7, 5))
Element 36: (2, (7, 5), ['.', '%', '', ''], [(18, 7), (15, 7), (14, 6)], [False, True, False, False], 28, False, [True, False, False, False], 4694, 'West', (6, 5))
Element 37: (2, (6, 5), ['.', 'F', '.', ''], [(17, 7), (16, 7), (13, 6)], [False, False, False, False], 26, False, [True, False, True, False], 4703, 'South', (6, 4))
Element 38: #1#
