Element 1: (2, (6, 5), ['.', 'F', '.', '.'], [(15, 2), (3, 3), (15, 13)], [False, False, False, False], 98, False, [True, False, True, True], 19, 'South', (6, 4))
Element 2: (2, (6, 4), ['%', '.', '', '%'], [(15, 1), (4, 3), (16, 13)], [True, False, False, True], 96, False, [False, True, False, False], 1048, 'South', (6, 3))
Element 3: (2, (6, 3), ['G', '.', '', '%'], [(14, 1), (5, 3), (16, 12)], [False, False, False, True], 94, False, [False, True, False, False], 1087, 'South', (6, 2))
Element 4: (2, (6, 2), ['G', '.', '', '%'], [(13, 1), (5, 2), (16, 11)], [False, False, False, True], 92, False, [False, True, False, False], 1126, 'South', (6, 1))
Element 5: (2, (6, 1), ['G', '%', '', '.'], [(13, 2), (5, 1), (17, 11)], [False, True, False, False], 90, False, [False, False, False, True], 1165, 'East', (7, 1))
Element 6: (2, (7, 1), ['', '%', '%', '.'], [(12, 2), (4, 1), (18, 11)], [False, True, True, False], 88, False, [False, False, False, True], 1204, 'East', (8, 1))
Element 7: (2, (8, 1), ['', '%', '%', '%'], [(12, 3), (4, 2), (17, 11)], [False, True, True, True], 86, False, [False, False, False, False], 1233, 'West', (7, 1))
Element 8: (2, (7, 1), ['', '%', '%', ''], [(11, 3), (3, 2), (17, 10)], [False, True, True, False], 84, False, [False, False, False, False], 1262, 'West', (6, 1))
Element 9: (2, (6, 1), ['', '%', '', ''], [(11, 2), (3, 1), (17, 9)], [False, True, False, False], 82, False, [False, False, False, False], 1291, 'North', (6, 2))
Element 10: (2, (6, 2), ['', '', '', '%'], [(11, 1), (2, 1), (18, 9)], [False, False, False, True], 80, False, [False, False, False, False], 1320, 'North', (6, 3))
Element 11: (2, (6, 3), ['', '', '', '%'], [(12, 1), (2, 2), (17, 9)], [False, False, False, True], 78, False, [False, False, False, False], 1339, 'North', (6, 4))
Element 12: (2, (6, 4), ['%', '', '', '%'], [(11, 1), (1, 2), (16, 9)], [True, False, False, True], 76, False, [False, False, False, False], 1358, 'North', (6, 5))
Element 13: (2, (6, 5), ['.', '', '.', '.'], [(11, 2), (1, 1), (15, 9)], [False, False, False, False], 74, False, [True, False, True, True], 1377, 'East', (7, 5))
Element 14: (2, (7, 5), ['', '%', '.', '.'], [(10, 2), (1, 2), (15, 10)], [False, True, False, False], 72, False, [False, False, True, True], 1406, 'East', (8, 5))
Element 15: (2, (8, 5), ['', '%', '.', '.'], [(10, 3), (2, 2), (14, 10)], [False, True, False, False], 70, False, [False, False, True, True], 1435, 'East', (9, 5))
