Element 1: (0, (17, 10), ['%', '.', '.', '%'], [(2, 7), (4, 3), (12, 12)], [True, False, False, True], 98, False, [False, True, True, False], 0, 'North', (17, 11))
Element 2: (0, (17, 11), ['.', '', '%', '.'], [(3, 7), (5, 3), (13, 12)], [False, False, True, False], 96, False, [True, False, False, True], 39, 'East', (18, 11))
Element 3: (0, (18, 11), ['', '%', '%', '%'], [(4, 7), (6, 3), (14, 12)], [False, True, True, True], 94, False, [False, False, False, False], 78, 'West', (17, 11))
Element 4: (0, (17, 11), ['.', '', '%', ''], [(4, 8), (6, 4), (15, 12)], [False, False, True, False], 92, False, [True, False, False, False], 1097, 'West', (16, 11))
Element 5: (0, (16, 11), ['%', '%', 'G', ''], [(5, 8), (6, 5), (16, 12)], [True, True, False, False], 90, False, [False, False, False, False], 1136, 'East', (17, 11))
Element 6: (0, (17, 11), ['', '', '%', ''], [(6, 8), (7, 5), (16, 13)], [False, False, True, False], 88, False, [False, False, False, False], 2155, 'South', (17, 10))
Element 7: (0, (17, 10), ['%', '.', '', '%'], [(7, 8), (8, 5), (15, 13)], [True, False, False, True], 86, False, [False, True, False, False], 2184, 'South', (17, 9))
Element 8: (0, (17, 9), ['.', '%', '', '.'], [(8, 8), (9, 5), (14, 13)], [False, True, False, False], 84, False, [True, False, False, True], 2223, 'East', (18, 9))
Element 9: (0, (18, 9), ['', '%', '%', '%'], [(9, 8), (10, 5), (13, 13)], [False, True, True, True], 82, False, [False, False, False, False], 2262, 'West', (17, 9))
Element 10: (0, (17, 9), ['.', '%', '', ''], [(10, 8), (11, 5), (12, 13)], [False, True, False, False], 80, False, [True, False, False, False], 3281, 'West', (16, 9))
Element 11: (0, (16, 9), ['.', '%', '%', ''], [(10, 7), (12, 5), (13, 13)], [False, True, True, False], 78, False, [True, False, False, False], 3310, 'West', (15, 9))
Element 12: (0, (15, 9), ['.', '%', '.', ''], [(11, 7), (13, 5), (14, 13)], [False, True, False, False], 76, False, [True, False, True, False], 3339, 'North', (15, 10))
Element 13: (0, (15, 10), ['.', '', '%', '%'], [(12, 7), (13, 6), (15, 13)], [False, False, True, True], 74, False, [True, False, False, False], 3368, 'West', (14, 10))
Element 14: (0, (14, 10), ['.', '.', '%', ''], [(13, 7), (14, 6), (16, 13)], [False, False, True, False], 72, False, [True, True, False, False], 3397, 'South', (14, 9))
Element 15: (0, (14, 9), ['.', '.', '', ''], [(14, 7), (15, 6), (16, 12)], [False, False, False, False], 70, False, [True, True, False, False], 3426, 'South', (14, 8))
Element 16: (0, (14, 8), ['.', '', '', '%'], [(15, 7), (16, 6), (16, 11)], [False, False, False, True], 68, False, [True, False, False, False], 3455, 'West', (13, 8))
