Element 1: (2, (7, 11), ['.', '.', '%', 'F'], [(13, 10), (5, 6), (17, 6)], [False, False, True, False], 98, False, [True, True, False, False], 19, 'East', (8, 11))
Element 2: (2, (8, 11), ['', '.', '%', '.'], [(14, 10), (6, 6), (17, 7)], [False, False, True, False], 96, False, [False, True, False, True], 1048, 'East', (9, 11))
Element 3: (2, (9, 11), ['', '.', 'F', '.'], [(15, 10), (7, 6), (18, 7)], [False, False, False, False], 94, False, [False, True, False, True], 1087, 'North', (9, 12))
Element 4: (2, (9, 12), ['%', '', '%', '.'], [(15, 9), (8, 6), (17, 7)], [True, False, True, False], 92, False, [False, False, False, True], 2106, 'East', (10, 12))
Element 5: (2, (10, 12), ['', '.', '%', '.'], [(16, 9), (9, 6), (16, 7)], [False, False, True, False], 90, False, [False, True, False, True], 2145, 'East', (11, 12))
Element 6: (2, (11, 12), ['', '.', '%', '.'], [(17, 9), (10, 6), (16, 6)], [False, False, True, False], 88, False, [False, True, False, True], 2184, 'East', (12, 12))
Element 7: (2, (12, 12), ['', '.', '.', '.'], [(18, 9), (11, 6), (15, 6)], [False, False, False, False], 86, False, [False, True, True, True], 2223, 'East', (13, 12))
Element 8: (2, (13, 12), ['', '.', '.', '.'], [(17, 9), (12, 6), (15, 7)], [False, False, False, False], 84, False, [False, True, True, True], 2252, 'East', (14, 12))
Element 9: (2, (14, 12), ['', '%', '.', '.'], [(17, 10), (13, 6), (14, 7)], [False, True, False, False], 82, False, [False, False, True, True], 2291, 'East', (15, 12))
Element 10: (2, (15, 12), ['', '%', '.', '.'], [(17, 11), (14, 6), (14, 8)], [False, True, False, False], 80, False, [False, False, True, True], 2330, 'East', (16, 12))
Element 11: (2, (16, 12), ['', '.', '.', '%'], [(18, 11), (15, 6), (14, 9)], [False, False, False, True], 78, False, [False, True, True, False], 2359, 'North', (16, 13))
Element 12: (2, (16, 13), ['.', '', '%', '%'], [(17, 11), (16, 6), (13, 9)], [False, False, True, True], 76, False, [True, False, False, False], 2378, 'West', (15, 13))
Element 13: (2, (15, 13), ['.', '', '%', ''], [(16, 11), (17, 6), (13, 8)], [False, False, True, False], 74, False, [True, False, False, False], 2407, 'West', (14, 13))
Element 14: (2, (14, 13), ['.', '', '%', ''], [(16, 12), (17, 7), (13, 7)], [False, False, True, False], 72, False, [True, False, False, False], 2426, 'West', (13, 13))
Element 15: (2, (13, 13), ['.', '', '%', ''], [(16, 13), (18, 7), (12, 7)], [False, False, True, False], 70, False, [True, False, False, False], 2445, 'West', (12, 13))
Element 16: (2, (12, 13), ['%', '', '%', ''], [(15, 13), (17, 7), (12, 8)], [True, False, True, False], 68, False, [False, False, False, False], 2464, 'East', (13, 13))
Element 17: (2, (13, 13), ['', '', '%', ''], [(15, 12), (16, 7), (12, 9)], [False, False, True, False], 66, False, [False, False, False, False], 2473, 'East', (14, 13))
Element 18: (2, (14, 13), ['', 'G', '%', ''], [(14, 12), (15, 7), (11, 9)], [False, False, True, False], 64, False, [False, False, False, False], 2482, 'East', (15, 13))
Element 19: (2, (15, 13), ['G', '', '%', ''], [(14, 13), (14, 7), (11, 10)], [False, False, True, False], 62, False, [False, False, False, False], 2491, 'East', (16, 13))
Element 20: (2, (16, 13), ['', '', '%', '%'], [(13, 13), (14, 8), (11, 11)], [False, False, True, True], 60, False, [False, False, False, False], 2500, 'South', (16, 12))
Element 21: (2, (16, 12), ['', '', '', '%'], [(13, 12), (14, 9), (12, 11)], [False, False, False, True], 58, False, [False, False, False, False], 2509, 'South', (16, 11))
Element 22: (2, (16, 11), ['%', '%', '', ''], [(12, 12), (15, 9), (13, 11)], [True, True, False, False], 56, False, [False, False, False, False], 2518, 'East', (17, 11))
Element 23: (2, (17, 11), ['', '', '%', ''], [(12, 13), (16, 9), (13, 12)], [False, False, True, False], 54, False, [False, False, False, False], 2517, 'East', (18, 11))
Element 24: (2, (18, 11), ['', '%', '%', '%'], [(12, 12), (17, 9), (14, 12)], [False, True, True, True], 52, False, [False, False, False, False], 2516, 'West', (17, 11))
Element 25: (2, (17, 11), ['', '', '%', ''], [(12, 11), (18, 9), (15, 12)], [False, False, True, False], 50, False, [False, False, False, False], 2515, 'South', (17, 10))
Element 26: (2, (17, 10), ['%', 'G', '', '%'], [(13, 11), (17, 9), (16, 12)], [True, False, False, True], 48, False, [False, False, False, False], 2514, 'North', (17, 11))
Element 27: (2, (17, 11), ['', 'G', '%', ''], [(12, 11), (17, 10), (16, 13)], [False, False, True, False], 46, False, [False, False, False, False], 2513, 'West', (16, 11))
Element 28: (2, (16, 11), ['%', '%', '', 'G'], [(11, 11), (17, 11), (15, 13)], [True, True, False, False], 44, False, [False, False, False, False], 2512, 'North', (16, 12))
Element 29: (2, (16, 12), ['', '', '', '%'], [(10, 11), (18, 11), (14, 13)], [False, False, False, True], 42, False, [False, False, False, False], 2521, 'West', (15, 12))
Element 30: (2, (15, 12), ['', '%', '', ''], [(10, 10), (17, 11), (13, 13)], [False, True, False, False], 40, False, [False, False, False, False], 2530, 'North', (15, 13))
Element 31: (2, (15, 13), ['', '', '%', ''], [(9, 10), (16, 11), (12, 13)], [False, False, True, False], 38, False, [False, False, False, False], 2539, 'South', (15, 12))
Element 32: (2, (15, 12), ['', '%', '', 'G'], [(8, 10), (16, 12), (12, 12)], [False, True, False, False], 36, False, [False, False, False, False], 2548, 'West', (14, 12))
Element 33: (2, (14, 12), ['', '%', '', ''], [(7, 10), (16, 13), (11, 12)], [False, True, False, False], 34, False, [False, False, False, False], 2557, 'North', (14, 13))
Element 34: (2, (14, 13), ['', '', '%', 'G'], [(6, 10), (15, 13), (10, 12)], [False, False, True, False], 32, False, [False, False, False, False], 2566, 'South', (14, 12))
Element 35: (2, (14, 12), ['', '%', '', 'G'], [(6, 11), (15, 12), (10, 11)], [False, True, False, False], 30, False, [False, False, False, False], 2575, 'West', (13, 12))
Element 36: (2, (13, 12), ['', '', '', 'G'], [(6, 12), (14, 12), (10, 10)], [False, False, False, False], 28, False, [False, False, False, False], 2584, 'North', (13, 13))
Element 37: (2, (13, 13), ['', '', '%', 'G'], [(5, 12), (14, 13), (9, 10)], [False, False, True, False], 26, False, [False, False, False, False], 2593, 'South', (13, 12))
Element 38: (2, (13, 12), ['', '', 'G', ''], [(5, 13), (13, 13), (9, 11)], [False, False, False, False], 24, False, [False, False, False, False], 2602, 'South', (13, 11))
Element 39: (2, (13, 11), ['', '', 'G', '%'], [(4, 13), (13, 12), (9, 12)], [False, False, False, True], 22, False, [False, False, False, False], 2611, 'South', (13, 10))
Element 40: (2, (13, 10), ['', '', 'G', ''], [(3, 13), (13, 11), (9, 11)], [False, False, False, False], 20, False, [False, False, False, False], 2620, 'East', (14, 10))
Element 41: (2, (14, 10), ['G', '', '%', ''], [(2, 13), (13, 10), (8, 11)], [False, False, True, False], 18, False, [False, False, False, False], 2629, 'East', (15, 10))
Element 42: (2, (15, 10), ['G', '', '%', '%'], [(1, 13), (14, 10), (8, 10)], [False, False, True, True], 16, False, [False, False, False, False], 2638, 'South', (15, 9))
Element 43: (2, (15, 9), ['', '%', 'G', ''], [(2, 13), (15, 10), (7, 10)], [False, True, False, False], 14, False, [False, False, False, False], 2637, 'East', (16, 9))
Element 44: (2, (16, 9), ['', '%', '%', ''], [(3, 13), (14, 10), (7, 11)], [False, True, True, False], 12, False, [False, False, False, False], 2636, 'East', (17, 9))
Element 45: (2, (17, 9), ['', '%', '', ''], [(4, 13), (13, 10), (6, 11)], [False, True, False, False], 10, False, [False, False, False, False], 2635, 'East', (18, 9))
Element 46: (2, (18, 9), ['', '%', '%', '%'], [(5, 13), (13, 9), (5, 11)], [False, True, True, True], 8, False, [False, False, False, False], 2644, 'West', (17, 9))
Element 47: (2, (17, 9), ['', '%', '', ''], [(5, 12), (13, 8), (5, 10)], [False, True, False, False], 6, False, [False, False, False, False], 2653, 'West', (16, 9))
Element 48: (2, (16, 9), ['', '%', '%', ''], [(5, 11), (13, 7), (5, 9)], [False, True, True, False], 4, False, [False, False, False, False], 2662, 'West', (15, 9))
