Element 1: (0, (12, 7), ['.', 'G', '.', '.'], [(2, 10), (12, 6), (16, 4)], [False, False, False, False], 98, False, [True, False, True, True], 0, 'East', (13, 7))
Element 15: (0, (13, 8), ['.', '', '.', ''], [(14, 12), (17, 9), (18, 3)], [False, False, False, False], 70, False, [True, False, True, False], 2326, 'North', (13, 9))
Element 16: (0, (13, 9), ['.', '', '.', ''], [(15, 12), (18, 9), (17, 3)], [False, False, False, False], 68, False, [True, False, True, False], 2355, 'North', (13, 10))
Element 17: (0, (13, 10), ['.', '', '.', '.'], [(16, 12), (17, 9), (16, 3)], [False, False, False, False], 66, False, [True, False, True, True], 2374, 'East', (14, 10))
Element 18: (0, (14, 10), ['', '', '%', '.'], [(16, 13), (17, 10), (16, 4)], [False, False, True, False], 64, False, [False, False, False, True], 2403, 'East', (15, 10))
Element 19: (0, (15, 10), ['', '', '%', '%'], [(15, 13), (17, 11), (15, 4)], [False, False, True, True], 62, False, [False, False, False, False], 2432, 'South', (15, 9))
Element 20: (0, (15, 9), ['', '%', '', ''], [(14, 13), (18, 11), (14, 4)], [False, True, False, False], 60, False, [False, False, False, False], 2451, 'East', (16, 9))
Element 21: (0, (16, 9), ['', '%', '%', ''], [(13, 13), (17, 11), (15, 4)], [False, True, True, False], 58, False, [False, False, False, False], 2460, 'East', (17, 9))
Element 22: (0, (17, 9), ['', '%', '', ''], [(12, 13), (16, 11), (16, 4)], [False, True, False, False], 56, False, [False, False, False, False], 2479, 'East', (18, 9))
Element 23: (0, (18, 9), ['', '%', '%', '%'], [(13, 13), (16, 12), (16, 4)], [False, True, True, True], 54, False, [False, False, False, False], 2478, 'West', (17, 9))
Element 24: (0, (17, 9), ['', '%', '', ''], [(14, 13), (16, 13), (16, 3)], [False, True, False, False], 52, False, [False, False, False, False], 2477, 'North', (17, 10))
Element 25: (0, (17, 10), ['%', '', '', '%'], [(15, 13), (16, 12), (17, 3)], [True, False, False, True], 50, False, [False, False, False, False], 2476, 'North', (17, 11))
Element 26: (0, (17, 11), ['', '', '%', ''], [(16, 13), (15, 12), (18, 3)], [False, False, True, False], 48, False, [False, False, False, False], 2475, 'East', (18, 11))
Element 27: (0, (18, 11), ['', '%', '%', '%'], [(16, 12), (15, 13), (17, 3)], [False, True, True, True], 46, False, [False, False, False, False], 2474, 'West', (17, 11))
Element 28: (0, (17, 11), ['G', '', '%', ''], [(16, 11), (14, 13), (16, 3)], [False, False, True, False], 44, False, [False, False, False, False], 2473, 'South', (17, 10))
Element 29: (0, (17, 10), ['%', '', 'G', '%'], [(17, 11), (14, 12), (16, 4)], [True, False, False, True], 42, False, [False, False, False, False], 2472, 'South', (17, 9))
Element 30: (0, (17, 9), ['', '%', '', ''], [(18, 11), (13, 12), (15, 4)], [False, True, False, False], 40, False, [False, False, False, False], 2471, 'North', (17, 10))
Element 31: (0, (17, 10), ['%', '', 'G', '%'], [(17, 11), (13, 11), (14, 4)], [True, False, False, True], 38, False, [False, False, False, False], 2480, 'South', (17, 9))
Element 32: (0, (17, 9), ['', '%', 'G', ''], [(17, 10), (12, 11), (15, 4)], [False, True, False, False], 36, False, [False, False, False, False], 2489, 'West', (16, 9))
Element 33: (0, (16, 9), ['', '%', '%', 'G'], [(17, 9), (12, 10), (16, 4)], [False, True, True, False], 34, False, [False, False, False, False], 2498, 'West', (15, 9))
Element 34: (0, (15, 9), ['', '%', '', ''], [(18, 9), (12, 9), (16, 4)], [False, True, False, False], 32, False, [False, False, False, False], 2507, 'West', (14, 9))
Element 35: (0, (14, 9), ['', '', '', ''], [(17, 9), (12, 8), (16, 3)], [False, False, False, False], 30, False, [False, False, False, False], 2516, 'South', (14, 8))
Element 36: (0, (14, 8), ['G', '', '', '%'], [(16, 9), (13, 8), (17, 3)], [False, False, False, True], 28, False, [False, False, False, False], 2515, 'North', (14, 9))
Element 37: (0, (14, 9), ['G', '', '', 'G'], [(15, 9), (13, 9), (18, 3)], [False, False, False, False], 26, False, [False, False, False, False], 2514, 'South', (14, 8))
Element 38: (0, (14, 8), ['', '', '', '%'], [(15, 10), (13, 10), (17, 3)], [False, False, False, True], 24, False, [False, False, False, False], 2513, 'West', (13, 8))
Element 39: (0, (13, 8), ['', '', 'G', ''], [(14, 10), (13, 9), (16, 3)], [False, False, False, False], 22, False, [False, False, False, False], 2512, 'West', (12, 8))
Element 40: (0, (12, 8), ['%', '', '', 'G'], [(14, 9), (13, 8), (16, 4)], [True, False, False, False], 20, False, [False, False, False, False], 2511, 'North', (12, 9))
Element 41: (0, (12, 9), ['.', '', '', ''], [(14, 8), (13, 7), (15, 4)], [False, False, False, False], 18, False, [True, False, False, False], 2510, 'West', (11, 9))
Element 42: (0, (11, 9), ['%', '%', '.', ''], [(14, 7), (12, 7), (14, 4)], [True, True, False, False], 16, False, [False, False, True, False], 2519, 'North', (11, 10))
Element 43: (0, (11, 10), ['.', '', '.', ''], [(15, 7), (11, 7), (15, 4)], [False, False, False, False], 14, False, [True, False, True, False], 2538, 'North', (11, 11))
Element 44: (0, (11, 11), ['.', '', '', ''], [(16, 7), (11, 6), (16, 4)], [False, False, False, False], 12, False, [True, False, False, False], 2557, 'West', (10, 11))
Element 45: (0, (10, 11), ['', '.', '', ''], [(17, 7), (11, 5), (16, 4)], [False, False, False, False], 10, False, [False, True, False, False], 2576, 'South', (10, 10))
Element 46: (0, (10, 10), ['.', '%', '', ''], [(18, 7), (12, 5), (16, 3)], [False, True, False, False], 8, False, [True, False, False, False], 2595, 'West', (9, 10))
Element 47: (0, (9, 10), ['', '%', '', ''], [(17, 7), (13, 5), (17, 3)], [False, True, False, False], 6, False, [False, False, False, False], 2614, 'North', (9, 11))
Element 48: (0, (9, 11), ['', '', '', ''], [(17, 6), (12, 5), (18, 3)], [False, False, False, False], 4, False, [False, False, False, False], 2613, 'North', (9, 12))
Element 49: (0, (9, 12), ['%', '', '%', ''], [(16, 6), (11, 5), (17, 3)], [True, False, True, False], 2, False, [False, False, False, False], 2612, 'East', (10, 12))
Element 50: (0, (10, 12), ['', '', '%', ''], [(15, 6), (10, 5), (16, 3)], [False, False, True, False], 0, False, [False, False, False, False], 2621, 'Stop', (10, 12))
Element 51: #0#
