Element 1: (0, (6, 12), ['.', '.', '%', '%'], [(2, 9), (4, 6), (5, 5)], [False, False, True, True], 98, False, [True, True, False, False], 0, 'South', (6, 11))
Element 2: (0, (6, 11), ['.', '.', '', '.'], [(3, 9), (5, 6), (6, 5)], [False, False, False, False], 96, False, [True, True, False, True], 39, 'East', (7, 11))
Element 3: (0, (7, 11), ['', '.', '%', 'F'], [(4, 9), (6, 6), (6, 4)], [False, False, True, False], 94, False, [False, True, False, False], 1068, 'East', (8, 11))
Element 4: (0, (8, 11), ['', '.', '%', '.'], [(5, 9), (7, 6), (6, 3)], [False, False, True, False], 92, False, [False, True, False, True], 2097, 'East', (9, 11))
Element 5: (0, (9, 11), ['', '.', 'F', '.'], [(5, 10), (8, 6), (6, 2)], [False, False, False, False], 90, False, [False, True, False, True], 2136, 'North', (9, 12))
Element 6: (0, (9, 12), ['%', '', '%', '.'], [(6, 10), (9, 6), (6, 1)], [True, False, True, False], 88, False, [False, False, False, True], 3165, 'East', (10, 12))
Element 7: (0, (10, 12), ['', '.', '%', '.'], [(7, 10), (10, 6), (7, 1)], [False, False, True, False], 86, False, [False, True, False, True], 3204, 'East', (11, 12))
Element 8: (0, (11, 12), ['', '.', '%', '.'], [(8, 10), (11, 6), (8, 1)], [False, False, True, False], 84, False, [False, True, False, True], 3243, 'East', (12, 12))
Element 9: (0, (12, 12), ['', '.', '.', '.'], [(9, 10), (12, 6), (7, 1)], [False, False, False, False], 82, False, [False, True, True, True], 3272, 'East', (13, 12))
Element 10: (0, (13, 12), ['', '.', '.', '.'], [(10, 10), (13, 6), (6, 1)], [False, False, False, False], 80, False, [False, True, True, True], 3301, 'East', (14, 12))
Element 11: (0, (14, 12), ['', '%', '.', '.'], [(11, 10), (14, 6), (5, 1)], [False, True, False, False], 78, False, [False, False, True, True], 3340, 'East', (15, 12))
Element 12: (0, (15, 12), ['', '%', '.', '.'], [(12, 10), (15, 6), (5, 2)], [False, True, False, False], 76, False, [False, False, True, True], 3379, 'East', (16, 12))
Element 13: (0, (16, 12), ['', '.', '.', '%'], [(13, 10), (16, 6), (5, 3)], [False, False, False, True], 74, False, [False, True, True, False], 3418, 'North', (16, 13))
Element 14: (0, (16, 13), ['.', '', '%', '%'], [(14, 10), (17, 6), (4, 3)], [False, False, True, True], 72, False, [True, False, False, False], 3457, 'West', (15, 13))
Element 15: (0, (15, 13), ['.', '', '%', ''], [(15, 10), (17, 7), (4, 2)], [False, False, True, False], 70, False, [True, False, False, False], 3496, 'West', (14, 13))
Element 16: (0, (14, 13), ['.', '', '%', ''], [(15, 9), (18, 7), (4, 1)], [False, False, True, False], 68, False, [True, False, False, False], 3535, 'West', (13, 13))
Element 17: (0, (13, 13), ['.', '', '%', ''], [(16, 9), (17, 7), (3, 1)], [False, False, True, False], 66, False, [True, False, False, False], 3564, 'West', (12, 13))
Element 18: (0, (12, 13), ['%', '', '%', ''], [(17, 9), (16, 7), (3, 2)], [True, False, True, False], 64, False, [False, False, False, False], 3603, 'East', (13, 13))
Element 19: (0, (13, 13), ['', '', '%', ''], [(18, 9), (15, 7), (3, 3)], [False, False, True, False], 62, False, [False, False, False, False], 3632, 'East', (14, 13))
Element 20: (0, (14, 13), ['', '', '%', ''], [(17, 9), (14, 7), (3, 4)], [False, False, True, False], 60, False, [False, False, False, False], 3651, 'East', (15, 13))
Element 21: (0, (15, 13), ['', '', '%', ''], [(17, 10), (14, 8), (3, 5)], [False, False, True, False], 58, False, [False, False, False, False], 3680, 'East', (16, 13))
Element 22: (0, (16, 13), ['', '', '%', '%'], [(17, 11), (14, 9), (4, 5)], [False, False, True, True], 56, False, [False, False, False, False], 3709, 'South', (16, 12))
Element 23: (0, (16, 12), ['', '.', '', '%'], [(18, 11), (13, 9), (4, 6)], [False, False, False, True], 54, False, [False, True, False, False], 3728, 'South', (16, 11))
Element 24: (0, (16, 11), ['%', '%', '', 'G'], [(17, 11), (13, 8), (4, 7)], [True, True, False, False], 52, False, [False, False, False, False], 3757, 'North', (16, 12))
Element 25: (0, (16, 12), ['', 'G', '', '%'], [(16, 11), (13, 7), (4, 8)], [False, False, False, True], 50, False, [False, False, False, False], 3776, 'West', (15, 12))
Element 26: (0, (15, 12), ['', '%', '', 'G'], [(16, 12), (12, 7), (5, 8)], [False, True, False, False], 48, False, [False, False, False, False], 3795, 'North', (15, 13))
Element 27: (0, (15, 13), ['', '', '%', 'G'], [(16, 13), (12, 8), (6, 8)], [False, False, True, False], 46, False, [False, False, False, False], 4804, 'South', (15, 12))
Element 28: (0, (15, 12), ['', '%', 'G', ''], [(15, 13), (12, 9), (7, 8)], [False, True, False, False], 44, False, [False, False, False, False], 4823, 'West', (14, 12))
Element 29: (0, (14, 12), ['', '%', '', 'G'], [(15, 12), (11, 9), (8, 8)], [False, True, False, False], 42, False, [False, False, False, False], 4842, 'North', (14, 13))
Element 30: (0, (14, 13), ['', 'G', '%', ''], [(14, 12), (11, 10), (9, 8)], [False, False, True, False], 40, False, [False, False, False, False], 4851, 'West', (13, 13))
Element 31: #1#
