Element 1: (3, (4, 6), ['', '.', '.', '.'], [(13, 6), (4, 3), (3, 7)], [False, False, False, False], 98, False, [False, True, True, True], 29, 'East', (5, 6))
Element 22: (3, (14, 7), ['', '', '', 'G'], [(17, 11), (15, 7), (18, 7)], [False, False, False, False], 56, False, [False, False, False, False], 3518, 'South', (14, 6))
Element 23: (3, (14, 6), ['', '%', 'G', ''], [(16, 11), (14, 7), (17, 7)], [False, True, False, False], 54, False, [False, False, False, False], 3527, 'East', (15, 6))
Element 24: (3, (15, 6), ['', '%', '', ''], [(16, 12), (14, 8), (16, 7)], [False, True, False, False], 52, False, [False, False, False, False], 3536, 'East', (16, 6))
Element 25: (3, (16, 6), ['', '%', '', ''], [(16, 13), (14, 9), (15, 7)], [False, True, False, False], 50, False, [False, False, False, False], 3545, 'East', (17, 6))
Element 26: (3, (17, 6), ['', '%', '', '%'], [(15, 13), (15, 9), (14, 7)], [False, True, False, True], 48, False, [False, False, False, False], 3554, 'North', (17, 7))
Element 27: (3, (17, 7), ['', '', '%', ''], [(15, 12), (16, 9), (14, 8)], [False, False, True, False], 46, False, [False, False, False, False], 3563, 'East', (18, 7))
Element 28: (3, (18, 7), ['', '%', '%', '%'], [(14, 12), (17, 9), (14, 9)], [False, True, True, True], 44, False, [False, False, False, False], 3572, 'West', (17, 7))
Element 29: (3, (17, 7), ['', '', '%', ''], [(14, 13), (18, 9), (15, 9)], [False, False, True, False], 42, False, [False, False, False, False], 3581, 'West', (16, 7))
Element 30: (3, (16, 7), ['', '', '%', ''], [(13, 13), (17, 9), (16, 9)], [False, False, True, False], 40, False, [False, False, False, False], 3590, 'West', (15, 7))
Element 31: (3, (15, 7), ['', '', '%', ''], [(13, 12), (17, 10), (17, 9)], [False, False, True, False], 38, False, [False, False, False, False], 3599, 'East', (16, 7))
Element 32: (3, (16, 7), ['', '', '%', ''], [(13, 11), (17, 11), (18, 9)], [False, False, True, False], 36, False, [False, False, False, False], 3608, 'East', (17, 7))
Element 33: (3, (17, 7), ['', '', '%', ''], [(12, 11), (18, 11), (17, 9)], [False, False, True, False], 34, False, [False, False, False, False], 3617, 'South', (17, 6))
Element 34: (3, (17, 6), ['', '%', '', '%'], [(12, 12), (17, 11), (17, 10)], [False, True, False, True], 32, False, [False, False, False, False], 3626, 'West', (16, 6))
Element 35: (3, (16, 6), ['', '%', '', ''], [(12, 13), (16, 11), (17, 11)], [False, True, False, False], 30, False, [False, False, False, False], 3635, 'North', (16, 7))
Element 36: (3, (16, 7), ['', '', '%', ''], [(12, 12), (16, 12), (18, 11)], [False, False, True, False], 28, False, [False, False, False, False], 3634, 'South', (16, 6))
Element 37: (3, (16, 6), ['', '%', '', ''], [(11, 12), (16, 13), (17, 11)], [False, True, False, False], 26, False, [False, False, False, False], 3643, 'West', (15, 6))
Element 38: (3, (15, 6), ['', '%', '', ''], [(11, 11), (15, 13), (16, 11)], [False, True, False, False], 24, False, [False, False, False, False], 3652, 'North', (15, 7))
Element 39: (3, (15, 7), ['', '', '%', ''], [(11, 10), (15, 12), (16, 12)], [False, False, True, False], 22, False, [False, False, False, False], 3661, 'South', (15, 6))
Element 40: (3, (15, 6), ['', '%', '', ''], [(12, 10), (14, 12), (16, 13)], [False, True, False, False], 20, False, [False, False, False, False], 3670, 'West', (14, 6))
Element 41: (3, (14, 6), ['', '%', '', ''], [(12, 9), (14, 13), (15, 13)], [False, True, False, False], 18, False, [False, False, False, False], 3679, 'West', (13, 6))
Element 42: (3, (13, 6), ['', '', '', ''], [(12, 8), (13, 13), (15, 12)], [False, False, False, False], 16, False, [False, False, False, False], 3688, 'South', (13, 5))
Element 43: (3, (13, 5), ['', '%', '', '%'], [(13, 8), (13, 12), (14, 12)], [False, True, False, True], 14, False, [False, False, False, False], 3687, 'West', (12, 5))
Element 44: (3, (12, 5), ['', '%', '', ''], [(13, 9), (13, 11), (14, 13)], [False, True, False, False], 12, False, [False, False, False, False], 3686, 'North', (12, 6))
Element 45: (3, (12, 6), ['', '', '', ''], [(13, 10), (12, 11), (13, 13)], [False, False, False, False], 10, False, [False, False, False, False], 3685, 'South', (12, 5))
Element 46: (3, (12, 5), ['', '%', '', ''], [(14, 10), (12, 12), (13, 12)], [False, True, False, False], 8, False, [False, False, False, False], 3684, 'West', (11, 5))
Element 47: (3, (11, 5), ['', '%', '', ''], [(15, 10), (12, 13), (13, 11)], [False, True, False, False], 6, False, [False, False, False, False], 3683, 'West', (10, 5))
Element 48: (3, (10, 5), ['', '%', '', ''], [(14, 10), (12, 12), (13, 10)], [False, True, False, False], 4, False, [False, False, False, False], 3682, 'West', (9, 5))
Element 49: (3, (9, 5), ['', '%', '', ''], [(14, 9), (11, 12), (14, 10)], [False, True, False, False], 2, False, [False, False, False, False], 3681, 'West', (8, 5))
Element 50: (3, (8, 5), ['', '%', '', ''], [(14, 9), (11, 12), (14, 10)], [False, True, False, False], 0, False, [False, False, False, False], 3680, 'Stop', (8, 5))
Element 51: #0#
