Element 1: (2, (6, 12), ['.', '.', '%', '%'], [(5, 6), (3, 11), (14, 2)], [False, False, True, True], 98, False, [True, True, False, False], 19, 'South', (6, 11))
Element 2: (2, (6, 11), ['.', '.', '', '.'], [(6, 6), (4, 11), (15, 2)], [False, False, False, False], 96, False, [True, True, False, True], 58, 'East', (7, 11))
Element 3: (2, (7, 11), ['', '.', '%', 'F'], [(7, 6), (5, 11), (15, 1)], [False, False, True, False], 94, False, [False, True, False, False], 97, 'East', (8, 11))
Element 4: (2, (8, 11), ['', '.', '%', '.'], [(8, 6), (5, 12), (14, 1)], [False, False, True, False], 92, False, [False, True, False, True], 1126, 'East', (9, 11))
Element 5: (2, (9, 11), ['', '.', 'F', '.'], [(9, 6), (5, 13), (13, 1)], [False, False, False, False], 90, False, [False, True, False, True], 1165, 'North', (9, 12))
Element 6: (2, (9, 12), ['%', '', '%', '.'], [(10, 6), (4, 13), (13, 2)], [True, False, True, False], 88, False, [False, False, False, True], 2194, 'East', (10, 12))
Element 7: (2, (10, 12), ['', '.', '%', '.'], [(11, 6), (3, 13), (12, 2)], [False, False, True, False], 86, False, [False, True, False, True], 2233, 'East', (11, 12))
Element 8: (2, (11, 12), ['', '.', '%', '.'], [(12, 6), (2, 13), (12, 3)], [False, False, True, False], 84, False, [False, True, False, True], 2272, 'East', (12, 12))
Element 9: (2, (12, 12), ['', '.', '.', '.'], [(13, 6), (1, 13), (11, 3)], [False, False, False, False], 82, False, [False, True, True, True], 2311, 'East', (13, 12))
Element 10: (2, (13, 12), ['', '.', '.', '.'], [(14, 6), (2, 13), (11, 2)], [False, False, False, False], 80, False, [False, True, True, True], 2340, 'East', (14, 12))
Element 11: (2, (14, 12), ['', '%', '.', '.'], [(15, 6), (3, 13), (11, 1)], [False, True, False, False], 78, False, [False, False, True, True], 2369, 'East', (15, 12))
Element 12: (2, (15, 12), ['', '%', '.', '.'], [(16, 6), (4, 13), (12, 1)], [False, True, False, False], 76, False, [False, False, True, True], 2398, 'East', (16, 12))
