Element 1: (3, (18, 11), ['.', '%', '%', '%'], [(12, 6), (3, 2), (6, 3)], [False, True, True, True], 98, False, [True, False, False, False], 29, 'West', (17, 11))
Element 2: (3, (17, 11), ['.', '.', '%', ''], [(13, 6), (4, 2), (6, 4)], [False, False, True, False], 96, False, [True, True, False, False], 1058, 'South', (17, 10))
Element 3: (3, (17, 10), ['%', '.', '', '%'], [(14, 6), (5, 2), (6, 5)], [True, False, False, True], 94, False, [False, True, False, False], 1097, 'South', (17, 9))
Element 4: (3, (17, 9), ['.', '%', '', '.'], [(15, 6), (6, 2), (7, 5)], [False, True, False, False], 92, False, [True, False, False, True], 1136, 'East', (18, 9))
Element 5: (3, (18, 9), ['', '%', '%', '%'], [(16, 6), (6, 1), (8, 5)], [False, True, True, True], 90, False, [False, False, False, False], 1175, 'West', (17, 9))
Element 6: (3, (17, 9), ['.', '%', '', ''], [(17, 6), (7, 1), (9, 5)], [False, True, False, False], 88, False, [True, False, False, False], 1204, 'West', (16, 9))
Element 7: (3, (16, 9), ['.', '%', '%', ''], [(17, 7), (8, 1), (10, 5)], [False, True, True, False], 86, False, [True, False, False, False], 1243, 'West', (15, 9))
Element 8: (3, (15, 9), ['.', '%', '.', ''], [(18, 7), (7, 1), (11, 5)], [False, True, False, False], 84, False, [True, False, True, False], 1272, 'North', (15, 10))
Element 9: (3, (15, 10), ['.', '', '%', '%'], [(17, 7), (6, 1), (12, 5)], [False, False, True, True], 82, False, [True, False, False, False], 1291, 'West', (14, 10))
Element 10: (3, (14, 10), ['.', '.', '%', ''], [(16, 7), (5, 1), (13, 5)], [False, False, True, False], 80, False, [True, True, False, False], 1330, 'South', (14, 9))
Element 11: (3, (14, 9), ['.', '.', '', ''], [(15, 7), (4, 1), (13, 6)], [False, False, False, False], 78, False, [True, True, False, False], 1359, 'South', (14, 8))
Element 12: (3, (14, 8), ['.', 'G', '', '%'], [(14, 7), (3, 1), (13, 7)], [False, False, False, True], 76, False, [True, False, False, False], 1398, 'West', (13, 8))
Element 13: (3, (13, 8), ['.', '', '.', 'G'], [(14, 8), (2, 1), (12, 7)], [False, False, False, False], 74, False, [True, False, True, False], 1427, 'North', (13, 9))
Element 14: (3, (13, 9), ['.', '', '.', 'G'], [(14, 9), (1, 1), (12, 8)], [False, False, False, False], 72, False, [True, False, True, False], 1456, 'North', (13, 10))
Element 15: (3, (13, 10), ['.', '', '.', ''], [(15, 9), (1, 2), (12, 9)], [False, False, False, False], 70, False, [True, False, True, False], 1485, 'North', (13, 11))
Element 16: (3, (13, 11), ['.', '', '.', '%'], [(16, 9), (1, 1), (12, 10)], [False, False, False, True], 68, False, [True, False, True, False], 1504, 'North', (13, 12))
