Element 1: (0, (5, 8), ['.', '%', '.', 'F'], [(5, 5), (13, 9), (18, 3)], [False, True, False, False], 98, False, [True, False, True, False], 0, 'East', (6, 8))
Element 18: (0, (16, 6), ['.', '%', '', ''], [(3, 2), (14, 13), (15, 4)], [False, True, False, False], 64, False, [True, False, False, False], 3463, 'West', (15, 6))
Element 19: (0, (15, 6), ['.', '%', '', ''], [(3, 3), (13, 13), (16, 4)], [False, True, False, False], 62, False, [True, False, False, False], 3492, 'West', (14, 6))
Element 20: (0, (14, 6), ['.', '%', '', ''], [(3, 4), (13, 12), (16, 3)], [False, True, False, False], 60, False, [True, False, False, False], 3521, 'West', (13, 6))
Element 21: (0, (13, 6), ['.', '.', '', ''], [(3, 5), (13, 11), (17, 3)], [False, False, False, False], 58, False, [True, True, False, False], 3550, 'South', (13, 5))
Element 22: (0, (13, 5), ['.', '%', '', '%'], [(4, 5), (13, 10), (18, 3)], [False, True, False, True], 56, False, [True, False, False, False], 3579, 'West', (12, 5))
Element 23: (0, (12, 5), ['.', '%', '.', ''], [(4, 6), (14, 10), (18, 3)], [False, True, False, False], 54, False, [True, False, True, False], 3608, 'North', (12, 6))
Element 24: (0, (12, 6), ['.', '', '', ''], [(5, 6), (15, 10), (17, 3)], [False, False, False, False], 52, False, [True, False, False, False], 3637, 'West', (11, 6))
Element 25: (0, (11, 6), ['.', '.', '', ''], [(6, 6), (14, 10), (16, 3)], [False, False, False, False], 50, False, [True, True, False, False], 3656, 'South', (11, 5))
Element 26: (0, (11, 5), ['.', '%', '', ''], [(7, 6), (13, 10), (16, 4)], [False, True, False, False], 48, False, [True, False, False, False], 3675, 'West', (10, 5))
Element 27: (0, (10, 5), ['.', '%', '.', ''], [(8, 6), (12, 10), (15, 4)], [False, True, False, False], 46, False, [True, False, True, False], 3704, 'North', (10, 6))
Element 28: (0, (10, 6), ['G', '', '', ''], [(9, 6), (12, 11), (14, 4)], [False, False, False, False], 44, False, [False, False, False, False], 3733, 'South', (10, 5))
Element 29: (0, (10, 5), ['.', '%', '', ''], [(9, 7), (12, 12), (15, 4)], [False, True, False, False], 42, False, [True, False, False, False], 3752, 'West', (9, 5))
Element 30: (0, (9, 5), ['.', '%', '', ''], [(10, 7), (12, 13), (16, 4)], [False, True, False, False], 40, False, [True, False, False, False], 3771, 'West', (8, 5))
Element 31: (0, (8, 5), ['.', '%', '', ''], [(11, 7), (12, 12), (16, 3)], [False, True, False, False], 38, False, [True, False, False, False], 3780, 'West', (7, 5))
Element 32: (0, (7, 5), ['', '%', '', ''], [(12, 7), (11, 12), (17, 3)], [False, True, False, False], 36, False, [False, False, False, False], 3799, 'North', (7, 6))
Element 33: (0, (7, 6), ['', '', '%', ''], [(12, 8), (11, 11), (18, 3)], [False, False, True, False], 34, False, [False, False, False, False], 3818, 'East', (8, 6))
Element 34: (0, (8, 6), ['', '', '%', ''], [(13, 8), (11, 10), (18, 3)], [False, False, True, False], 32, False, [False, False, False, False], 3837, 'East', (9, 6))
Element 35: (0, (9, 6), ['', '', '', ''], [(14, 8), (11, 9), (17, 3)], [False, False, False, False], 30, False, [False, False, False, False], 3856, 'North', (9, 7))
Element 36: (0, (9, 7), ['%', '', '', ''], [(14, 9), (12, 9), (16, 3)], [True, False, False, False], 28, False, [False, False, False, False], 3865, 'South', (9, 6))
Element 37: (0, (9, 6), ['', '', '', ''], [(15, 9), (12, 8), (16, 4)], [False, False, False, False], 26, False, [False, False, False, False], 3864, 'West', (8, 6))
Element 38: (0, (8, 6), ['', '', '%', ''], [(16, 9), (13, 8), (15, 4)], [False, False, True, False], 24, False, [False, False, False, False], 3863, 'West', (7, 6))
Element 39: (0, (7, 6), ['', '', '%', ''], [(17, 9), (14, 8), (14, 4)], [False, False, True, False], 22, False, [False, False, False, False], 3862, 'West', (6, 6))
Element 40: (0, (6, 6), ['', '', '%', ''], [(18, 9), (14, 7), (15, 4)], [False, False, True, False], 20, False, [False, False, False, False], 3861, 'South', (6, 5))
Element 41: (0, (6, 5), ['', '', '', ''], [(17, 9), (15, 7), (16, 4)], [False, False, False, False], 18, False, [False, False, False, False], 3860, 'South', (6, 4))
Element 42: (0, (6, 4), ['%', '', '', '%'], [(17, 10), (16, 7), (16, 3)], [True, False, False, True], 16, False, [False, False, False, False], 3859, 'South', (6, 3))
Element 43: (0, (6, 3), ['', '', '', '%'], [(17, 11), (17, 7), (17, 3)], [False, False, False, True], 14, False, [False, False, False, False], 3858, 'South', (6, 2))
Element 44: (0, (6, 2), ['', '', '', '%'], [(18, 11), (18, 7), (18, 3)], [False, False, False, True], 12, False, [False, False, False, False], 3857, 'South', (6, 1))
Element 45: (0, (6, 1), ['', '%', '', ''], [(17, 11), (17, 7), (18, 3)], [False, True, False, False], 10, False, [False, False, False, False], 3856, 'East', (7, 1))
Element 46: (0, (7, 1), ['', '%', '%', ''], [(16, 11), (17, 6), (17, 3)], [False, True, True, False], 8, False, [False, False, False, False], 3855, 'East', (8, 1))
Element 47: (0, (8, 1), ['', '%', '%', '%'], [(16, 12), (16, 6), (16, 3)], [False, True, True, True], 6, False, [False, False, False, False], 3854, 'West', (7, 1))
Element 48: (0, (7, 1), ['', '%', '%', ''], [(16, 13), (15, 6), (16, 4)], [False, True, True, False], 4, False, [False, False, False, False], 3853, 'West', (6, 1))
Element 49: (0, (6, 1), ['', '%', '', ''], [(15, 13), (14, 6), (15, 4)], [False, True, False, False], 2, False, [False, False, False, False], 3852, 'West', (5, 1))
Element 50: (0, (5, 1), ['', '%', '', ''], [(15, 12), (13, 6), (14, 4)], [False, True, False, False], 0, False, [False, False, False, False], 3851, 'Stop', (5, 1))
Element 51: #0#
