Element 1: (1, (6, 5), ['.', 'F', '.', '.'], [(5, 6), (13, 8), (18, 3)], [False, False, False, False], 98, False, [True, False, True, True], 9, 'South', (6, 4))
Element 2: (1, (6, 4), ['%', '.', '', '%'], [(6, 6), (14, 8), (17, 3)], [True, False, False, True], 96, False, [False, True, False, False], 1038, 'South', (6, 3))
Element 3: (1, (6, 3), ['.', '.', '', '%'], [(7, 6), (14, 9), (16, 3)], [False, False, False, True], 94, False, [True, True, False, False], 1077, 'South', (6, 2))
Element 4: (1, (6, 2), ['.', '.', '', '%'], [(8, 6), (15, 9), (16, 4)], [False, False, False, True], 92, False, [True, True, False, False], 1116, 'South', (6, 1))
Element 5: (1, (6, 1), ['.', '%', '', '.'], [(9, 6), (16, 9), (15, 4)], [False, True, False, False], 90, False, [True, False, False, True], 1155, 'East', (7, 1))
Element 6: (1, (7, 1), ['', '%', '%', '.'], [(10, 6), (17, 9), (14, 4)], [False, True, True, False], 88, False, [False, False, False, True], 1194, 'East', (8, 1))
Element 7: (1, (8, 1), ['', '%', '%', '%'], [(11, 6), (18, 9), (15, 4)], [False, True, True, True], 86, False, [False, False, False, False], 1223, 'West', (7, 1))
Element 8: (1, (7, 1), ['', '%', '%', ''], [(12, 6), (17, 9), (16, 4)], [False, True, True, False], 84, False, [False, False, False, False], 1232, 'West', (6, 1))
Element 9: (1, (6, 1), ['.', '%', '', ''], [(13, 6), (17, 10), (16, 3)], [False, True, False, False], 82, False, [True, False, False, False], 1251, 'West', (5, 1))
Element 10: (1, (5, 1), ['.', '%', '.', ''], [(14, 6), (17, 11), (17, 3)], [False, True, False, False], 80, False, [True, False, True, False], 1280, 'North', (5, 2))
Element 11: (1, (5, 2), ['.', '', '.', ''], [(15, 6), (18, 11), (18, 3)], [False, False, False, False], 78, False, [True, False, True, False], 1309, 'North', (5, 3))
Element 12: (1, (5, 3), ['.', '', '%', ''], [(16, 6), (17, 11), (18, 3)], [False, False, True, False], 76, False, [True, False, False, False], 1328, 'West', (4, 3))
Element 13: (1, (4, 3), ['.', '.', '%', ''], [(17, 6), (16, 11), (17, 3)], [False, False, True, False], 74, False, [True, True, False, False], 1357, 'South', (4, 2))
