Element 1: (3, (15, 10), ['.', '.', '%', '%'], [(13, 9), (3, 4), (5, 5)], [False, False, True, True], 98, False, [True, True, False, False], 29, 'South', (15, 9))
Element 2: (3, (15, 9), ['G', '%', '', '.'], [(14, 9), (3, 5), (6, 5)], [False, True, False, False], 96, False, [False, False, False, True], 68, 'East', (16, 9))
Element 3: (3, (16, 9), ['', '%', '%', '.'], [(14, 10), (3, 6), (6, 4)], [False, True, True, False], 94, False, [False, False, False, True], 1097, 'East', (17, 9))
Element 4: (3, (17, 9), ['', '%', '.', '.'], [(13, 10), (4, 6), (6, 3)], [False, True, False, False], 92, False, [False, False, True, True], 1136, 'East', (18, 9))
Element 5: (3, (18, 9), ['', '%', '%', '%'], [(13, 11), (5, 6), (6, 2)], [False, True, True, True], 90, False, [False, False, False, False], 1175, 'West', (17, 9))
Element 6: (3, (17, 9), ['', '%', '.', ''], [(13, 12), (6, 6), (6, 1)], [False, True, False, False], 88, False, [False, False, True, False], 1204, 'North', (17, 10))
Element 7: (3, (17, 10), ['%', '', '.', '%'], [(14, 12), (7, 6), (7, 1)], [True, False, False, True], 86, False, [False, False, True, False], 1243, 'North', (17, 11))
Element 8: (3, (17, 11), ['.', '', '%', '.'], [(15, 12), (8, 6), (8, 1)], [False, False, True, False], 84, False, [True, False, False, True], 1282, 'East', (18, 11))
Element 9: (3, (18, 11), ['', '%', '%', '%'], [(16, 12), (9, 6), (7, 1)], [False, True, True, True], 82, False, [False, False, False, False], 1311, 'West', (17, 11))
Element 10: (3, (17, 11), ['.', '', '%', ''], [(16, 13), (10, 6), (6, 1)], [False, False, True, False], 80, False, [True, False, False, False], 1330, 'West', (16, 11))
Element 11: (3, (16, 11), ['%', '%', '', ''], [(15, 13), (11, 6), (5, 1)], [True, True, False, False], 78, False, [False, False, False, False], 1369, 'North', (16, 12))
Element 12: (3, (16, 12), ['', '', '', '%'], [(14, 13), (12, 6), (5, 2)], [False, False, False, True], 76, False, [False, False, False, False], 1398, 'North', (16, 13))
Element 13: (3, (16, 13), ['', '', '%', '%'], [(13, 13), (13, 6), (5, 3)], [False, False, True, True], 74, False, [False, False, False, False], 1427, 'West', (15, 13))
Element 14: (3, (15, 13), ['', '', '%', ''], [(12, 13), (14, 6), (4, 3)], [False, False, True, False], 72, False, [False, False, False, False], 1456, 'South', (15, 12))
Element 15: (3, (15, 12), ['', '%', '', ''], [(12, 12), (15, 6), (4, 2)], [False, True, False, False], 70, False, [False, False, False, False], 1485, 'West', (14, 12))
Element 16: (3, (14, 12), ['', '%', '', ''], [(12, 11), (16, 6), (4, 1)], [False, True, False, False], 68, False, [False, False, False, False], 1514, 'North', (14, 13))
Element 17: (3, (14, 13), ['', '', '%', ''], [(12, 10), (17, 6), (3, 1)], [False, False, True, False], 66, False, [False, False, False, False], 1543, 'West', (13, 13))
Element 18: (3, (13, 13), ['', '', '%', ''], [(11, 10), (17, 7), (3, 2)], [False, False, True, False], 64, False, [False, False, False, False], 1572, 'South', (13, 12))
Element 19: (3, (13, 12), ['', '', '', ''], [(11, 11), (18, 7), (3, 3)], [False, False, False, False], 62, False, [False, False, False, False], 1601, 'South', (13, 11))
Element 20: (3, (13, 11), ['', '', '', '%'], [(11, 12), (17, 7), (2, 3)], [False, False, False, True], 60, False, [False, False, False, False], 1620, 'South', (13, 10))
Element 21: (3, (13, 10), ['', '', '', ''], [(10, 12), (16, 7), (2, 2)], [False, False, False, False], 58, False, [False, False, False, False], 1649, 'East', (14, 10))
Element 22: (3, (14, 10), ['', '', '%', ''], [(9, 12), (15, 7), (2, 1)], [False, False, True, False], 56, False, [False, False, False, False], 2668, 'South', (14, 9))
Element 23: (3, (14, 9), ['', '.', '', ''], [(9, 11), (14, 7), (1, 1)], [False, False, False, False], 54, False, [False, True, False, False], 2697, 'South', (14, 8))
Element 24: (3, (14, 8), ['.', '', '', '%'], [(8, 11), (13, 7), (1, 2)], [False, False, False, True], 52, False, [True, False, False, False], 3726, 'West', (13, 8))
Element 25: (3, (13, 8), ['.', '', '', ''], [(8, 10), (12, 7), (1, 1)], [False, False, False, False], 50, False, [True, False, False, False], 3755, 'West', (12, 8))
Element 26: (3, (12, 8), ['%', '', '', ''], [(9, 10), (11, 7), (2, 1)], [True, False, False, False], 48, False, [False, False, False, False], 3784, 'North', (12, 9))
Element 27: (3, (12, 9), ['.', '', '', ''], [(10, 10), (10, 7), (2, 2)], [False, False, False, False], 46, False, [True, False, False, False], 3803, 'West', (11, 9))
Element 28: (3, (11, 9), ['%', '%', '', ''], [(10, 11), (10, 8), (1, 2)], [True, True, False, False], 44, False, [False, False, False, False], 4822, 'North', (11, 10))
Element 29: (3, (11, 10), ['G', '', '', ''], [(10, 10), (9, 8), (2, 2)], [False, False, False, False], 42, False, [False, False, False, False], 4831, 'East', (12, 10))
Element 30: (3, (12, 10), ['', '', '', ''], [(9, 10), (9, 7), (2, 3)], [False, False, False, False], 40, False, [False, False, False, False], 4840, 'North', (12, 11))
Element 31: (3, (12, 11), ['', '', '', ''], [(8, 10), (9, 8), (2, 4)], [False, False, False, False], 38, False, [False, False, False, False], 4839, 'North', (12, 12))
Element 32: (3, (12, 12), ['', '', '', ''], [(7, 10), (8, 8), (2, 5)], [False, False, False, False], 36, False, [False, False, False, False], 4868, 'North', (12, 13))
Element 33: (3, (12, 13), ['%', '', '%', ''], [(7, 11), (7, 8), (2, 6)], [True, False, True, False], 34, False, [False, False, False, False], 4897, 'South', (12, 12))
Element 34: #1#
