Element 1: (2, (10, 7), ['.', '.', 'G', '.'], [(2, 9), (10, 8), (17, 7)], [False, False, False, False], 98, False, [True, True, False, True], 1009, 'East', (11, 7))
Element 2: (2, (11, 7), ['G', '.', '%', '.'], [(3, 9), (10, 7), (18, 7)], [False, False, True, False], 96, False, [False, True, False, True], 1038, 'East', (12, 7))
Element 3: (2, (12, 7), ['', '.', '.', '.'], [(4, 9), (10, 6), (17, 7)], [False, False, False, False], 94, False, [False, True, True, True], 1067, 'East', (13, 7))
Element 4: (2, (13, 7), ['', '.', '.', '.'], [(5, 9), (11, 6), (17, 6)], [False, False, False, False], 92, False, [False, True, True, True], 1106, 'East', (14, 7))
Element 5: (2, (14, 7), ['', '.', '.', '.'], [(5, 10), (12, 6), (16, 6)], [False, False, False, False], 90, False, [False, True, True, True], 1145, 'East', (15, 7))
Element 6: (2, (15, 7), ['', '.', '%', 'G'], [(6, 10), (13, 6), (16, 7)], [False, False, True, False], 88, False, [False, True, False, False], 1184, 'South', (15, 6))
Element 7: (2, (15, 6), ['G', '%', 'G', ''], [(7, 10), (14, 6), (15, 7)], [False, True, False, False], 86, False, [False, False, False, False], 1213, 'East', (16, 6))
Element 8: (2, (16, 6), ['G', '%', '', ''], [(8, 10), (14, 7), (15, 6)], [False, True, False, False], 84, False, [False, False, False, False], 1222, 'East', (17, 6))
Element 9: (2, (17, 6), ['', '%', '', '%'], [(8, 11), (14, 8), (14, 6)], [False, True, False, True], 82, False, [False, False, False, False], 2231, 'North', (17, 7))
Element 10: (2, (17, 7), ['', '', '%', ''], [(9, 11), (14, 9), (14, 7)], [False, False, True, False], 80, False, [False, False, False, False], 2250, 'East', (18, 7))
Element 11: (2, (18, 7), ['', '%', '%', '%'], [(9, 12), (15, 9), (14, 8)], [False, True, True, True], 78, False, [False, False, False, False], 3259, 'West', (17, 7))
Element 12: (2, (17, 7), ['', '', '%', ''], [(10, 12), (16, 9), (13, 8)], [False, False, True, False], 76, False, [False, False, False, False], 3288, 'West', (16, 7))
Element 13: (2, (16, 7), ['', '', '%', ''], [(11, 12), (17, 9), (13, 9)], [False, False, True, False], 74, False, [False, False, False, False], 3317, 'East', (17, 7))
Element 14: (2, (17, 7), ['', '', '%', ''], [(12, 12), (18, 9), (13, 10)], [False, False, True, False], 72, False, [False, False, False, False], 3346, 'South', (17, 6))
Element 15: (2, (17, 6), ['', '%', '', '%'], [(13, 12), (17, 9), (14, 10)], [False, True, False, True], 70, False, [False, False, False, False], 3365, 'West', (16, 6))
Element 16: (2, (16, 6), ['', '%', '', ''], [(14, 12), (17, 10), (15, 10)], [False, True, False, False], 68, False, [False, False, False, False], 3394, 'North', (16, 7))
Element 17: (2, (16, 7), ['', '', '%', ''], [(15, 12), (17, 11), (15, 9)], [False, False, True, False], 66, False, [False, False, False, False], 3413, 'South', (16, 6))
Element 18: (2, (16, 6), ['', '%', '', ''], [(16, 12), (18, 11), (16, 9)], [False, True, False, False], 64, False, [False, False, False, False], 3432, 'West', (15, 6))
Element 19: (2, (15, 6), ['', '%', '', ''], [(16, 13), (17, 11), (17, 9)], [False, True, False, False], 62, False, [False, False, False, False], 3441, 'North', (15, 7))
Element 20: (2, (15, 7), ['', '', '%', ''], [(15, 13), (16, 11), (18, 9)], [False, False, True, False], 60, False, [False, False, False, False], 3460, 'West', (14, 7))
