Element 1: (3, (18, 11), ['.', '%', '%', '%'], [(14, 13), (3, 1), (3, 5)], [False, True, True, True], 98, False, [True, False, False, False], 29, 'West', (17, 11))
Element 2: (3, (17, 11), ['.', '.', '%', ''], [(15, 13), (4, 1), (4, 5)], [False, False, True, False], 96, False, [True, True, False, False], 68, 'South', (17, 10))
Element 3: (3, (17, 10), ['%', '.', '', '%'], [(16, 13), (5, 1), (5, 5)], [True, False, False, True], 94, False, [False, True, False, False], 107, 'South', (17, 9))
Element 4: (3, (17, 9), ['.', '%', '', '.'], [(16, 12), (6, 1), (6, 5)], [False, True, False, False], 92, False, [True, False, False, True], 146, 'East', (18, 9))
Element 5: (3, (18, 9), ['', '%', '%', '%'], [(16, 11), (7, 1), (6, 4)], [False, True, True, True], 90, False, [False, False, False, False], 1175, 'West', (17, 9))
Element 6: (3, (17, 9), ['.', '%', '', ''], [(17, 11), (8, 1), (6, 3)], [False, True, False, False], 88, False, [True, False, False, False], 1194, 'West', (16, 9))
Element 7: (3, (16, 9), ['.', '%', '%', ''], [(18, 11), (7, 1), (6, 2)], [False, True, True, False], 86, False, [True, False, False, False], 1213, 'West', (15, 9))
Element 8: (3, (15, 9), ['.', '%', '.', ''], [(17, 11), (6, 1), (5, 2)], [False, True, False, False], 84, False, [True, False, True, False], 1232, 'North', (15, 10))
Element 9: (3, (15, 10), ['.', '', '%', '%'], [(17, 10), (6, 2), (5, 3)], [False, False, True, True], 82, False, [True, False, False, False], 1251, 'West', (14, 10))
Element 10: (3, (14, 10), ['.', '.', '%', ''], [(17, 9), (6, 3), (4, 3)], [False, False, True, False], 80, False, [True, True, False, False], 1270, 'South', (14, 9))
Element 11: (3, (14, 9), ['.', '.', '', ''], [(18, 9), (6, 4), (4, 2)], [False, False, False, False], 78, False, [True, True, False, False], 1289, 'South', (14, 8))
Element 12: (3, (14, 8), ['.', '.', '', '%'], [(17, 9), (6, 5), (3, 2)], [False, False, False, True], 76, False, [True, True, False, False], 1308, 'South', (14, 7))
Element 13: (3, (14, 7), ['.', '.', '', '.'], [(16, 9), (7, 5), (3, 3)], [False, False, False, False], 74, False, [True, True, False, True], 1337, 'East', (15, 7))
Element 14: (3, (15, 7), ['', '.', '%', '.'], [(15, 9), (8, 5), (3, 4)], [False, False, True, False], 72, False, [False, True, False, True], 1366, 'East', (16, 7))
Element 15: (3, (16, 7), ['', '.', '%', '.'], [(15, 10), (9, 5), (2, 4)], [False, False, True, False], 70, False, [False, True, False, True], 1395, 'East', (17, 7))
Element 16: (3, (17, 7), ['', '.', '%', '.'], [(14, 10), (10, 5), (2, 3)], [False, False, True, False], 68, False, [False, True, False, True], 1424, 'East', (18, 7))
Element 17: (3, (18, 7), ['', '%', '%', '%'], [(13, 10), (11, 5), (2, 2)], [False, True, True, True], 66, False, [False, False, False, False], 1463, 'West', (17, 7))
Element 18: (3, (17, 7), ['', '.', '%', ''], [(13, 11), (12, 5), (1, 2)], [False, False, True, False], 64, False, [False, True, False, False], 1492, 'South', (17, 6))
Element 19: (3, (17, 6), ['.', '%', '', '%'], [(13, 12), (13, 5), (1, 1)], [False, True, False, True], 62, False, [True, False, False, False], 1531, 'West', (16, 6))
Element 20: (3, (16, 6), ['.', '%', '', ''], [(14, 12), (13, 6), (2, 1)], [False, True, False, False], 60, False, [True, False, False, False], 1560, 'West', (15, 6))
Element 21: (3, (15, 6), ['G', '%', '', ''], [(15, 12), (14, 6), (3, 1)], [False, True, False, False], 58, False, [False, False, False, False], 1589, 'East', (16, 6))
Element 22: (3, (16, 6), ['G', '%', '', ''], [(14, 12), (15, 6), (4, 1)], [False, True, False, False], 56, False, [False, False, False, False], 1588, 'East', (17, 6))
Element 23: (3, (17, 6), ['G', '%', '', '%'], [(13, 12), (16, 6), (5, 1)], [False, True, False, True], 54, False, [False, False, False, False], 1587, 'North', (17, 7))
Element 24: (3, (17, 7), ['', 'G', '%', ''], [(12, 12), (17, 6), (6, 1)], [False, False, True, False], 52, False, [False, False, False, False], 1596, 'West', (16, 7))
Element 25: (3, (16, 7), ['', '', '%', 'G'], [(12, 13), (17, 7), (7, 1)], [False, False, True, False], 50, False, [False, False, False, False], 1605, 'South', (16, 6))
Element 26: (3, (16, 6), ['', '%', '', ''], [(12, 12), (18, 7), (8, 1)], [False, True, False, False], 48, False, [False, False, False, False], 1604, 'North', (16, 7))
Element 27: (3, (16, 7), ['', '', '%', 'G'], [(12, 11), (17, 7), (7, 1)], [False, False, True, False], 46, False, [False, False, False, False], 1613, 'West', (15, 7))
Element 28: (3, (15, 7), ['', '', '%', 'G'], [(12, 10), (16, 7), (6, 1)], [False, False, True, False], 44, False, [False, False, False, False], 1622, 'South', (15, 6))
Element 29: (3, (15, 6), ['', '%', 'G', ''], [(12, 9), (15, 7), (5, 1)], [False, True, False, False], 42, False, [False, False, False, False], 1631, 'West', (14, 6))
