Element 1: (3, (18, 7), ['.', '%', '%', '%'], [(6, 3), (6, 6), (12, 2)], [False, True, True, True], 98, False, [True, False, False, False], 29, 'West', (17, 7))
Element 2: (3, (17, 7), ['.', '.', '%', ''], [(6, 4), (7, 6), (13, 2)], [False, False, True, False], 96, False, [True, True, False, False], 1058, 'South', (17, 6))
Element 3: (3, (17, 6), ['.', '%', '', '%'], [(6, 5), (8, 6), (14, 2)], [False, True, False, True], 94, False, [True, False, False, False], 1097, 'West', (16, 6))
Element 4: (3, (16, 6), ['.', '%', '.', ''], [(7, 5), (9, 6), (15, 2)], [False, True, False, False], 92, False, [True, False, True, False], 1136, 'North', (16, 7))
Element 5: (3, (16, 7), ['.', '', '%', ''], [(8, 5), (10, 6), (15, 1)], [False, False, True, False], 90, False, [True, False, False, False], 1175, 'West', (15, 7))
Element 6: (3, (15, 7), ['.', '.', '%', ''], [(9, 5), (11, 6), (14, 1)], [False, False, True, False], 88, False, [True, True, False, False], 1214, 'South', (15, 6))
Element 7: (3, (15, 6), ['.', '%', '', ''], [(10, 5), (12, 6), (13, 1)], [False, True, False, False], 86, False, [True, False, False, False], 1253, 'West', (14, 6))
Element 8: (3, (14, 6), ['G', '%', '.', ''], [(11, 5), (13, 6), (12, 1)], [False, True, False, False], 84, False, [False, False, True, False], 1292, 'North', (14, 7))
Element 9: (3, (14, 7), ['G', '', '.', ''], [(12, 5), (13, 7), (11, 1)], [False, False, False, False], 82, False, [False, False, True, False], 1331, 'North', (14, 8))
Element 10: (3, (14, 8), ['G', '', '.', '%'], [(13, 5), (13, 8), (12, 1)], [False, False, False, True], 80, False, [False, False, True, False], 1360, 'North', (14, 9))
Element 11: (3, (14, 9), ['G', '', '.', '.'], [(13, 6), (13, 9), (13, 1)], [False, False, False, False], 78, False, [False, False, True, True], 1379, 'East', (15, 9))
Element 12: (3, (15, 9), ['', '%', '.', '.'], [(14, 6), (13, 10), (14, 1)], [False, True, False, False], 76, False, [False, False, True, True], 1398, 'East', (16, 9))
Element 13: (3, (16, 9), ['', '%', '%', '.'], [(15, 6), (14, 10), (15, 1)], [False, True, True, False], 74, False, [False, False, False, True], 1417, 'East', (17, 9))
Element 14: (3, (17, 9), ['', '%', '.', '.'], [(16, 6), (15, 10), (15, 2)], [False, True, False, False], 72, False, [False, False, True, True], 1436, 'East', (18, 9))
Element 15: (3, (18, 9), ['', '%', '%', '%'], [(17, 6), (15, 9), (14, 2)], [False, True, True, True], 70, False, [False, False, False, False], 1445, 'West', (17, 9))
Element 16: (3, (17, 9), ['G', '%', '.', ''], [(17, 7), (16, 9), (14, 1)], [False, True, False, False], 68, False, [False, False, True, False], 1444, 'North', (17, 10))
