Element 1: (3, (11, 9), ['%', '%', '.', '.'], [(17, 7), (5, 1), (10, 6)], [True, True, False, False], 98, False, [False, False, True, True], 29, 'East', (12, 9))
Element 2: (3, (12, 9), ['', '.', '.', '.'], [(18, 7), (6, 1), (11, 6)], [False, False, False, False], 96, False, [False, True, True, True], 68, 'East', (13, 9))
Element 3: (3, (13, 9), ['', '.', '.', '.'], [(17, 7), (7, 1), (12, 6)], [False, False, False, False], 94, False, [False, True, True, True], 97, 'East', (14, 9))
Element 4: (3, (14, 9), ['', '.', '.', '.'], [(16, 7), (8, 1), (13, 6)], [False, False, False, False], 92, False, [False, True, True, True], 136, 'East', (15, 9))
Element 5: (3, (15, 9), ['', '%', '.', '.'], [(16, 6), (7, 1), (14, 6)], [False, True, False, False], 90, False, [False, False, True, True], 165, 'East', (16, 9))
Element 6: (3, (16, 9), ['', '%', '%', '.'], [(15, 6), (6, 1), (14, 7)], [False, True, True, False], 88, False, [False, False, False, True], 194, 'East', (17, 9))
Element 7: (3, (17, 9), ['', '%', '.', '.'], [(15, 7), (6, 2), (14, 8)], [False, True, False, False], 86, False, [False, False, True, True], 233, 'East', (18, 9))
Element 8: (3, (18, 9), ['', '%', '%', '%'], [(14, 7), (6, 3), (13, 8)], [False, True, True, True], 84, False, [False, False, False, False], 262, 'West', (17, 9))
Element 9: (3, (17, 9), ['', '%', '.', ''], [(13, 7), (6, 4), (12, 8)], [False, True, False, False], 82, False, [False, False, True, False], 1281, 'North', (17, 10))
Element 10: (3, (17, 10), ['%', '', '.', '%'], [(12, 7), (6, 5), (12, 9)], [True, False, False, True], 80, False, [False, False, True, False], 1310, 'North', (17, 11))
Element 11: (3, (17, 11), ['.', '', '%', '.'], [(11, 7), (7, 5), (12, 10)], [False, False, True, False], 78, False, [True, False, False, True], 1349, 'East', (18, 11))
Element 12: (3, (18, 11), ['', '%', '%', '%'], [(10, 7), (8, 5), (13, 10)], [False, True, True, True], 76, False, [False, False, False, False], 1388, 'West', (17, 11))
Element 13: (3, (17, 11), ['.', '', '%', ''], [(10, 8), (9, 5), (14, 10)], [False, False, True, False], 74, False, [True, False, False, False], 2407, 'West', (16, 11))
Element 14: (3, (16, 11), ['%', '%', '.', ''], [(9, 8), (10, 5), (15, 10)], [True, True, False, False], 72, False, [False, False, True, False], 2446, 'North', (16, 12))
Element 15: (3, (16, 12), ['.', '', '.', '%'], [(9, 7), (11, 5), (15, 9)], [False, False, False, True], 70, False, [True, False, True, False], 2475, 'North', (16, 13))
Element 16: (3, (16, 13), ['.', '', '%', '%'], [(9, 6), (12, 5), (16, 9)], [False, False, True, True], 68, False, [True, False, False, False], 2494, 'West', (15, 13))
Element 17: (3, (15, 13), ['.', '.', '%', ''], [(8, 6), (13, 5), (17, 9)], [False, False, True, False], 66, False, [True, True, False, False], 2523, 'South', (15, 12))
Element 18: (3, (15, 12), ['.', '%', '', ''], [(7, 6), (13, 6), (18, 9)], [False, True, False, False], 64, False, [True, False, False, False], 2542, 'West', (14, 12))
Element 19: (3, (14, 12), ['.', '%', '.', ''], [(6, 6), (14, 6), (17, 9)], [False, True, False, False], 62, False, [True, False, True, False], 2561, 'North', (14, 13))
Element 20: (3, (14, 13), ['.', '', '%', ''], [(5, 6), (15, 6), (17, 10)], [False, False, True, False], 60, False, [True, False, False, False], 2580, 'West', (13, 13))
Element 21: (3, (13, 13), ['.', '.', '%', ''], [(5, 5), (16, 6), (17, 11)], [False, False, True, False], 58, False, [True, True, False, False], 2599, 'South', (13, 12))
