Element 1: (0, (10, 7), ['.', '.', 'F', '.'], [(9, 3), (13, 8), (16, 9)], [False, False, False, False], 98, False, [True, True, False, True], 0, 'North', (10, 8))
Element 2: (0, (10, 8), ['.', '', '%', '%'], [(10, 3), (14, 8), (17, 9)], [False, False, True, True], 96, False, [True, False, False, False], 1029, 'West', (9, 8))
Element 3: (0, (9, 8), ['.', '.', '%', ''], [(11, 3), (14, 9), (18, 9)], [False, False, True, False], 94, False, [True, True, False, False], 1068, 'South', (9, 7))
Element 4: (0, (9, 7), ['%', '.', '', ''], [(12, 3), (15, 9), (17, 9)], [True, False, False, False], 92, False, [False, True, False, False], 1097, 'South', (9, 6))
Element 5: (0, (9, 6), ['.', '.', '', '.'], [(12, 2), (15, 10), (17, 10)], [False, False, False, False], 90, False, [True, True, False, True], 1136, 'East', (10, 6))
Element 6: (0, (10, 6), ['', '.', '', '.'], [(13, 2), (14, 10), (17, 11)], [False, False, False, False], 88, False, [False, True, False, True], 1175, 'East', (11, 6))
Element 7: (0, (11, 6), ['', '.', '.', '.'], [(14, 2), (13, 10), (18, 11)], [False, False, False, False], 86, False, [False, True, True, True], 1214, 'East', (12, 6))
Element 8: (0, (12, 6), ['', '.', '.', '.'], [(15, 2), (13, 11), (17, 11)], [False, False, False, False], 84, False, [False, True, True, True], 1243, 'East', (13, 6))
Element 9: (0, (13, 6), ['', '.', '.', '.'], [(15, 1), (13, 12), (16, 11)], [False, False, False, False], 82, False, [False, True, True, True], 1282, 'East', (14, 6))
Element 10: (0, (14, 6), ['', '%', '.', '.'], [(14, 1), (14, 12), (16, 12)], [False, True, False, False], 80, False, [False, False, True, True], 1321, 'East', (15, 6))
Element 11: (0, (15, 6), ['', '%', '.', '.'], [(13, 1), (15, 12), (16, 13)], [False, True, False, False], 78, False, [False, False, True, True], 1360, 'East', (16, 6))
Element 12: (0, (16, 6), ['', '%', '.', '.'], [(12, 1), (15, 13), (16, 12)], [False, True, False, False], 76, False, [False, False, True, True], 1389, 'East', (17, 6))
Element 13: (0, (17, 6), ['', '%', '.', '%'], [(11, 1), (14, 13), (16, 11)], [False, True, False, True], 74, False, [False, False, True, False], 1418, 'North', (17, 7))
Element 14: (0, (17, 7), ['.', '', '%', '.'], [(11, 2), (13, 13), (17, 11)], [False, False, True, False], 72, False, [True, False, False, True], 1447, 'East', (18, 7))
Element 15: (0, (18, 7), ['', '%', '%', '%'], [(10, 2), (12, 13), (17, 10)], [False, True, True, True], 70, False, [False, False, False, False], 1476, 'West', (17, 7))
Element 16: (0, (17, 7), ['.', '', '%', ''], [(9, 2), (12, 12), (17, 9)], [False, False, True, False], 68, False, [True, False, False, False], 1495, 'West', (16, 7))
Element 17: (0, (16, 7), ['.', '', '%', ''], [(10, 2), (12, 11), (16, 9)], [False, False, True, False], 66, False, [True, False, False, False], 1514, 'West', (15, 7))
Element 18: (0, (15, 7), ['.', '', '%', ''], [(11, 2), (12, 10), (15, 9)], [False, False, True, False], 64, False, [True, False, False, False], 1533, 'West', (14, 7))
Element 19: (0, (14, 7), ['.', '', '', ''], [(11, 1), (12, 9), (15, 10)], [False, False, False, False], 62, False, [True, False, False, False], 1552, 'West', (13, 7))
Element 20: (0, (13, 7), ['.', '', '', ''], [(12, 1), (13, 9), (14, 10)], [False, False, False, False], 60, False, [True, False, False, False], 1571, 'West', (12, 7))
Element 21: (0, (12, 7), ['.', '', '.', ''], [(13, 1), (12, 9), (14, 9)], [False, False, False, False], 58, False, [True, False, True, False], 1580, 'North', (12, 8))
Element 22: (0, (12, 8), ['%', '', '', ''], [(14, 1), (12, 10), (14, 8)], [True, False, False, False], 56, False, [False, False, False, False], 1589, 'East', (13, 8))
Element 23: (0, (13, 8), ['', '', '', ''], [(15, 1), (12, 9), (14, 7)], [False, False, False, False], 54, False, [False, False, False, False], 1588, 'East', (14, 8))
Element 24: (0, (14, 8), ['', '', '', '%'], [(15, 2), (11, 9), (15, 7)], [False, False, False, True], 52, False, [False, False, False, False], 1597, 'North', (14, 9))
Element 25: (0, (14, 9), ['', '', '', ''], [(14, 2), (11, 10), (16, 7)], [False, False, False, False], 50, False, [False, False, False, False], 1606, 'East', (15, 9))
Element 26: (0, (15, 9), ['', '%', '', ''], [(14, 1), (11, 11), (17, 7)], [False, True, False, False], 48, False, [False, False, False, False], 1615, 'East', (16, 9))
Element 27: (0, (16, 9), ['', '%', '%', ''], [(14, 2), (11, 12), (18, 7)], [False, True, True, False], 46, False, [False, False, False, False], 1624, 'East', (17, 9))
Element 28: (0, (17, 9), ['', '%', '', ''], [(13, 2), (10, 12), (17, 7)], [False, True, False, False], 44, False, [False, False, False, False], 1633, 'East', (18, 9))
Element 29: (0, (18, 9), ['', '%', '%', '%'], [(13, 1), (9, 12), (17, 6)], [False, True, True, True], 42, False, [False, False, False, False], 2632, 'West', (17, 9))
Element 30: (0, (17, 9), ['', '%', '', ''], [(13, 2), (9, 11), (16, 6)], [False, True, False, False], 40, False, [False, False, False, False], 2641, 'North', (17, 10))
Element 31: (0, (17, 10), ['%', '', '', '%'], [(12, 2), (8, 11), (15, 6)], [True, False, False, True], 38, False, [False, False, False, False], 3640, 'North', (17, 11))
Element 32: (0, (17, 11), ['', '', '%', ''], [(12, 1), (8, 10), (14, 6)], [False, False, True, False], 36, False, [False, False, False, False], 3649, 'East', (18, 11))
Element 33: (0, (18, 11), ['', '%', '%', '%'], [(12, 2), (9, 10), (13, 6)], [False, True, True, True], 34, False, [False, False, False, False], 3658, 'West', (17, 11))
Element 34: (0, (17, 11), ['', '', '%', ''], [(11, 2), (10, 10), (13, 5)], [False, False, True, False], 32, False, [False, False, False, False], 3677, 'West', (16, 11))
Element 35: (0, (16, 11), ['%', '%', '', ''], [(12, 2), (10, 11), (12, 5)], [True, True, False, False], 30, False, [False, False, False, False], 3696, 'North', (16, 12))
Element 36: (0, (16, 12), ['', '', '', '%'], [(12, 3), (10, 10), (11, 5)], [False, False, False, True], 28, False, [False, False, False, False], 3705, 'North', (16, 13))
Element 37: (0, (16, 13), ['', '', '%', '%'], [(11, 3), (9, 10), (10, 5)], [False, False, True, True], 26, False, [False, False, False, False], 3714, 'West', (15, 13))
Element 38: (0, (15, 13), ['', '', '%', ''], [(11, 2), (8, 10), (9, 5)], [False, False, True, False], 24, False, [False, False, False, False], 3723, 'South', (15, 12))
