Element 1: (2, (13, 9), ['.', '.', '.', '.'], [(8, 6), (5, 9), (17, 10)], [False, False, False, False], 98, False, [True, True, True, True], 19, 'East', (14, 9))
Element 2: (2, (14, 9), ['', '.', '.', '.'], [(9, 6), (5, 10), (17, 11)], [False, False, False, False], 96, False, [False, True, True, True], 58, 'East', (15, 9))
Element 3: (2, (15, 9), ['', '%', '.', '.'], [(10, 6), (6, 10), (18, 11)], [False, True, False, False], 94, False, [False, False, True, True], 97, 'East', (16, 9))
Element 4: (2, (16, 9), ['', '%', '%', '.'], [(11, 6), (7, 10), (17, 11)], [False, True, True, False], 92, False, [False, False, False, True], 126, 'East', (17, 9))
Element 5: (2, (17, 9), ['', '%', '', '.'], [(12, 6), (8, 10), (16, 11)], [False, True, False, False], 90, False, [False, False, False, True], 165, 'East', (18, 9))
Element 6: (2, (18, 9), ['', '%', '%', '%'], [(13, 6), (8, 11), (16, 12)], [False, True, True, True], 88, False, [False, False, False, False], 1194, 'West', (17, 9))
Element 7: (2, (17, 9), ['', '%', '', ''], [(14, 6), (9, 11), (16, 13)], [False, True, False, False], 86, False, [False, False, False, False], 1223, 'North', (17, 10))
Element 8: (2, (17, 10), ['%', '', '', '%'], [(15, 6), (9, 12), (15, 13)], [True, False, False, True], 84, False, [False, False, False, False], 2242, 'North', (17, 11))
Element 9: (2, (17, 11), ['', '', '%', ''], [(16, 6), (10, 12), (15, 12)], [False, False, True, False], 82, False, [False, False, False, False], 2271, 'East', (18, 11))
Element 10: (2, (18, 11), ['', '%', '%', '%'], [(17, 6), (11, 12), (14, 12)], [False, True, True, True], 80, False, [False, False, False, False], 2300, 'West', (17, 11))
Element 11: (2, (17, 11), ['', '', '%', ''], [(17, 7), (12, 12), (14, 13)], [False, False, True, False], 78, False, [False, False, False, False], 2329, 'West', (16, 11))
Element 12: (2, (16, 11), ['%', '%', '', ''], [(18, 7), (13, 12), (13, 13)], [True, True, False, False], 76, False, [False, False, False, False], 2358, 'North', (16, 12))
Element 13: (2, (16, 12), ['', '', '', '%'], [(17, 7), (13, 11), (12, 13)], [False, False, False, True], 74, False, [False, False, False, False], 2377, 'North', (16, 13))
Element 14: (2, (16, 13), ['', '', '%', '%'], [(16, 7), (13, 10), (12, 12)], [False, False, True, True], 72, False, [False, False, False, False], 2396, 'West', (15, 13))
Element 15: (2, (15, 13), ['', '', '%', ''], [(15, 7), (14, 10), (12, 11)], [False, False, True, False], 70, False, [False, False, False, False], 2425, 'South', (15, 12))
Element 16: (2, (15, 12), ['', '%', '', ''], [(14, 7), (15, 10), (12, 10)], [False, True, False, False], 68, False, [False, False, False, False], 2454, 'West', (14, 12))
