Element 1: (1, (2, 6), ['', '.', '.', '.'], [(1, 7), (4, 8), (4, 9)], [False, False, False, False], 98, False, [False, True, True, True], 9, 'East', (3, 6))
Element 32: (1, (15, 10), ['', '', '%', '%'], [(14, 7), (9, 10), (17, 9)], [False, False, True, True], 36, False, [False, False, False, False], 4798, 'West', (14, 10))
Element 33: (1, (14, 10), ['', '', '%', ''], [(15, 7), (9, 11), (18, 9)], [False, False, True, False], 34, False, [False, False, False, False], 4797, 'West', (13, 10))
Element 34: (1, (13, 10), ['', '', '', ''], [(16, 7), (10, 11), (17, 9)], [False, False, False, False], 32, False, [False, False, False, False], 4796, 'North', (13, 11))
Element 35: (1, (13, 11), ['', '', '', '%'], [(17, 7), (11, 11), (16, 9)], [False, False, False, True], 30, False, [False, False, False, False], 4795, 'North', (13, 12))
Element 36: (1, (13, 12), ['', '', '', ''], [(18, 7), (12, 11), (15, 9)], [False, False, False, False], 28, False, [False, False, False, False], 4794, 'East', (14, 12))
Element 37: (1, (14, 12), ['', '%', '', ''], [(17, 7), (13, 11), (15, 10)], [False, True, False, False], 26, False, [False, False, False, False], 4793, 'East', (15, 12))
Element 38: (1, (15, 12), ['', '%', '', ''], [(17, 6), (13, 12), (14, 10)], [False, True, False, False], 24, False, [False, False, False, False], 4792, 'East', (16, 12))
Element 39: (1, (16, 12), ['', '', '', '%'], [(16, 6), (14, 12), (14, 9)], [False, False, False, True], 22, False, [False, False, False, False], 4791, 'North', (16, 13))
Element 40: (1, (16, 13), ['', '', '%', '%'], [(15, 6), (15, 12), (14, 8)], [False, False, True, True], 20, False, [False, False, False, False], 4790, 'West', (15, 13))
Element 41: (1, (15, 13), ['', '', '%', ''], [(14, 6), (16, 12), (14, 7)], [False, False, True, False], 18, False, [False, False, False, False], 4789, 'West', (14, 13))
Element 42: (1, (14, 13), ['', '', '%', ''], [(13, 6), (16, 13), (15, 7)], [False, False, True, False], 16, False, [False, False, False, False], 4788, 'West', (13, 13))
Element 43: (1, (13, 13), ['', '', '%', ''], [(13, 5), (15, 13), (16, 7)], [False, False, True, False], 14, False, [False, False, False, False], 4797, 'West', (12, 13))
Element 44: (1, (12, 13), ['%', '', '%', ''], [(12, 5), (14, 13), (17, 7)], [True, False, True, False], 12, False, [False, False, False, False], 4806, 'South', (12, 12))
Element 45: (1, (12, 12), ['', '', '', ''], [(11, 5), (13, 13), (18, 7)], [False, False, False, False], 10, False, [False, False, False, False], 4815, 'South', (12, 11))
Element 46: (1, (12, 11), ['', '', '', ''], [(10, 5), (12, 13), (17, 7)], [False, False, False, False], 8, False, [False, False, False, False], 4824, 'South', (12, 10))
Element 47: (1, (12, 10), ['', '', '', ''], [(9, 5), (12, 12), (17, 6)], [False, False, False, False], 6, False, [False, False, False, False], 4833, 'South', (12, 9))
Element 48: (1, (12, 9), ['', '.', '', ''], [(8, 5), (11, 12), (16, 6)], [False, False, False, False], 4, False, [False, True, False, False], 4842, 'South', (12, 8))
Element 49: (1, (12, 8), ['%', '', '', ''], [(7, 5), (10, 12), (15, 6)], [True, False, False, False], 2, False, [False, False, False, False], 4861, 'East', (13, 8))
Element 50: (1, (13, 8), ['', '', '', ''], [(7, 5), (9, 12), (14, 6)], [False, False, False, False], 0, False, [False, False, False, False], 4860, 'Stop', (13, 8))
Element 51: #0#
