Element 1: (0, (7, 5), ['.', '%', '.', '.'], [(3, 3), (4, 9), (14, 1)], [False, True, False, False], 98, False, [True, False, True, True], 0, 'East', (8, 5))
Element 2: (0, (8, 5), ['', '%', '.', '.'], [(4, 3), (5, 9), (15, 1)], [False, True, False, False], 96, False, [False, False, True, True], 39, 'East', (9, 5))
Element 3: (0, (9, 5), ['', '%', '.', '.'], [(5, 3), (5, 10), (15, 2)], [False, True, False, False], 94, False, [False, False, True, True], 78, 'East', (10, 5))
Element 4: (0, (10, 5), ['', '%', '.', '.'], [(6, 3), (6, 10), (14, 2)], [False, True, False, False], 92, False, [False, False, True, True], 117, 'East', (11, 5))
Element 5: (0, (11, 5), ['', '%', '.', '.'], [(6, 4), (7, 10), (13, 2)], [False, True, False, False], 90, False, [False, False, True, True], 1146, 'East', (12, 5))
Element 6: (0, (12, 5), ['', '%', '.', '.'], [(6, 5), (8, 10), (13, 1)], [False, True, False, False], 88, False, [False, False, True, True], 1185, 'East', (13, 5))
Element 7: (0, (13, 5), ['', '%', '.', '%'], [(6, 6), (8, 11), (12, 1)], [False, True, False, True], 86, False, [False, False, True, False], 2214, 'North', (13, 6))
Element 8: (0, (13, 6), ['.', '', '.', '.'], [(7, 6), (9, 11), (12, 2)], [False, False, False, False], 84, False, [True, False, True, True], 2253, 'East', (14, 6))
Element 9: (0, (14, 6), ['', '%', '.', '.'], [(8, 6), (9, 12), (12, 3)], [False, True, False, False], 82, False, [False, False, True, True], 3282, 'East', (15, 6))
Element 10: (0, (15, 6), ['', '%', '.', '.'], [(9, 6), (10, 12), (11, 3)], [False, True, False, False], 80, False, [False, False, True, True], 3321, 'East', (16, 6))
Element 11: (0, (16, 6), ['', '%', '.', '.'], [(10, 6), (11, 12), (11, 2)], [False, True, False, False], 78, False, [False, False, True, True], 3360, 'East', (17, 6))
Element 12: (0, (17, 6), ['', '%', '.', '%'], [(11, 6), (12, 12), (11, 1)], [False, True, False, True], 76, False, [False, False, True, False], 3399, 'North', (17, 7))
Element 13: (0, (17, 7), ['.', '', '%', '.'], [(12, 6), (13, 12), (11, 2)], [False, False, True, False], 74, False, [True, False, False, True], 3428, 'East', (18, 7))
Element 14: (0, (18, 7), ['', '%', '%', '%'], [(12, 7), (14, 12), (10, 2)], [False, True, True, True], 72, False, [False, False, False, False], 3467, 'West', (17, 7))
Element 15: (0, (17, 7), ['.', '', '%', ''], [(13, 7), (15, 12), (10, 3)], [False, False, True, False], 70, False, [True, False, False, False], 3496, 'West', (16, 7))
Element 16: (0, (16, 7), ['.', '', '%', ''], [(14, 7), (16, 12), (9, 3)], [False, False, True, False], 68, False, [True, False, False, False], 3535, 'West', (15, 7))
Element 17: (0, (15, 7), ['', '', '%', ''], [(14, 8), (16, 13), (9, 2)], [False, False, True, False], 66, False, [False, False, False, False], 3574, 'West', (14, 7))
Element 18: (0, (14, 7), ['', '', '', ''], [(14, 9), (15, 13), (9, 3)], [False, False, False, False], 64, False, [False, False, False, False], 3593, 'North', (14, 8))
Element 19: (0, (14, 8), ['.', '', '', '%'], [(15, 9), (14, 13), (10, 3)], [False, False, False, True], 62, False, [True, False, False, False], 3612, 'West', (13, 8))
Element 20: (0, (13, 8), ['.', '', '.', ''], [(16, 9), (13, 13), (10, 2)], [False, False, False, False], 60, False, [True, False, True, False], 3641, 'North', (13, 9))
Element 21: (0, (13, 9), ['.', '', '.', ''], [(17, 9), (12, 13), (9, 2)], [False, False, False, False], 58, False, [True, False, True, False], 3670, 'North', (13, 10))
Element 22: (0, (13, 10), ['.', '', '.', '.'], [(18, 9), (13, 13), (10, 2)], [False, False, False, False], 56, False, [True, False, True, True], 3689, 'East', (14, 10))
Element 23: (0, (14, 10), ['', '', '%', '.'], [(17, 9), (14, 13), (11, 2)], [False, False, True, False], 54, False, [False, False, False, True], 3698, 'East', (15, 10))
Element 24: (0, (15, 10), ['', '', '%', '%'], [(17, 10), (15, 13), (11, 3)], [False, False, True, True], 52, False, [False, False, False, False], 3717, 'South', (15, 9))
Element 25: (0, (15, 9), ['', '%', '', ''], [(17, 11), (16, 13), (10, 3)], [False, True, False, False], 50, False, [False, False, False, False], 3726, 'East', (16, 9))
Element 26: (0, (16, 9), ['', '%', '%', ''], [(18, 11), (16, 12), (11, 3)], [False, True, True, False], 48, False, [False, False, False, False], 3735, 'East', (17, 9))
Element 27: (0, (17, 9), ['', '%', '', ''], [(17, 11), (16, 11), (12, 3)], [False, True, False, False], 46, False, [False, False, False, False], 3744, 'East', (18, 9))
Element 28: (0, (18, 9), ['', '%', '%', '%'], [(17, 10), (17, 11), (12, 2)], [False, True, True, True], 44, False, [False, False, False, False], 3743, 'West', (17, 9))
Element 29: (0, (17, 9), ['', '%', 'G', ''], [(17, 10), (18, 11), (11, 2)], [False, True, False, False], 42, False, [False, False, False, False], 3742, 'West', (16, 9))
Element 30: (0, (16, 9), ['', '%', '%', ''], [(17, 10), (17, 11), (12, 2)], [False, True, True, False], 40, False, [False, False, False, False], 3741, 'East', (17, 9))
Element 31: (0, (17, 9), ['', '%', 'G', ''], [(17, 10), (16, 11), (12, 1)], [False, True, False, False], 38, False, [False, False, False, False], 3740, 'West', (16, 9))
Element 32: (0, (16, 9), ['', '%', '%', 'G'], [(17, 9), (16, 12), (11, 1)], [False, True, True, False], 36, False, [False, False, False, False], 3739, 'West', (15, 9))
Element 33: (0, (15, 9), ['', '%', '', 'G'], [(16, 9), (15, 12), (12, 1)], [False, True, False, False], 34, False, [False, False, False, False], 3738, 'West', (14, 9))
Element 34: (0, (14, 9), ['', '', '', ''], [(16, 9), (15, 13), (13, 1)], [False, False, False, False], 32, False, [False, False, False, False], 3737, 'East', (15, 9))
Element 35: (0, (15, 9), ['', '%', '', ''], [(17, 9), (15, 12), (13, 2)], [False, True, False, False], 30, False, [False, False, False, False], 3736, 'North', (15, 10))
Element 36: (0, (15, 10), ['', '', '%', '%'], [(16, 9), (14, 12), (12, 2)], [False, False, True, True], 28, False, [False, False, False, False], 3735, 'West', (14, 10))
Element 37: (0, (14, 10), ['', '', '%', ''], [(15, 9), (14, 13), (13, 2)], [False, False, True, False], 26, False, [False, False, False, False], 3734, 'South', (14, 9))
