Element 1: (3, (14, 8), ['.', '.', '.', '%'], [(3, 8), (7, 10), (11, 11)], [False, False, False, True], 98, False, [True, True, True, False], 29, 'North', (14, 9))
Element 2: (3, (14, 9), ['.', '', '.', '.'], [(4, 8), (8, 10), (12, 11)], [False, False, False, False], 96, False, [True, False, True, True], 68, 'East', (15, 9))
Element 3: (3, (15, 9), ['', '%', '.', '.'], [(5, 8), (8, 11), (13, 11)], [False, True, False, False], 94, False, [False, False, True, True], 1097, 'East', (16, 9))
Element 4: (3, (16, 9), ['', '%', '%', '.'], [(6, 8), (9, 11), (13, 12)], [False, True, True, False], 92, False, [False, False, False, True], 2126, 'East', (17, 9))
Element 5: (3, (17, 9), ['', '%', '.', '.'], [(7, 8), (9, 12), (14, 12)], [False, True, False, False], 90, False, [False, False, True, True], 3155, 'East', (18, 9))
Element 6: (3, (18, 9), ['', '%', '%', '%'], [(8, 8), (10, 12), (15, 12)], [False, True, True, True], 88, False, [False, False, False, False], 3194, 'West', (17, 9))
Element 7: (3, (17, 9), ['', '%', '.', ''], [(9, 8), (11, 12), (16, 12)], [False, True, False, False], 86, False, [False, False, True, False], 3223, 'North', (17, 10))
Element 8: (3, (17, 10), ['%', '', '.', '%'], [(10, 8), (12, 12), (16, 13)], [True, False, False, True], 84, False, [False, False, True, False], 4252, 'North', (17, 11))
Element 9: (3, (17, 11), ['.', '', '%', '.'], [(10, 7), (12, 13), (15, 13)], [False, False, True, False], 82, False, [True, False, False, True], 4291, 'East', (18, 11))
Element 10: (3, (18, 11), ['', '%', '%', '%'], [(11, 7), (13, 13), (14, 13)], [False, True, True, True], 80, False, [False, False, False, False], 4330, 'West', (17, 11))
Element 11: (3, (17, 11), ['.', '', '%', ''], [(12, 7), (13, 12), (13, 13)], [False, False, True, False], 78, False, [True, False, False, False], 4339, 'West', (16, 11))
Element 12: (3, (16, 11), ['%', '%', '', ''], [(13, 7), (14, 12), (12, 13)], [True, True, False, False], 76, False, [False, False, False, False], 4358, 'North', (16, 12))
Element 13: (3, (16, 12), ['G', '', '', '%'], [(14, 7), (15, 12), (12, 12)], [False, False, False, True], 74, False, [False, False, False, False], 4367, 'North', (16, 13))
Element 14: (3, (16, 13), ['', 'G', '%', '%'], [(15, 7), (16, 12), (11, 12)], [False, False, True, True], 72, False, [False, False, False, False], 4376, 'West', (15, 13))
Element 15: (3, (15, 13), ['', '', '%', 'G'], [(16, 7), (16, 13), (10, 12)], [False, False, True, False], 70, False, [False, False, False, False], 4385, 'South', (15, 12))
Element 16: (3, (15, 12), ['', '%', 'G', ''], [(17, 7), (15, 13), (9, 12)], [False, True, False, False], 68, False, [False, False, False, False], 4394, 'West', (14, 12))
Element 17: (3, (14, 12), ['', '%', 'G', ''], [(18, 7), (14, 13), (9, 11)], [False, True, False, False], 66, False, [False, False, False, False], 4403, 'West', (13, 12))
Element 18: (3, (13, 12), ['', '', '', ''], [(17, 7), (15, 13), (9, 10)], [False, False, False, False], 64, False, [False, False, False, False], 4412, 'North', (13, 13))
Element 19: (3, (13, 13), ['', '', '%', ''], [(17, 6), (16, 13), (10, 10)], [False, False, True, False], 62, False, [False, False, False, False], 4431, 'East', (14, 13))
