Element 1: (2, (10, 7), ['.', '.', 'F', '.'], [(15, 12), (4, 7), (12, 5)], [False, False, False, False], 98, False, [True, True, False, True], 19, 'North', (10, 8))
Element 2: (2, (10, 8), ['.', '', '%', '%'], [(16, 12), (4, 8), (13, 5)], [False, False, True, True], 96, False, [True, False, False, False], 1048, 'West', (9, 8))
Element 3: (2, (9, 8), ['.', '.', '%', ''], [(16, 13), (5, 8), (13, 6)], [False, False, True, False], 94, False, [True, True, False, False], 1087, 'South', (9, 7))
Element 4: (2, (9, 7), ['%', '.', '', ''], [(15, 13), (6, 8), (14, 6)], [True, False, False, False], 92, False, [False, True, False, False], 2116, 'South', (9, 6))
Element 5: (2, (9, 6), ['.', '.', '', '.'], [(14, 13), (7, 8), (15, 6)], [False, False, False, False], 90, False, [True, True, False, True], 2155, 'East', (10, 6))
Element 6: (2, (10, 6), ['', '.', '', '.'], [(13, 13), (8, 8), (16, 6)], [False, False, False, False], 88, False, [False, True, False, True], 2194, 'East', (11, 6))
Element 7: (2, (11, 6), ['', '.', '.', '.'], [(13, 12), (9, 8), (17, 6)], [False, False, False, False], 86, False, [False, True, True, True], 2223, 'East', (12, 6))
Element 8: (2, (12, 6), ['', '', '.', ''], [(13, 11), (10, 8), (17, 7)], [False, False, False, False], 84, False, [False, False, True, False], 2252, 'North', (12, 7))
Element 9: (2, (12, 7), ['.', '', '.', '.'], [(13, 10), (10, 7), (18, 7)], [False, False, False, False], 82, False, [True, False, True, True], 2281, 'East', (13, 7))
Element 10: (2, (13, 7), ['', '', '.', '.'], [(14, 10), (11, 7), (17, 7)], [False, False, False, False], 80, False, [False, False, True, True], 2310, 'East', (14, 7))
Element 11: (2, (14, 7), ['', '', '.', '.'], [(15, 10), (12, 7), (16, 7)], [False, False, False, False], 78, False, [False, False, True, True], 2339, 'East', (15, 7))
Element 12: (2, (15, 7), ['', '', '%', ''], [(15, 9), (12, 8), (17, 7)], [False, False, True, False], 76, False, [False, False, False, False], 2368, 'East', (16, 7))
Element 13: (2, (16, 7), ['', '', '%', ''], [(16, 9), (13, 8), (17, 6)], [False, False, True, False], 74, False, [False, False, False, False], 2387, 'East', (17, 7))
Element 14: (2, (17, 7), ['', '', '%', ''], [(17, 9), (14, 8), (16, 6)], [False, False, True, False], 72, False, [False, False, False, False], 2406, 'East', (18, 7))
Element 15: (2, (18, 7), ['', '%', '%', '%'], [(18, 9), (14, 9), (16, 7)], [False, True, True, True], 70, False, [False, False, False, False], 2425, 'West', (17, 7))
Element 16: (2, (17, 7), ['', '', '%', ''], [(17, 9), (13, 9), (16, 6)], [False, False, True, False], 68, False, [False, False, False, False], 2434, 'South', (17, 6))
Element 17: (2, (17, 6), ['', '%', '', '%'], [(17, 10), (12, 9), (15, 6)], [False, True, False, True], 66, False, [False, False, False, False], 2453, 'West', (16, 6))
Element 18: (2, (16, 6), ['', '%', '', ''], [(17, 11), (12, 10), (15, 7)], [False, True, False, False], 64, False, [False, False, False, False], 2472, 'West', (15, 6))
Element 19: (2, (15, 6), ['', '%', '', ''], [(18, 11), (12, 11), (14, 7)], [False, True, False, False], 62, False, [False, False, False, False], 2491, 'West', (14, 6))
