Element 1: (1, (7, 11), ['.', '.', '%', 'F'], [(11, 10), (15, 10), (17, 11)], [False, False, True, False], 98, False, [True, True, False, False], 9, 'East', (8, 11))
Element 29: (1, (17, 9), ['', '%', '', ''], [(13, 8), (13, 6), (15, 7)], [False, True, False, False], 42, False, [False, False, False, False], 2431, 'West', (16, 9))
Element 30: (1, (16, 9), ['', '%', '%', ''], [(13, 9), (13, 7), (15, 6)], [False, True, True, False], 40, False, [False, False, False, False], 2430, 'West', (15, 9))
Element 31: (1, (15, 9), ['', '%', '', ''], [(12, 9), (13, 8), (15, 7)], [False, True, False, False], 38, False, [False, False, False, False], 2429, 'North', (15, 10))
Element 32: (1, (15, 10), ['', '', '%', '%'], [(12, 8), (13, 9), (14, 7)], [False, False, True, True], 36, False, [False, False, False, False], 2428, 'West', (14, 10))
Element 33: (1, (14, 10), ['G', '', '%', ''], [(13, 8), (13, 10), (14, 8)], [False, False, True, False], 34, False, [False, False, False, False], 2427, 'South', (14, 9))
Element 34: (1, (14, 9), ['', '', '', ''], [(12, 8), (13, 11), (14, 7)], [False, False, False, False], 32, False, [False, False, False, False], 2436, 'South', (14, 8))
Element 35: (1, (14, 8), ['', '', '', '%'], [(12, 7), (12, 11), (14, 6)], [False, False, False, True], 30, False, [False, False, False, False], 2445, 'South', (14, 7))
Element 36: (1, (14, 7), ['', '', '', ''], [(11, 7), (11, 11), (13, 6)], [False, False, False, False], 28, False, [False, False, False, False], 2464, 'East', (15, 7))
Element 37: (1, (15, 7), ['', '', '%', ''], [(11, 6), (10, 11), (13, 5)], [False, False, True, False], 26, False, [False, False, False, False], 2483, 'East', (16, 7))
Element 38: (1, (16, 7), ['', '', '%', ''], [(11, 5), (10, 12), (12, 5)], [False, False, True, False], 24, False, [False, False, False, False], 2492, 'East', (17, 7))
Element 39: (1, (17, 7), ['', '', '%', ''], [(10, 5), (11, 12), (12, 6)], [False, False, True, False], 22, False, [False, False, False, False], 2501, 'East', (18, 7))
Element 40: (1, (18, 7), ['', '%', '%', '%'], [(10, 6), (12, 12), (12, 7)], [False, True, True, True], 20, False, [False, False, False, False], 2510, 'West', (17, 7))
Element 41: (1, (17, 7), ['', '', '%', ''], [(10, 7), (13, 12), (12, 8)], [False, False, True, False], 18, False, [False, False, False, False], 2519, 'South', (17, 6))
Element 42: (1, (17, 6), ['', '%', '', '%'], [(10, 8), (14, 12), (12, 9)], [False, True, False, True], 16, False, [False, False, False, False], 3518, 'West', (16, 6))
Element 43: (1, (16, 6), ['', '%', '', ''], [(9, 8), (15, 12), (12, 10)], [False, True, False, False], 14, False, [False, False, False, False], 3527, 'West', (15, 6))
Element 44: (1, (15, 6), ['', '%', '', ''], [(9, 7), (16, 12), (13, 10)], [False, True, False, False], 12, False, [False, False, False, False], 3536, 'West', (14, 6))
Element 45: (1, (14, 6), ['', '%', '', ''], [(9, 6), (16, 13), (13, 11)], [False, True, False, False], 10, False, [False, False, False, False], 3545, 'West', (13, 6))
Element 46: (1, (13, 6), ['', '', '', ''], [(9, 5), (15, 13), (13, 12)], [False, False, False, False], 8, False, [False, False, False, False], 3554, 'North', (13, 7))
Element 47: (1, (13, 7), ['', '', '', ''], [(8, 5), (14, 13), (14, 12)], [False, False, False, False], 6, False, [False, False, False, False], 3563, 'North', (13, 8))
Element 48: (1, (13, 8), ['', '', '', ''], [(8, 6), (13, 13), (15, 12)], [False, False, False, False], 4, False, [False, False, False, False], 3572, 'North', (13, 9))
Element 49: (1, (13, 9), ['', '', '', ''], [(7, 6), (12, 13), (16, 12)], [False, False, False, False], 2, False, [False, False, False, False], 3581, 'North', (13, 10))
Element 50: (1, (13, 10), ['', '', '', ''], [(7, 6), (13, 13), (16, 13)], [False, False, False, False], 0, False, [False, False, False, False], 3580, 'Stop', (13, 10))
Element 51: #0#
