Element 1: (0, (6, 12), ['.', '.', '%', '%'], [(1, 9), (2, 11), (12, 3)], [False, False, True, True], 98, False, [True, True, False, False], 0, 'South', (6, 11))
Element 2: (0, (6, 11), ['.', '.', '', '.'], [(2, 9), (3, 11), (12, 2)], [False, False, False, False], 96, False, [True, True, False, True], 39, 'East', (7, 11))
Element 3: (0, (7, 11), ['', '.', '%', 'F'], [(3, 9), (4, 11), (13, 2)], [False, False, True, False], 94, False, [False, True, False, False], 78, 'East', (8, 11))
Element 4: (0, (8, 11), ['', '.', '%', '.'], [(4, 9), (5, 11), (14, 2)], [False, False, True, False], 92, False, [False, True, False, True], 1107, 'East', (9, 11))
Element 5: (0, (9, 11), ['', '.', 'F', '.'], [(5, 9), (5, 12), (15, 2)], [False, False, False, False], 90, False, [False, True, False, True], 1146, 'North', (9, 12))
Element 6: (0, (9, 12), ['%', '', '%', '.'], [(5, 10), (5, 13), (15, 1)], [True, False, True, False], 88, False, [False, False, False, True], 2175, 'East', (10, 12))
Element 7: (0, (10, 12), ['', '.', '%', '.'], [(6, 10), (4, 13), (14, 1)], [False, False, True, False], 86, False, [False, True, False, True], 2214, 'East', (11, 12))
Element 8: (0, (11, 12), ['', '.', '%', '.'], [(7, 10), (3, 13), (13, 1)], [False, False, True, False], 84, False, [False, True, False, True], 2253, 'East', (12, 12))
Element 9: (0, (12, 12), ['', '.', '.', '.'], [(8, 10), (2, 13), (12, 1)], [False, False, False, False], 82, False, [False, True, True, True], 2292, 'East', (13, 12))
Element 10: (0, (13, 12), ['', '.', '.', '.'], [(9, 10), (1, 13), (11, 1)], [False, False, False, False], 80, False, [False, True, True, True], 2331, 'East', (14, 12))
Element 11: (0, (14, 12), ['', '%', '.', '.'], [(10, 10), (2, 13), (11, 2)], [False, True, False, False], 78, False, [False, False, True, True], 2360, 'East', (15, 12))
Element 12: (0, (15, 12), ['', '%', '.', '.'], [(11, 10), (3, 13), (11, 3)], [False, True, False, False], 76, False, [False, False, True, True], 2389, 'East', (16, 12))
Element 13: (0, (16, 12), ['', '.', '.', '%'], [(12, 10), (4, 13), (10, 3)], [False, False, False, True], 74, False, [False, True, True, False], 2418, 'North', (16, 13))
Element 14: (0, (16, 13), ['.', '', '%', '%'], [(13, 10), (5, 13), (10, 2)], [False, False, True, True], 72, False, [True, False, False, False], 2447, 'West', (15, 13))
Element 15: (0, (15, 13), ['.', '', '%', ''], [(14, 10), (5, 12), (9, 2)], [False, False, True, False], 70, False, [True, False, False, False], 2476, 'West', (14, 13))
Element 16: (0, (14, 13), ['.', '', '%', ''], [(15, 10), (6, 12), (9, 3)], [False, False, True, False], 68, False, [True, False, False, False], 2505, 'West', (13, 13))
Element 17: (0, (13, 13), ['.', '', '%', ''], [(15, 9), (6, 11), (9, 2)], [False, False, True, False], 66, False, [True, False, False, False], 2524, 'West', (12, 13))
Element 18: (0, (12, 13), ['%', '', '%', ''], [(16, 9), (7, 11), (10, 2)], [True, False, True, False], 64, False, [False, False, False, False], 2543, 'East', (13, 13))
Element 19: (0, (13, 13), ['', '', '%', ''], [(17, 9), (8, 11), (10, 3)], [False, False, True, False], 62, False, [False, False, False, False], 2552, 'East', (14, 13))
Element 20: (0, (14, 13), ['', '', '%', ''], [(18, 9), (9, 11), (9, 3)], [False, False, True, False], 60, False, [False, False, False, False], 2561, 'East', (15, 13))
Element 21: (0, (15, 13), ['', '', '%', ''], [(17, 9), (10, 11), (10, 3)], [False, False, True, False], 58, False, [False, False, False, False], 2570, 'East', (16, 13))
Element 22: (0, (16, 13), ['', '', '%', '%'], [(17, 10), (11, 11), (11, 3)], [False, False, True, True], 56, False, [False, False, False, False], 2589, 'South', (16, 12))
Element 23: (0, (16, 12), ['', '.', '', '%'], [(17, 11), (12, 11), (11, 2)], [False, False, False, True], 54, False, [False, True, False, False], 2608, 'South', (16, 11))
Element 24: (0, (16, 11), ['%', '%', '', ''], [(18, 11), (13, 11), (10, 2)], [True, True, False, False], 52, False, [False, False, False, False], 2637, 'East', (17, 11))
Element 25: (0, (17, 11), ['', '', '%', 'G'], [(18, 11), (13, 12), (11, 2)], [False, False, True, False], 50, False, [False, False, False, False], 2636, 'South', (17, 10))
Element 26: (0, (17, 10), ['%', '', 'G', '%'], [(17, 11), (14, 12), (11, 1)], [True, False, False, True], 48, False, [False, False, False, False], 2635, 'South', (17, 9))
Element 27: (0, (17, 9), ['', '%', '', ''], [(16, 11), (15, 12), (12, 1)], [False, True, False, False], 46, False, [False, False, False, False], 2634, 'East', (18, 9))
Element 28: (0, (18, 9), ['', '%', '%', '%'], [(16, 12), (15, 13), (13, 1)], [False, True, True, True], 44, False, [False, False, False, False], 2633, 'West', (17, 9))
Element 29: (0, (17, 9), ['', '%', '', ''], [(16, 13), (14, 13), (14, 1)], [False, True, False, False], 42, False, [False, False, False, False], 2632, 'West', (16, 9))
Element 30: (0, (16, 9), ['', '%', '%', ''], [(15, 13), (13, 13), (15, 1)], [False, True, True, False], 40, False, [False, False, False, False], 2631, 'West', (15, 9))
Element 31: (0, (15, 9), ['.', '%', '', ''], [(15, 12), (12, 13), (15, 2)], [False, True, False, False], 38, False, [True, False, False, False], 2630, 'West', (14, 9))
Element 32: (0, (14, 9), ['.', '.', '', ''], [(14, 12), (12, 12), (14, 2)], [False, False, False, False], 36, False, [True, True, False, False], 2639, 'South', (14, 8))
Element 33: (0, (14, 8), ['.', '.', '', '%'], [(14, 13), (11, 12), (14, 1)], [False, False, False, True], 34, False, [True, True, False, False], 2648, 'South', (14, 7))
Element 34: (0, (14, 7), ['.', '.', '', '.'], [(13, 13), (10, 12), (14, 2)], [False, False, False, False], 32, False, [True, True, False, True], 2657, 'East', (15, 7))
Element 35: (0, (15, 7), ['', '.', '%', '.'], [(13, 12), (9, 12), (13, 2)], [False, False, True, False], 30, False, [False, True, False, True], 2666, 'East', (16, 7))
Element 36: (0, (16, 7), ['', '.', '%', '.'], [(13, 11), (10, 12), (13, 1)], [False, False, True, False], 28, False, [False, True, False, True], 2675, 'East', (17, 7))
Element 37: (0, (17, 7), ['', '.', '%', '.'], [(12, 11), (11, 12), (13, 2)], [False, False, True, False], 26, False, [False, True, False, True], 2684, 'East', (18, 7))
Element 38: (0, (18, 7), ['', '%', '%', '%'], [(12, 12), (10, 12), (12, 2)], [False, True, True, True], 24, False, [False, False, False, False], 2693, 'West', (17, 7))
Element 39: (0, (17, 7), ['', '.', '%', ''], [(12, 13), (9, 12), (12, 1)], [False, False, True, False], 22, False, [False, True, False, False], 2692, 'South', (17, 6))
