Element 1: (2, (18, 9), ['.', '%', '%', '%'], [(6, 4), (13, 9), (18, 11)], [False, True, True, True], 98, False, [True, False, False, False], 1009, 'West', (17, 9))
Element 2: (2, (17, 9), ['.', '%', '.', ''], [(6, 5), (14, 9), (17, 11)], [False, True, False, False], 96, False, [True, False, True, False], 1048, 'North', (17, 10))
Element 3: (2, (17, 10), ['%', '', '', '%'], [(7, 5), (15, 9), (16, 11)], [True, False, False, True], 94, False, [False, False, False, False], 1087, 'North', (17, 11))
Element 4: (2, (17, 11), ['', '', '%', ''], [(8, 5), (16, 9), (16, 12)], [False, False, True, False], 92, False, [False, False, False, False], 1116, 'East', (18, 11))
Element 5: (2, (18, 11), ['', '%', '%', '%'], [(9, 5), (17, 9), (16, 13)], [False, True, True, True], 90, False, [False, False, False, False], 1135, 'West', (17, 11))
Element 6: (2, (17, 11), ['', '', '%', ''], [(10, 5), (18, 9), (15, 13)], [False, False, True, False], 88, False, [False, False, False, False], 1154, 'West', (16, 11))
Element 7: (2, (16, 11), ['%', '%', '', ''], [(11, 5), (17, 9), (15, 12)], [True, True, False, False], 86, False, [False, False, False, False], 1173, 'North', (16, 12))
Element 8: (2, (16, 12), ['', '', '', '%'], [(12, 5), (17, 10), (14, 12)], [False, False, False, True], 84, False, [False, False, False, False], 1192, 'North', (16, 13))
Element 9: (2, (16, 13), ['', '', '%', '%'], [(13, 5), (17, 11), (14, 13)], [False, False, True, True], 82, False, [False, False, False, False], 1211, 'West', (15, 13))
Element 10: (2, (15, 13), ['', '', '%', ''], [(13, 6), (18, 11), (13, 13)], [False, False, True, False], 80, False, [False, False, False, False], 1230, 'South', (15, 12))
Element 11: (2, (15, 12), ['', '%', '', ''], [(14, 6), (17, 11), (13, 12)], [False, True, False, False], 78, False, [False, False, False, False], 1249, 'West', (14, 12))
Element 12: (2, (14, 12), ['', '%', '', ''], [(15, 6), (16, 11), (13, 11)], [False, True, False, False], 76, False, [False, False, False, False], 1268, 'North', (14, 13))
