Element 1: (0, (9, 3), ['%', '.', '%', '.'], [(4, 7), (7, 10), (15, 4)], [True, False, True, False], 98, False, [False, True, False, True], 0, 'East', (10, 3))
Element 2: (0, (10, 3), ['', '.', '%', '.'], [(4, 8), (8, 10), (16, 4)], [False, False, True, False], 96, False, [False, True, False, True], 39, 'East', (11, 3))
Element 3: (0, (11, 3), ['', '.', '%', '.'], [(5, 8), (8, 11), (16, 3)], [False, False, True, False], 94, False, [False, True, False, True], 1068, 'East', (12, 3))
Element 4: (0, (12, 3), ['', '.', '%', '%'], [(6, 8), (9, 11), (17, 3)], [False, False, True, True], 92, False, [False, True, False, False], 2097, 'South', (12, 2))
Element 5: (0, (12, 2), ['.', '.', '', '.'], [(7, 8), (9, 12), (18, 3)], [False, False, False, False], 90, False, [True, True, False, True], 3126, 'East', (13, 2))
Element 6: (0, (13, 2), ['', '.', '%', '.'], [(8, 8), (10, 12), (17, 3)], [False, False, True, False], 88, False, [False, True, False, True], 3155, 'East', (14, 2))
Element 7: (0, (14, 2), ['', '.', '%', '.'], [(9, 8), (11, 12), (16, 3)], [False, False, True, False], 86, False, [False, True, False, True], 3184, 'East', (15, 2))
Element 8: (0, (15, 2), ['', '.', '%', '%'], [(10, 8), (12, 12), (16, 4)], [False, False, True, True], 84, False, [False, True, False, False], 4203, 'South', (15, 1))
Element 9: (0, (15, 1), ['.', '%', '', '%'], [(10, 7), (13, 12), (15, 4)], [False, True, False, True], 82, False, [True, False, False, False], 4232, 'West', (14, 1))
Element 10: (0, (14, 1), ['.', '%', '', ''], [(11, 7), (14, 12), (14, 4)], [False, True, False, False], 80, False, [True, False, False, False], 4271, 'West', (13, 1))
Element 11: (0, (13, 1), ['.', '%', '', ''], [(12, 7), (15, 12), (15, 4)], [False, True, False, False], 78, False, [True, False, False, False], 4300, 'West', (12, 1))
Element 12: (0, (12, 1), ['.', '%', '', ''], [(13, 7), (16, 12), (15, 4)], [False, True, False, False], 76, False, [True, False, False, False], 4329, 'West', (11, 1))
