Element 1: (2, (6, 5), ['.', 'F', '.', '.'], [(3, 6), (4, 11), (13, 5)], [False, False, False, False], 98, False, [True, False, True, True], 19, 'South', (6, 4))
Element 2: (2, (6, 4), ['%', '.', '', '%'], [(4, 6), (5, 11), (13, 6)], [True, False, False, True], 96, False, [False, True, False, False], 1048, 'South', (6, 3))
Element 3: (2, (6, 3), ['.', '.', '', '%'], [(5, 6), (6, 11), (14, 6)], [False, False, False, True], 94, False, [True, True, False, False], 1087, 'South', (6, 2))
Element 4: (2, (6, 2), ['.', '.', '', '%'], [(6, 6), (7, 11), (15, 6)], [False, False, False, True], 92, False, [True, True, False, False], 1126, 'South', (6, 1))
Element 5: (2, (6, 1), ['.', '%', '', '.'], [(7, 6), (8, 11), (16, 6)], [False, True, False, False], 90, False, [True, False, False, True], 2155, 'East', (7, 1))
Element 6: (2, (7, 1), ['', '%', '%', '.'], [(8, 6), (9, 11), (17, 6)], [False, True, True, False], 88, False, [False, False, False, True], 2194, 'East', (8, 1))
Element 7: (2, (8, 1), ['', '%', '%', '%'], [(9, 6), (9, 12), (17, 7)], [False, True, True, True], 86, False, [False, False, False, False], 3223, 'West', (7, 1))
Element 8: (2, (7, 1), ['', '%', '%', ''], [(10, 6), (10, 12), (18, 7)], [False, True, True, False], 84, False, [False, False, False, False], 3252, 'West', (6, 1))
Element 9: (2, (6, 1), ['.', '%', '', ''], [(11, 6), (11, 12), (17, 7)], [False, True, False, False], 82, False, [True, False, False, False], 3271, 'West', (5, 1))
Element 10: (2, (5, 1), ['.', '%', '.', ''], [(12, 6), (12, 12), (16, 7)], [False, True, False, False], 80, False, [True, False, True, False], 3310, 'North', (5, 2))
Element 11: (2, (5, 2), ['.', '', '.', ''], [(12, 7), (13, 12), (15, 7)], [False, False, False, False], 78, False, [True, False, True, False], 3349, 'North', (5, 3))
Element 12: (2, (5, 3), ['.', '', '%', ''], [(13, 7), (14, 12), (14, 7)], [False, False, True, False], 76, False, [True, False, False, False], 3388, 'West', (4, 3))
Element 13: (2, (4, 3), ['.', '.', '%', ''], [(13, 8), (15, 12), (14, 8)], [False, False, True, False], 74, False, [True, True, False, False], 3427, 'South', (4, 2))
Element 14: (2, (4, 2), ['.', '.', '', ''], [(13, 9), (16, 12), (14, 9)], [False, False, False, False], 72, False, [True, True, False, False], 3466, 'South', (4, 1))
Element 15: (2, (4, 1), ['.', '%', '', ''], [(13, 10), (16, 13), (15, 9)], [False, True, False, False], 70, False, [True, False, False, False], 3505, 'West', (3, 1))
Element 16: (2, (3, 1), ['.', '%', '.', ''], [(14, 10), (15, 13), (16, 9)], [False, True, False, False], 68, False, [True, False, True, False], 3544, 'North', (3, 2))
Element 17: (2, (3, 2), ['.', '', '.', ''], [(15, 10), (14, 13), (17, 9)], [False, False, False, False], 66, False, [True, False, True, False], 3583, 'North', (3, 3))
Element 18: (2, (3, 3), ['.', '', '.', ''], [(15, 9), (13, 13), (18, 9)], [False, False, False, False], 64, False, [True, False, True, False], 3612, 'North', (3, 4))
Element 19: (2, (3, 4), ['.', '', '.', '%'], [(16, 9), (12, 13), (17, 9)], [False, False, False, True], 62, False, [True, False, True, False], 3631, 'North', (3, 5))
Element 20: (2, (3, 5), ['.', '', '', '.'], [(17, 9), (13, 13), (17, 10)], [False, False, False, False], 60, False, [True, False, False, True], 3650, 'East', (4, 5))
Element 21: (2, (4, 5), ['', '%', '', '.'], [(18, 9), (14, 13), (17, 11)], [False, True, False, False], 58, False, [False, False, False, True], 3669, 'East', (5, 5))
Element 22: (2, (5, 5), ['', '%', '', ''], [(17, 9), (15, 13), (18, 11)], [False, True, False, False], 56, False, [False, False, False, False], 3688, 'North', (5, 6))
Element 23: (2, (5, 6), ['', '', '%', ''], [(17, 10), (16, 13), (17, 11)], [False, False, True, False], 54, False, [False, False, False, False], 3687, 'East', (6, 6))
Element 24: (2, (6, 6), ['', '', '%', ''], [(17, 11), (16, 12), (16, 11)], [False, False, True, False], 52, False, [False, False, False, False], 3696, 'East', (7, 6))
Element 25: (2, (7, 6), ['', '.', '%', ''], [(18, 11), (15, 12), (16, 11)], [False, False, True, False], 50, False, [False, True, False, False], 3695, 'South', (7, 5))
Element 26: (2, (7, 5), ['', '%', '', '.'], [(17, 11), (16, 12), (16, 11)], [False, True, False, False], 48, False, [False, False, False, True], 3704, 'East', (8, 5))
Element 27: (2, (8, 5), ['', '%', '', '.'], [(17, 10), (15, 12), (16, 11)], [False, True, False, False], 46, False, [False, False, False, True], 3713, 'East', (9, 5))
