Element 1: (0, (1, 13), ['%', '%', '%', '.'], [(5, 8), (10, 3), (12, 2)], [True, True, True, False], 98, False, [False, False, False, True], 0, 'East', (2, 13))
Element 2: (0, (2, 13), ['', '%', '%', '.'], [(6, 8), (11, 3), (13, 2)], [False, True, True, False], 96, False, [False, False, False, True], 1029, 'East', (3, 13))
Element 3: (0, (3, 13), ['', '%', '%', '.'], [(7, 8), (12, 3), (14, 2)], [False, True, True, False], 94, False, [False, False, False, True], 1068, 'East', (4, 13))
Element 4: (0, (4, 13), ['', '%', '%', '.'], [(8, 8), (12, 2), (15, 2)], [False, True, True, False], 92, False, [False, False, False, True], 1097, 'East', (5, 13))
Element 5: (0, (5, 13), ['', '.', '%', '%'], [(9, 8), (12, 1), (15, 1)], [False, False, True, True], 90, False, [False, True, False, False], 1136, 'South', (5, 12))
Element 6: (0, (5, 12), ['%', '.', '', '.'], [(10, 8), (13, 1), (14, 1)], [True, False, False, False], 88, False, [False, True, False, True], 2165, 'East', (6, 12))
Element 7: (0, (6, 12), ['', '.', '%', '%'], [(10, 7), (13, 2), (13, 1)], [False, False, True, True], 86, False, [False, True, False, False], 2184, 'South', (6, 11))
Element 8: (0, (6, 11), ['.', '.', '', '.'], [(11, 7), (14, 2), (12, 1)], [False, False, False, False], 84, False, [True, True, False, True], 2203, 'East', (7, 11))
Element 9: (0, (7, 11), ['', '.', '%', 'F'], [(12, 7), (15, 2), (11, 1)], [False, False, True, False], 82, False, [False, True, False, False], 2232, 'East', (8, 11))
Element 10: (0, (8, 11), ['', '.', '%', '.'], [(13, 7), (15, 1), (11, 2)], [False, False, True, False], 80, False, [False, True, False, True], 3251, 'East', (9, 11))
Element 11: (0, (9, 11), ['', '.', 'F', '.'], [(14, 7), (14, 1), (10, 2)], [False, False, False, False], 78, False, [False, True, False, True], 3280, 'North', (9, 12))
Element 12: (0, (9, 12), ['%', '', '%', '.'], [(15, 7), (15, 1), (9, 2)], [True, False, True, False], 76, False, [False, False, False, True], 4299, 'East', (10, 12))
Element 13: (0, (10, 12), ['', '.', '%', '.'], [(16, 7), (15, 2), (9, 3)], [False, False, True, False], 74, False, [False, True, False, True], 4328, 'East', (11, 12))
Element 14: (0, (11, 12), ['', '.', '%', '.'], [(17, 7), (14, 2), (10, 3)], [False, False, True, False], 72, False, [False, True, False, True], 4347, 'East', (12, 12))
Element 15: (0, (12, 12), ['', '.', '.', '.'], [(18, 7), (14, 1), (11, 3)], [False, False, False, False], 70, False, [False, True, True, True], 4366, 'East', (13, 12))
Element 16: (0, (13, 12), ['', '.', '.', '.'], [(17, 7), (14, 2), (12, 3)], [False, False, False, False], 68, False, [False, True, True, True], 4375, 'East', (14, 12))
Element 17: (0, (14, 12), ['', '%', '.', '.'], [(17, 6), (13, 2), (11, 3)], [False, True, False, False], 66, False, [False, False, True, True], 4394, 'East', (15, 12))
Element 18: (0, (15, 12), ['', '%', '.', '.'], [(16, 6), (13, 1), (10, 3)], [False, True, False, False], 64, False, [False, False, True, True], 4413, 'East', (16, 12))
Element 19: (0, (16, 12), ['', '.', '.', '%'], [(15, 6), (12, 1), (9, 3)], [False, False, False, True], 62, False, [False, True, True, False], 4432, 'North', (16, 13))
Element 20: (0, (16, 13), ['.', '', '%', '%'], [(14, 6), (11, 1), (9, 2)], [False, False, True, True], 60, False, [True, False, False, False], 4451, 'West', (15, 13))
Element 21: (0, (15, 13), ['.', '', '%', ''], [(13, 6), (11, 2), (10, 2)], [False, False, True, False], 58, False, [True, False, False, False], 4470, 'West', (14, 13))
Element 22: (0, (14, 13), ['.', '', '%', ''], [(13, 5), (11, 1), (10, 3)], [False, False, True, False], 56, False, [True, False, False, False], 4489, 'West', (13, 13))
Element 23: (0, (13, 13), ['.', '', '%', ''], [(12, 5), (12, 1), (10, 2)], [False, False, True, False], 54, False, [True, False, False, False], 4508, 'West', (12, 13))
Element 24: (0, (12, 13), ['%', '', '%', ''], [(12, 6), (12, 2), (11, 2)], [True, False, True, False], 52, False, [False, False, False, False], 4527, 'East', (13, 13))
Element 25: (0, (13, 13), ['', '', '%', ''], [(11, 6), (12, 1), (11, 3)], [False, False, True, False], 50, False, [False, False, False, False], 4536, 'East', (14, 13))
Element 26: (0, (14, 13), ['', '', '%', ''], [(11, 5), (12, 2), (11, 2)], [False, False, True, False], 48, False, [False, False, False, False], 4545, 'East', (15, 13))
Element 27: (0, (15, 13), ['', '', '%', ''], [(10, 5), (13, 2), (11, 1)], [False, False, True, False], 46, False, [False, False, False, False], 4554, 'East', (16, 13))
Element 28: (0, (16, 13), ['', '', '%', '%'], [(10, 6), (12, 2), (12, 1)], [False, False, True, True], 44, False, [False, False, False, False], 4563, 'South', (16, 12))
Element 29: (0, (16, 12), ['', '.', '', '%'], [(9, 6), (12, 3), (13, 1)], [False, False, False, True], 42, False, [False, True, False, False], 4572, 'South', (16, 11))
Element 30: (0, (16, 11), ['%', '%', '', '.'], [(9, 7), (11, 3), (14, 1)], [True, True, False, False], 40, False, [False, False, False, True], 4591, 'East', (17, 11))
Element 31: (0, (17, 11), ['', '.', '%', '.'], [(9, 6), (11, 2), (15, 1)], [False, False, True, False], 38, False, [False, True, False, True], 4600, 'East', (18, 11))
Element 32: (0, (18, 11), ['', '%', '%', '%'], [(9, 5), (11, 3), (15, 2)], [False, True, True, True], 36, False, [False, False, False, False], 4619, 'West', (17, 11))
Element 33: (0, (17, 11), ['', '.', '%', ''], [(8, 5), (10, 3), (14, 2)], [False, False, True, False], 34, False, [False, True, False, False], 4628, 'South', (17, 10))
Element 34: (0, (17, 10), ['%', '.', '', '%'], [(8, 6), (10, 2), (14, 1)], [True, False, False, True], 32, False, [False, True, False, False], 4647, 'South', (17, 9))
Element 35: (0, (17, 9), ['.', '%', '', '.'], [(7, 6), (9, 2), (14, 2)], [False, True, False, False], 30, False, [True, False, False, True], 4666, 'East', (18, 9))
Element 36: (0, (18, 9), ['', '%', '%', '%'], [(7, 5), (9, 3), (13, 2)], [False, True, True, True], 28, False, [False, False, False, False], 4685, 'West', (17, 9))
Element 37: (0, (17, 9), ['.', '%', '', ''], [(6, 5), (9, 2), (13, 1)], [False, True, False, False], 26, False, [True, False, False, False], 4694, 'West', (16, 9))
Element 38: #1#
