Element 1: (0, (14, 8), ['.', '.', '.', '%'], [(4, 8), (13, 7), (15, 9)], [False, False, False, True], 98, False, [True, True, True, False], 0, 'North', (14, 9))
Element 2: (0, (14, 9), ['.', '', '.', ''], [(5, 8), (14, 7), (16, 9)], [False, False, False, False], 96, False, [True, False, True, False], 39, 'North', (14, 10))
Element 3: (0, (14, 10), ['.', '', '%', '.'], [(6, 8), (15, 7), (17, 9)], [False, False, True, False], 94, False, [True, False, False, True], 1068, 'East', (15, 10))
Element 4: (0, (15, 10), ['', '', '%', '%'], [(7, 8), (16, 7), (18, 9)], [False, False, True, True], 92, False, [False, False, False, False], 1107, 'South', (15, 9))
Element 5: (0, (15, 9), ['', '%', '', ''], [(8, 8), (17, 7), (17, 9)], [False, True, False, False], 90, False, [False, False, False, False], 1126, 'East', (16, 9))
Element 6: (0, (16, 9), ['', '%', '%', ''], [(9, 8), (18, 7), (17, 10)], [False, True, True, False], 88, False, [False, False, False, False], 1155, 'East', (17, 9))
Element 7: (0, (17, 9), ['', '%', '', ''], [(10, 8), (17, 7), (17, 11)], [False, True, False, False], 86, False, [False, False, False, False], 2164, 'East', (18, 9))
Element 8: (0, (18, 9), ['', '%', '%', '%'], [(10, 7), (17, 6), (18, 11)], [False, True, True, True], 84, False, [False, False, False, False], 2193, 'West', (17, 9))
Element 9: (0, (17, 9), ['', '%', '', ''], [(11, 7), (16, 6), (17, 11)], [False, True, False, False], 82, False, [False, False, False, False], 2212, 'North', (17, 10))
Element 10: (0, (17, 10), ['%', '', '', '%'], [(12, 7), (15, 6), (16, 11)], [True, False, False, True], 80, False, [False, False, False, False], 2241, 'North', (17, 11))
Element 11: (0, (17, 11), ['', '', '%', ''], [(12, 8), (14, 6), (16, 12)], [False, False, True, False], 78, False, [False, False, False, False], 2270, 'East', (18, 11))
Element 12: (0, (18, 11), ['', '%', '%', '%'], [(13, 8), (13, 6), (16, 13)], [False, True, True, True], 76, False, [False, False, False, False], 2299, 'West', (17, 11))
Element 13: (0, (17, 11), ['', '', '%', ''], [(13, 9), (13, 5), (15, 13)], [False, False, True, False], 74, False, [False, False, False, False], 2328, 'West', (16, 11))
Element 14: (0, (16, 11), ['%', '%', '', ''], [(13, 10), (12, 5), (15, 12)], [True, True, False, False], 72, False, [False, False, False, False], 2357, 'North', (16, 12))
Element 15: (0, (16, 12), ['', '', '', '%'], [(13, 11), (12, 6), (14, 12)], [False, False, False, True], 70, False, [False, False, False, False], 2386, 'North', (16, 13))
Element 16: (0, (16, 13), ['', '', '%', '%'], [(13, 12), (11, 6), (14, 13)], [False, False, True, True], 68, False, [False, False, False, False], 2415, 'West', (15, 13))
Element 17: (0, (15, 13), ['', '', '%', ''], [(13, 13), (11, 5), (14, 12)], [False, False, True, False], 66, False, [False, False, False, False], 2434, 'South', (15, 12))
Element 18: (0, (15, 12), ['', '%', '', ''], [(12, 13), (10, 5), (13, 12)], [False, True, False, False], 64, False, [False, False, False, False], 2453, 'West', (14, 12))
Element 19: (0, (14, 12), ['', '%', '', ''], [(12, 12), (10, 6), (13, 13)], [False, True, False, False], 62, False, [False, False, False, False], 2472, 'North', (14, 13))
Element 20: (0, (14, 13), ['', '', '%', ''], [(12, 11), (9, 6), (12, 13)], [False, False, True, False], 60, False, [False, False, False, False], 2491, 'West', (13, 13))
Element 21: (0, (13, 13), ['', '', '%', ''], [(12, 10), (9, 7), (12, 12)], [False, False, True, False], 58, False, [False, False, False, False], 2510, 'South', (13, 12))
Element 22: (0, (13, 12), ['', '', '', ''], [(12, 9), (10, 7), (11, 12)], [False, False, False, False], 56, False, [False, False, False, False], 2529, 'South', (13, 11))
Element 23: (0, (13, 11), ['', '', '', '%'], [(11, 9), (11, 7), (11, 11)], [False, False, False, True], 54, False, [False, False, False, False], 2548, 'South', (13, 10))
Element 24: (0, (13, 10), ['', '', '', ''], [(11, 10), (12, 7), (10, 11)], [False, False, False, False], 52, False, [False, False, False, False], 2567, 'South', (13, 9))
Element 25: (0, (13, 9), ['', '', '', ''], [(10, 10), (12, 8), (10, 12)], [False, False, False, False], 50, False, [False, False, False, False], 2586, 'South', (13, 8))
