Element 1: (2, (7, 11), ['.', '.', '%', 'F'], [(6, 5), (5, 12), (12, 3)], [False, False, True, False], 98, False, [True, True, False, False], 19, 'East', (8, 11))
Element 24: (2, (15, 12), ['', '%', '', 'G'], [(6, 6), (16, 12), (10, 2)], [False, True, False, False], 52, False, [False, False, False, False], 3676, 'North', (15, 13))
Element 25: (2, (15, 13), ['', '', '%', 'G'], [(7, 6), (16, 13), (11, 2)], [False, False, True, False], 50, False, [False, False, False, False], 3685, 'South', (15, 12))
Element 26: (2, (15, 12), ['', '%', 'G', ''], [(8, 6), (15, 13), (11, 1)], [False, True, False, False], 48, False, [False, False, False, False], 3694, 'West', (14, 12))
Element 27: (2, (14, 12), ['', '%', '', 'G'], [(9, 6), (15, 12), (12, 1)], [False, True, False, False], 46, False, [False, False, False, False], 3703, 'North', (14, 13))
Element 28: (2, (14, 13), ['', 'G', '%', ''], [(10, 6), (14, 12), (13, 1)], [False, False, True, False], 44, False, [False, False, False, False], 3712, 'West', (13, 13))
Element 29: (2, (13, 13), ['', '', '%', 'G'], [(11, 6), (14, 13), (14, 1)], [False, False, True, False], 42, False, [False, False, False, False], 3721, 'South', (13, 12))
Element 30: (2, (13, 12), ['', '.', 'G', ''], [(12, 6), (13, 13), (15, 1)], [False, False, False, False], 40, False, [False, True, False, False], 3730, 'West', (12, 12))
Element 31: (2, (12, 12), ['', '.', '', 'G'], [(13, 6), (13, 12), (15, 2)], [False, False, False, False], 38, False, [False, True, False, False], 3739, 'West', (11, 12))
Element 32: (2, (11, 12), ['', '.', '%', ''], [(14, 6), (13, 11), (14, 2)], [False, False, True, False], 36, False, [False, True, False, False], 3758, 'West', (10, 12))
Element 33: (2, (10, 12), ['', '.', '%', ''], [(15, 6), (12, 11), (14, 1)], [False, False, True, False], 34, False, [False, True, False, False], 3777, 'East', (11, 12))
Element 34: (2, (11, 12), ['', 'G', '%', ''], [(16, 6), (11, 11), (14, 2)], [False, False, True, False], 32, False, [False, False, False, False], 3796, 'East', (12, 12))
Element 35: (2, (12, 12), ['', '', '', ''], [(17, 6), (10, 11), (13, 2)], [False, False, False, False], 30, False, [False, False, False, False], 3815, 'North', (12, 13))
Element 36: (2, (12, 13), ['%', '', '%', ''], [(17, 7), (10, 12), (13, 1)], [True, False, True, False], 28, False, [False, False, False, False], 3824, 'South', (12, 12))
Element 37: (2, (12, 12), ['G', '', '', ''], [(18, 7), (11, 12), (13, 2)], [False, False, False, False], 26, False, [False, False, False, False], 3833, 'South', (12, 11))
Element 38: (2, (12, 11), ['', '', 'G', ''], [(17, 7), (12, 12), (12, 2)], [False, False, False, False], 24, False, [False, False, False, False], 3832, 'East', (13, 11))
Element 39: (2, (13, 11), ['', '', '', '%'], [(16, 7), (12, 13), (12, 1)], [False, False, False, True], 22, False, [False, False, False, False], 3841, 'South', (13, 10))
Element 40: (2, (13, 10), ['', '.', '', ''], [(15, 7), (12, 12), (12, 2)], [False, False, False, False], 20, False, [False, True, False, False], 3850, 'South', (13, 9))
Element 41: (2, (13, 9), ['.', '.', '', '.'], [(14, 7), (11, 12), (11, 2)], [False, False, False, False], 18, False, [True, True, False, True], 3869, 'East', (14, 9))
Element 42: (2, (14, 9), ['', 'G', '', ''], [(14, 8), (10, 12), (12, 2)], [False, False, False, False], 16, False, [False, False, False, False], 3888, 'East', (15, 9))
Element 43: (2, (15, 9), ['', '%', '', ''], [(13, 8), (9, 12), (12, 3)], [False, True, False, False], 14, False, [False, False, False, False], 3897, 'East', (16, 9))
Element 44: (2, (16, 9), ['', '%', '%', ''], [(13, 7), (9, 11), (11, 3)], [False, True, True, False], 12, False, [False, False, False, False], 3906, 'East', (17, 9))
Element 45: (2, (17, 9), ['', '%', '', ''], [(12, 7), (8, 11), (12, 3)], [False, True, False, False], 10, False, [False, False, False, False], 3915, 'East', (18, 9))
Element 46: (2, (18, 9), ['', '%', '%', '%'], [(12, 8), (7, 11), (12, 3)], [False, True, True, True], 8, False, [False, False, False, False], 3924, 'West', (17, 9))
Element 47: (2, (17, 9), ['', '%', '', ''], [(12, 9), (8, 11), (12, 2)], [False, True, False, False], 6, False, [False, False, False, False], 3933, 'North', (17, 10))
Element 48: (2, (17, 10), ['%', '', '', '%'], [(11, 9), (9, 11), (13, 2)], [True, False, False, True], 4, False, [False, False, False, False], 3942, 'North', (17, 11))
Element 49: (2, (17, 11), ['', '', '%', ''], [(11, 10), (9, 12), (14, 2)], [False, False, True, False], 2, False, [False, False, False, False], 3941, 'East', (18, 11))
Element 50: (2, (18, 11), ['', '%', '%', '%'], [(11, 10), (9, 12), (15, 2)], [False, True, True, True], 0, False, [False, False, False, False], 3940, 'Stop', (18, 11))
Element 51: #0#
