Element 1: (3, (18, 7), ['.', '%', '%', '%'], [(16, 13), (6, 8), (15, 12)], [False, True, True, True], 98, False, [True, False, False, False], 1019, 'West', (17, 7))
Element 2: (3, (17, 7), ['.', '.', '%', ''], [(16, 12), (7, 8), (15, 13)], [False, False, True, False], 96, False, [True, True, False, False], 1048, 'South', (17, 6))
Element 3: (3, (17, 6), ['.', '%', '', '%'], [(16, 11), (8, 8), (14, 13)], [False, True, False, True], 94, False, [True, False, False, False], 1087, 'West', (16, 6))
Element 4: (3, (16, 6), ['.', '%', '.', ''], [(17, 11), (9, 8), (13, 13)], [False, True, False, False], 92, False, [True, False, True, False], 1126, 'North', (16, 7))
Element 5: (3, (16, 7), ['.', '', '%', ''], [(18, 11), (10, 8), (13, 12)], [False, False, True, False], 90, False, [True, False, False, False], 2155, 'West', (15, 7))
Element 6: (3, (15, 7), ['.', '.', '%', ''], [(17, 11), (10, 7), (13, 11)], [False, False, True, False], 88, False, [True, True, False, False], 2184, 'South', (15, 6))
Element 7: (3, (15, 6), ['.', '%', '', ''], [(17, 10), (11, 7), (13, 10)], [False, True, False, False], 86, False, [True, False, False, False], 2223, 'West', (14, 6))
Element 8: (3, (14, 6), ['.', '%', '.', ''], [(17, 9), (12, 7), (14, 10)], [False, True, False, False], 84, False, [True, False, True, False], 2262, 'North', (14, 7))
Element 9: (3, (14, 7), ['G', '', '.', ''], [(18, 9), (13, 7), (15, 10)], [False, False, False, False], 82, False, [False, False, True, False], 2301, 'North', (14, 8))
Element 10: (3, (14, 8), ['G', '', '.', '%'], [(17, 9), (13, 8), (15, 9)], [False, False, False, True], 80, False, [False, False, True, False], 2330, 'North', (14, 9))
Element 11: (3, (14, 9), ['G', '', '', ''], [(16, 9), (13, 9), (15, 10)], [False, False, False, False], 78, False, [False, False, False, False], 2359, 'East', (15, 9))
Element 12: (3, (15, 9), ['', '%', '', ''], [(17, 9), (12, 9), (14, 10)], [False, True, False, False], 76, False, [False, False, False, False], 2368, 'East', (16, 9))
Element 13: (3, (16, 9), ['', '%', '%', ''], [(17, 10), (12, 10), (14, 9)], [False, True, True, False], 74, False, [False, False, False, False], 2377, 'East', (17, 9))
Element 14: (3, (17, 9), ['', '%', '', ''], [(17, 11), (12, 11), (14, 8)], [False, True, False, False], 72, False, [False, False, False, False], 2386, 'East', (18, 9))
Element 15: (3, (18, 9), ['', '%', '%', '%'], [(16, 11), (12, 12), (14, 7)], [False, True, True, True], 70, False, [False, False, False, False], 2395, 'West', (17, 9))
Element 16: (3, (17, 9), ['', '%', '', ''], [(16, 12), (12, 13), (15, 7)], [False, True, False, False], 68, False, [False, False, False, False], 2404, 'North', (17, 10))
Element 17: (3, (17, 10), ['%', '', '', '%'], [(15, 12), (13, 13), (16, 7)], [True, False, False, True], 66, False, [False, False, False, False], 2403, 'North', (17, 11))
Element 18: (3, (17, 11), ['', '', '%', ''], [(14, 12), (14, 13), (17, 7)], [False, False, True, False], 64, False, [False, False, False, False], 2402, 'East', (18, 11))
Element 19: (3, (18, 11), ['', '%', '%', '%'], [(13, 12), (15, 13), (18, 7)], [False, True, True, True], 62, False, [False, False, False, False], 2401, 'West', (17, 11))
Element 20: (3, (17, 11), ['', '', '%', ''], [(13, 13), (16, 13), (17, 7)], [False, False, True, False], 60, False, [False, False, False, False], 2400, 'West', (16, 11))
Element 21: (3, (16, 11), ['%', '%', 'G', ''], [(14, 13), (16, 12), (17, 6)], [True, True, False, False], 58, False, [False, False, False, False], 2399, 'East', (17, 11))
Element 22: (3, (17, 11), ['G', '', '%', ''], [(13, 13), (16, 11), (16, 6)], [False, False, True, False], 56, False, [False, False, False, False], 2398, 'South', (17, 10))
Element 23: (3, (17, 10), ['%', '', 'G', '%'], [(12, 13), (17, 11), (15, 6)], [True, False, False, True], 54, False, [False, False, False, False], 2397, 'South', (17, 9))
Element 24: (3, (17, 9), ['', '%', '', ''], [(12, 12), (18, 11), (14, 6)], [False, True, False, False], 52, False, [False, False, False, False], 2396, 'West', (16, 9))
Element 25: (3, (16, 9), ['', '%', '%', ''], [(11, 12), (17, 11), (13, 6)], [False, True, True, False], 50, False, [False, False, False, False], 2415, 'West', (15, 9))
Element 26: (3, (15, 9), ['', '%', '', ''], [(11, 11), (17, 10), (13, 5)], [False, True, False, False], 48, False, [False, False, False, False], 2434, 'North', (15, 10))
