Element 1: (0, (4, 6), ['.', 'G', '.', '.'], [(4, 5), (12, 9), (15, 7)], [False, False, False, False], 98, False, [True, False, True, True], 0, 'East', (5, 6))
Element 2: (0, (5, 6), ['', 'G', '%', '.'], [(5, 5), (13, 9), (16, 7)], [False, False, True, False], 96, False, [False, False, False, True], 39, 'East', (6, 6))
Element 3: (0, (6, 6), ['', 'G', '%', '.'], [(6, 5), (14, 9), (17, 7)], [False, False, True, False], 94, False, [False, False, False, True], 78, 'East', (7, 6))
Element 4: (0, (7, 6), ['', '.', '%', '.'], [(6, 4), (15, 9), (18, 7)], [False, False, True, False], 92, False, [False, True, False, True], 1107, 'East', (8, 6))
Element 5: (0, (8, 6), ['', '.', '%', '.'], [(6, 3), (16, 9), (17, 7)], [False, False, True, False], 90, False, [False, True, False, True], 1136, 'East', (9, 6))
Element 6: (0, (9, 6), ['', '.', '.', '.'], [(6, 2), (17, 9), (17, 6)], [False, False, False, False], 88, False, [False, True, True, True], 1175, 'East', (10, 6))
Element 7: (0, (10, 6), ['', '.', '.', '.'], [(6, 1), (18, 9), (16, 6)], [False, False, False, False], 86, False, [False, True, True, True], 1214, 'East', (11, 6))
Element 8: (0, (11, 6), ['', '.', '.', '.'], [(7, 1), (17, 9), (15, 6)], [False, False, False, False], 84, False, [False, True, True, True], 1243, 'East', (12, 6))
Element 9: (0, (12, 6), ['', '.', '.', '.'], [(8, 1), (17, 10), (14, 6)], [False, False, False, False], 82, False, [False, True, True, True], 1282, 'East', (13, 6))
Element 10: (0, (13, 6), ['', '.', '.', ''], [(7, 1), (17, 11), (14, 7)], [False, False, False, False], 80, False, [False, True, True, False], 1311, 'North', (13, 7))
Element 11: (0, (13, 7), ['.', '', '.', ''], [(6, 1), (18, 11), (14, 8)], [False, False, False, False], 78, False, [True, False, True, False], 1340, 'North', (13, 8))
Element 12: (0, (13, 8), ['.', '', '', ''], [(5, 1), (17, 11), (14, 9)], [False, False, False, False], 76, False, [True, False, False, False], 1359, 'West', (12, 8))
Element 13: (0, (12, 8), ['%', '.', '', ''], [(5, 2), (16, 11), (14, 10)], [True, False, False, False], 74, False, [False, True, False, False], 1398, 'South', (12, 7))
Element 14: (0, (12, 7), ['.', '', '', ''], [(5, 3), (16, 12), (15, 10)], [False, False, False, False], 72, False, [True, False, False, False], 1437, 'West', (11, 7))
Element 15: (0, (11, 7), ['.', '', '%', ''], [(4, 3), (16, 13), (15, 9)], [False, False, True, False], 70, False, [True, False, False, False], 1466, 'West', (10, 7))
Element 16: (0, (10, 7), ['.', '', 'F', ''], [(4, 2), (15, 13), (16, 9)], [False, False, False, False], 68, False, [True, False, False, False], 1495, 'North', (10, 8))
Element 17: (0, (10, 8), ['.', '', '%', '%'], [(4, 1), (15, 12), (17, 9)], [False, False, True, True], 66, False, [True, False, False, False], 2514, 'West', (9, 8))
Element 18: (0, (9, 8), ['.', '.', '%', ''], [(3, 1), (14, 12), (18, 9)], [False, False, True, False], 64, False, [True, True, False, False], 2543, 'South', (9, 7))
Element 19: (0, (9, 7), ['%', '', '', ''], [(3, 2), (14, 13), (17, 9)], [True, False, False, False], 62, False, [False, False, False, False], 2572, 'North', (9, 8))
Element 20: (0, (9, 8), ['.', '', '%', ''], [(3, 3), (13, 13), (17, 10)], [False, False, True, False], 60, False, [True, False, False, False], 2591, 'West', (8, 8))
Element 21: (0, (8, 8), ['.', '%', '%', ''], [(3, 4), (13, 12), (17, 11)], [False, True, True, False], 58, False, [True, False, False, False], 2620, 'West', (7, 8))
Element 22: (0, (7, 8), ['F', '%', '%', ''], [(3, 5), (13, 11), (18, 11)], [False, True, True, False], 56, False, [False, False, False, False], 2649, 'West', (6, 8))
Element 23: (0, (6, 8), ['.', '%', '%', ''], [(3, 6), (13, 10), (17, 11)], [False, True, True, False], 54, False, [True, False, False, False], 3668, 'West', (5, 8))
Element 24: (0, (5, 8), ['.', '%', '.', ''], [(3, 7), (12, 10), (16, 11)], [False, True, False, False], 52, False, [True, False, True, False], 3697, 'North', (5, 9))
Element 25: (0, (5, 9), ['.', '', '.', '%'], [(4, 7), (12, 11), (16, 12)], [False, False, False, True], 50, False, [True, False, True, False], 3726, 'North', (5, 10))
Element 26: (0, (5, 10), ['.', '', '.', '.'], [(4, 8), (12, 12), (16, 13)], [False, False, False, False], 48, False, [True, False, True, True], 3755, 'East', (6, 10))
Element 27: (0, (6, 10), ['', '%', '.', '.'], [(4, 9), (12, 13), (15, 13)], [False, True, False, False], 46, False, [False, False, True, True], 3784, 'East', (7, 10))
Element 28: (0, (7, 10), ['', '%', '.', '.'], [(4, 10), (12, 12), (15, 12)], [False, True, False, False], 44, False, [False, False, True, True], 3803, 'East', (8, 10))
Element 29: (0, (8, 10), ['', '%', 'F', '.'], [(4, 11), (11, 12), (14, 12)], [False, True, False, False], 42, False, [False, False, False, True], 3832, 'North', (8, 11))
Element 30: (0, (8, 11), ['.', '', '%', '.'], [(5, 11), (11, 11), (14, 13)], [False, False, True, False], 40, False, [True, False, False, True], 4851, 'East', (9, 11))
Element 31: (0, (9, 11), ['', '.', 'F', '.'], [(6, 11), (11, 10), (13, 13)], [False, False, False, False], 38, False, [False, True, False, True], 4880, 'North', (9, 12))
Element 32: #1#
