Element 1: (0, (17, 6), ['.', '%', '.', '%'], [(1, 7), (10, 11), (12, 1)], [False, True, False, True], 98, False, [True, False, True, False], 0, 'North', (17, 7))
Element 2: (0, (17, 7), ['.', '', '%', '.'], [(2, 7), (11, 11), (13, 1)], [False, False, True, False], 96, False, [True, False, False, True], 39, 'East', (18, 7))
Element 3: (0, (18, 7), ['', '%', '%', '%'], [(3, 7), (12, 11), (14, 1)], [False, True, True, True], 94, False, [False, False, False, False], 78, 'West', (17, 7))
Element 4: (0, (17, 7), ['.', '', '%', ''], [(4, 7), (13, 11), (15, 1)], [False, False, True, False], 92, False, [True, False, False, False], 107, 'West', (16, 7))
Element 5: (0, (16, 7), ['.', '.', '%', ''], [(4, 8), (13, 12), (15, 2)], [False, False, True, False], 90, False, [True, True, False, False], 146, 'South', (16, 6))
Element 6: (0, (16, 6), ['.', '%', '', ''], [(5, 8), (14, 12), (14, 2)], [False, True, False, False], 88, False, [True, False, False, False], 185, 'West', (15, 6))
Element 7: (0, (15, 6), ['.', '%', '.', ''], [(6, 8), (15, 12), (13, 2)], [False, True, False, False], 86, False, [True, False, True, False], 1214, 'North', (15, 7))
Element 8: (0, (15, 7), ['.', '', '%', ''], [(7, 8), (16, 12), (12, 2)], [False, False, True, False], 84, False, [True, False, False, False], 1253, 'West', (14, 7))
Element 9: (0, (14, 7), ['.', '.', '.', ''], [(8, 8), (16, 13), (12, 3)], [False, False, False, False], 82, False, [True, True, True, False], 1292, 'North', (14, 8))
Element 10: (0, (14, 8), ['.', '', '.', '%'], [(9, 8), (15, 13), (11, 3)], [False, False, False, True], 80, False, [True, False, True, False], 1331, 'North', (14, 9))
Element 11: (0, (14, 9), ['.', '', '.', '.'], [(10, 8), (14, 13), (11, 2)], [False, False, False, False], 78, False, [True, False, True, True], 2360, 'East', (15, 9))
Element 12: (0, (15, 9), ['', '%', '.', '.'], [(10, 7), (13, 13), (11, 1)], [False, True, False, False], 76, False, [False, False, True, True], 2399, 'East', (16, 9))
Element 13: (0, (16, 9), ['', '%', '%', '.'], [(11, 7), (12, 13), (11, 2)], [False, True, True, False], 74, False, [False, False, False, True], 2428, 'East', (17, 9))
Element 14: (0, (17, 9), ['', '%', '.', '.'], [(12, 7), (12, 12), (10, 2)], [False, True, False, False], 72, False, [False, False, True, True], 2467, 'East', (18, 9))
Element 15: (0, (18, 9), ['', '%', '%', '%'], [(13, 7), (11, 12), (10, 3)], [False, True, True, True], 70, False, [False, False, False, False], 2506, 'West', (17, 9))
Element 16: (0, (17, 9), ['', '%', '.', ''], [(13, 8), (10, 12), (9, 3)], [False, True, False, False], 68, False, [False, False, True, False], 2535, 'North', (17, 10))
Element 17: (0, (17, 10), ['%', '', '.', '%'], [(13, 9), (9, 12), (9, 2)], [True, False, False, True], 66, False, [False, False, True, False], 3564, 'North', (17, 11))
Element 18: (0, (17, 11), ['.', '', '%', '.'], [(13, 10), (9, 11), (9, 3)], [False, False, True, False], 64, False, [True, False, False, True], 3593, 'East', (18, 11))
Element 19: (0, (18, 11), ['', '%', '%', '%'], [(14, 10), (8, 11), (10, 3)], [False, True, True, True], 62, False, [False, False, False, False], 4612, 'West', (17, 11))
Element 20: (0, (17, 11), ['.', '', '%', ''], [(15, 10), (8, 10), (10, 2)], [False, False, True, False], 60, False, [True, False, False, False], 4631, 'West', (16, 11))
Element 21: (0, (16, 11), ['%', '%', '', ''], [(15, 9), (9, 10), (9, 2)], [True, True, False, False], 58, False, [False, False, False, False], 4650, 'North', (16, 12))
