Element 1: (0, (6, 5), ['.', 'F', '.', '.'], [(2, 9), (9, 2), (11, 12)], [False, False, False, False], 98, False, [True, False, True, True], 0, 'South', (6, 4))
Element 2: (0, (6, 4), ['%', '.', '', '%'], [(3, 9), (10, 2), (12, 12)], [True, False, False, True], 96, False, [False, True, False, False], 1029, 'South', (6, 3))
Element 3: (0, (6, 3), ['.', '.', '', '%'], [(4, 9), (11, 2), (13, 12)], [False, False, False, True], 94, False, [True, True, False, False], 1068, 'South', (6, 2))
Element 4: (0, (6, 2), ['.', '.', '', '%'], [(5, 9), (12, 2), (14, 12)], [False, False, False, True], 92, False, [True, True, False, False], 1107, 'South', (6, 1))
Element 5: (0, (6, 1), ['.', '%', '', '.'], [(5, 10), (13, 2), (15, 12)], [False, True, False, False], 90, False, [True, False, False, True], 1146, 'East', (7, 1))
Element 6: (0, (7, 1), ['', '%', '%', '.'], [(6, 10), (14, 2), (16, 12)], [False, True, True, False], 88, False, [False, False, False, True], 1185, 'East', (8, 1))
Element 7: (0, (8, 1), ['', '%', '%', '%'], [(7, 10), (15, 2), (16, 13)], [False, True, True, True], 86, False, [False, False, False, False], 1224, 'West', (7, 1))
Element 8: (0, (7, 1), ['', '%', '%', ''], [(8, 10), (15, 1), (15, 13)], [False, True, True, False], 84, False, [False, False, False, False], 1253, 'West', (6, 1))
Element 9: (0, (6, 1), ['.', '%', '', ''], [(8, 11), (14, 1), (14, 13)], [False, True, False, False], 82, False, [True, False, False, False], 2272, 'West', (5, 1))
Element 10: (0, (5, 1), ['.', '%', '.', ''], [(9, 11), (13, 1), (13, 13)], [False, True, False, False], 80, False, [True, False, True, False], 2311, 'North', (5, 2))
Element 11: (0, (5, 2), ['.', '', '.', ''], [(9, 12), (12, 1), (12, 13)], [False, False, False, False], 78, False, [True, False, True, False], 3340, 'North', (5, 3))
Element 12: (0, (5, 3), ['.', '', '%', ''], [(10, 12), (11, 1), (13, 13)], [False, False, True, False], 76, False, [True, False, False, False], 3369, 'West', (4, 3))
Element 13: (0, (4, 3), ['.', '.', '%', ''], [(10, 11), (12, 1), (14, 13)], [False, False, True, False], 74, False, [True, True, False, False], 3388, 'South', (4, 2))
Element 14: (0, (4, 2), ['.', '.', '', ''], [(11, 11), (13, 1), (15, 13)], [False, False, False, False], 72, False, [True, True, False, False], 3407, 'South', (4, 1))
Element 15: (0, (4, 1), ['.', '%', '', ''], [(12, 11), (14, 1), (16, 13)], [False, True, False, False], 70, False, [True, False, False, False], 3426, 'West', (3, 1))
Element 16: (0, (3, 1), ['.', '%', '.', ''], [(13, 11), (15, 1), (16, 12)], [False, True, False, False], 68, False, [True, False, True, False], 3445, 'North', (3, 2))
Element 17: (0, (3, 2), ['.', '', '.', ''], [(13, 10), (15, 2), (16, 11)], [False, False, False, False], 66, False, [True, False, True, False], 3474, 'North', (3, 3))
Element 18: (0, (3, 3), ['.', '', '.', ''], [(14, 10), (14, 2), (17, 11)], [False, False, False, False], 64, False, [True, False, True, False], 3503, 'North', (3, 4))
Element 19: (0, (3, 4), ['.', '', '.', '%'], [(15, 10), (14, 1), (18, 11)], [False, False, False, True], 62, False, [True, False, True, False], 3532, 'North', (3, 5))
Element 20: (0, (3, 5), ['.', '', '.', '.'], [(15, 9), (14, 2), (17, 11)], [False, False, False, False], 60, False, [True, False, True, True], 3551, 'East', (4, 5))
